"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9989,8,3,1,1
0.285714285714286,"1",9984,11,5,5,4
0.428571428571429,"1",9979,11,10,5,2
0.571428571428571,"1",9973,12,15,6,2
0.714285714285714,"1",9965,11,24,8,1
0.857142857142857,"1",9960,9,31,5,2
1,"1",9954,13,33,6,6
1.14285714285714,"1",9942,16,42,12,3
1.28571428571429,"1",9934,14,52,8,3
1.42857142857143,"1",9922,19,59,12,4
1.57142857142857,"1",9911,22,67,11,6
1.71428571428571,"1",9900,24,76,11,9
1.85714285714286,"1",9883,34,83,17,11
2,"1",9862,41,97,21,8
2.14285714285714,"1",9846,44,110,16,8
2.28571428571429,"1",9815,50,135,31,7
2.42857142857143,"1",9783,60,157,32,10
2.57142857142857,"1",9743,71,186,40,15
2.71428571428571,"1",9696,77,227,47,10
2.85714285714286,"1",9648,96,256,48,22
3,"1",9583,132,285,65,31
3.14285714285714,"1",9496,168,336,87,49
3.28571428571429,"1",9396,190,414,100,47
3.42857142857143,"1",9283,227,490,113,74
3.57142857142857,"1",9130,287,583,153,96
3.71428571428571,"1",8974,319,707,156,80
3.85714285714286,"1",8807,345,848,167,55
4,"1",8634,357,1009,173,94
4.14285714285714,"1",8470,370,1160,164,98
4.28571428571429,"1",8289,391,1320,181,82
4.42857142857143,"1",8116,392,1492,173,60
4.57142857142857,"1",7909,432,1659,207,116
4.71428571428571,"1",7684,496,1820,225,98
4.85714285714286,"1",7436,528,2036,248,80
5,"1",7188,530,2282,248,75
5.14285714285714,"1",7082,431,2487,106,77
5.28571428571429,"1",7011,331,2658,71,79
5.42857142857143,"1",6959,266,2775,52,31
5.57142857142857,"1",6913,205,2882,46,8
5.71428571428571,"1",6876,165,2959,37,24
5.85714285714286,"1",6845,130,3025,31,15
6,"1",6822,102,3076,23,11
6.14285714285714,"1",6805,84,3111,17,6
6.28571428571429,"1",6794,67,3139,11,2
6.42857142857143,"1",6781,53,3166,13,3
6.57142857142857,"1",6772,36,3192,9,2
6.71428571428571,"1",6762,33,3205,10,2
6.85714285714286,"1",6748,31,3221,14,2
7,"1",6744,22,3234,4,1
7.14285714285714,"1",6742,15,3243,2,1
7.28571428571429,"1",6740,11,3249,2,0
7.42857142857143,"1",6734,9,3257,6,2
7.57142857142857,"1",6732,8,3260,2,4
7.71428571428571,"1",6731,6,3263,1,2
7.85714285714286,"1",6731,6,3263,0,0
8,"1",6729,8,3263,2,1
8.14285714285714,"1",6723,9,3268,6,1
8.28571428571428,"1",6721,7,3272,2,0
8.42857142857143,"1",6719,6,3275,2,0
8.57142857142857,"1",6714,8,3278,5,3
8.71428571428571,"1",6711,8,3281,3,4
8.85714285714286,"1",6711,4,3285,0,0
9,"1",6711,0,3289,0,0
9.14285714285714,"1",6711,0,3289,0,0
9.28571428571428,"1",6711,0,3289,0,0
9.42857142857143,"1",6711,0,3289,0,0
9.57142857142857,"1",6711,0,3289,0,0
9.71428571428571,"1",6711,0,3289,0,0
9.85714285714286,"1",6711,0,3289,0,0
10,"1",6711,0,3289,0,0
