"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9987,9,4,3,2
0.285714285714286,"1",9987,5,8,0,0
0.428571428571429,"1",9985,7,8,2,1
0.571428571428571,"1",9982,8,10,3,1
0.714285714285714,"1",9975,12,13,7,4
0.857142857142857,"1",9969,14,17,6,5
1,"1",9963,15,22,6,0
1.14285714285714,"1",9957,16,27,6,6
1.28571428571429,"1",9940,29,31,17,0
1.42857142857143,"1",9929,28,43,11,6
1.57142857142857,"1",9923,21,56,6,1
1.71428571428571,"1",9911,22,67,12,6
1.85714285714286,"1",9895,30,75,16,17
2,"1",9881,34,85,14,6
2.14285714285714,"1",9860,34,106,21,9
2.28571428571429,"1",9837,43,120,23,17
2.42857142857143,"1",9817,47,136,20,8
2.57142857142857,"1",9790,52,158,27,16
2.71428571428571,"1",9757,61,182,33,20
2.85714285714286,"1",9735,53,212,22,18
3,"1",9707,59,234,28,15
3.14285714285714,"1",9673,69,258,34,17
3.28571428571429,"1",9643,73,284,30,11
3.42857142857143,"1",9608,79,313,35,23
3.57142857142857,"1",9552,102,346,56,32
3.71428571428571,"1",9494,126,380,58,15
3.85714285714286,"1",9431,138,431,63,36
4,"1",9347,166,487,84,28
4.14285714285714,"1",9279,154,567,68,64
4.28571428571429,"1",9205,159,636,74,40
4.42857142857143,"1",9132,160,708,73,33
4.57142857142857,"1",9037,182,781,95,35
4.71428571428571,"1",8931,219,850,106,85
4.85714285714286,"1",8808,253,939,123,42
5,"1",8681,261,1058,127,79
5.14285714285714,"1",8628,210,1162,53,29
5.28571428571429,"1",8581,169,1250,47,18
5.42857142857143,"1",8548,134,1318,33,27
5.57142857142857,"1",8503,122,1375,45,15
5.71428571428571,"1",8479,100,1421,24,9
5.85714285714286,"1",8454,93,1453,25,18
6,"1",8431,82,1487,23,15
6.14285714285714,"1",8422,61,1517,9,8
6.28571428571429,"1",8415,43,1542,7,5
6.42857142857143,"1",8404,35,1561,11,4
6.57142857142857,"1",8403,19,1578,1,1
6.71428571428571,"1",8396,17,1587,7,3
6.85714285714286,"1",8392,13,1595,4,2
7,"1",8391,8,1601,1,0
7.14285714285714,"1",8391,3,1606,0,0
7.28571428571429,"1",8391,3,1606,0,0
7.42857142857143,"1",8391,3,1606,0,0
7.57142857142857,"1",8391,3,1606,0,0
7.71428571428571,"1",8391,1,1608,0,0
7.85714285714286,"1",8390,2,1608,1,1
8,"1",8390,1,1609,0,0
8.14285714285714,"1",8390,0,1610,0,0
8.28571428571428,"1",8390,0,1610,0,0
8.42857142857143,"1",8390,0,1610,0,0
8.57142857142857,"1",8390,0,1610,0,0
8.71428571428571,"1",8390,0,1610,0,0
8.85714285714286,"1",8390,0,1610,0,0
9,"1",8390,0,1610,0,0
9.14285714285714,"1",8390,0,1610,0,0
9.28571428571428,"1",8390,0,1610,0,0
9.42857142857143,"1",8390,0,1610,0,0
9.57142857142857,"1",8390,0,1610,0,0
9.71428571428571,"1",8390,0,1610,0,0
9.85714285714286,"1",8390,0,1610,0,0
10,"1",8390,0,1610,0,0
