"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9985,8,7,5,0
0.285714285714286,"1",9979,8,13,6,4
0.428571428571429,"1",9973,10,17,6,9
0.571428571428571,"1",9971,5,24,2,4
0.714285714285714,"1",9967,7,26,4,1
0.857142857142857,"1",9962,8,30,5,0
1,"1",9958,10,32,4,1
1.14285714285714,"1",9951,12,37,7,3
1.28571428571429,"1",9943,17,40,8,2
1.42857142857143,"1",9933,23,44,10,3
1.57142857142857,"1",9922,28,50,11,6
1.71428571428571,"1",9905,33,62,17,5
1.85714285714286,"1",9886,36,78,19,7
2,"1",9867,43,90,19,6
2.14285714285714,"1",9851,49,100,16,9
2.28571428571429,"1",9817,65,118,34,17
2.42857142857143,"1",9782,76,142,35,12
2.57142857142857,"1",9745,85,170,37,18
2.71428571428571,"1",9699,95,206,46,21
2.85714285714286,"1",9647,107,246,52,19
3,"1",9584,122,294,63,12
3.14285714285714,"1",9504,155,341,80,53
3.28571428571429,"1",9417,160,423,87,27
3.42857142857143,"1",9323,176,501,94,24
3.57142857142857,"1",9224,200,576,99,40
3.71428571428571,"1",9114,217,669,110,56
3.85714285714286,"1",9013,223,764,101,42
4,"1",8918,218,864,95,66
4.14285714285714,"1",8796,254,950,122,83
4.28571428571429,"1",8657,273,1070,139,94
4.42857142857143,"1",8529,287,1184,128,58
4.57142857142857,"1",8381,325,1294,148,33
4.71428571428571,"1",8208,359,1433,173,68
4.85714285714286,"1",8038,386,1576,170,78
5,"1",7833,441,1726,205,82
5.14285714285714,"1",7744,370,1886,89,39
5.28571428571429,"1",7668,324,2008,76,35
5.42857142857143,"1",7595,257,2148,73,38
5.57142857142857,"1",7539,207,2254,56,51
5.71428571428571,"1",7494,162,2344,45,19
5.85714285714286,"1",7461,137,2402,33,7
6,"1",7430,116,2454,31,15
6.14285714285714,"1",7409,89,2502,21,3
6.28571428571429,"1",7388,80,2532,21,16
6.42857142857143,"1",7371,70,2559,17,4
6.57142857142857,"1",7355,54,2591,16,10
6.71428571428571,"1",7347,38,2615,8,2
6.85714285714286,"1",7342,27,2631,5,0
7,"1",7342,18,2640,0,0
7.14285714285714,"1",7341,9,2650,1,1
7.28571428571429,"1",7338,6,2656,3,3
7.42857142857143,"1",7338,3,2659,0,0
7.57142857142857,"1",7336,4,2660,2,0
7.71428571428571,"1",7336,2,2662,0,0
7.85714285714286,"1",7336,2,2662,0,0
8,"1",7334,4,2662,2,2
8.14285714285714,"1",7333,4,2663,1,1
8.28571428571428,"1",7331,6,2663,2,0
8.42857142857143,"1",7330,5,2665,1,0
8.57142857142857,"1",7330,0,2670,0,0
8.71428571428571,"1",7330,0,2670,0,0
8.85714285714286,"1",7330,0,2670,0,0
9,"1",7330,0,2670,0,0
9.14285714285714,"1",7330,0,2670,0,0
9.28571428571428,"1",7330,0,2670,0,0
9.42857142857143,"1",7330,0,2670,0,0
9.57142857142857,"1",7330,0,2670,0,0
9.71428571428571,"1",7330,0,2670,0,0
9.85714285714286,"1",7330,0,2670,0,0
10,"1",7330,0,2670,0,0
