"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9984,11,5,6,5
0.285714285714286,"1",9981,10,9,3,1
0.428571428571429,"1",9974,13,13,7,2
0.571428571428571,"1",9966,15,19,8,5
0.714285714285714,"1",9962,13,25,4,0
0.857142857142857,"1",9955,15,30,7,4
1,"1",9952,12,36,3,2
1.14285714285714,"1",9946,15,39,6,4
1.28571428571429,"1",9935,17,48,11,2
1.42857142857143,"1",9920,26,54,15,3
1.57142857142857,"1",9901,35,64,19,16
1.71428571428571,"1",9880,40,80,21,7
1.85714285714286,"1",9855,48,97,25,18
2,"1",9822,61,117,33,30
2.14285714285714,"1",9790,69,141,32,20
2.28571428571429,"1",9744,84,172,46,11
2.42857142857143,"1",9695,102,203,49,25
2.57142857142857,"1",9618,130,252,77,28
2.71428571428571,"1",9545,138,317,73,37
2.85714285714286,"1",9464,159,377,81,30
3,"1",9401,151,448,63,47
3.14285714285714,"1",9336,149,515,65,24
3.28571428571429,"1",9262,149,589,74,29
3.42857142857143,"1",9177,169,654,85,51
3.57142857142857,"1",9087,185,728,90,53
3.71428571428571,"1",8992,199,809,95,31
3.85714285714286,"1",8887,220,893,105,89
4,"1",8765,250,985,122,48
4.14285714285714,"1",8653,275,1072,112,37
4.28571428571429,"1",8492,322,1186,161,107
4.42857142857143,"1",8329,344,1327,163,65
4.57142857142857,"1",8159,363,1478,170,87
4.71428571428571,"1",7976,383,1641,183,84
4.85714285714286,"1",7807,398,1795,169,82
5,"1",7625,428,1947,182,51
5.14285714285714,"1",7539,348,2113,86,41
5.28571428571429,"1",7471,287,2242,68,40
5.42857142857143,"1",7423,229,2348,48,23
5.57142857142857,"1",7375,185,2440,48,40
5.71428571428571,"1",7348,144,2508,27,18
5.85714285714286,"1",7327,113,2560,21,10
6,"1",7302,94,2604,25,13
6.14285714285714,"1",7285,80,2635,17,21
6.28571428571429,"1",7273,61,2666,12,9
6.42857142857143,"1",7263,46,2691,10,4
6.57142857142857,"1",7251,41,2708,12,9
6.71428571428571,"1",7242,38,2720,9,5
6.85714285714286,"1",7233,27,2740,9,6
7,"1",7229,17,2754,4,0
7.14285714285714,"1",7227,11,2762,2,0
7.28571428571429,"1",7225,10,2765,2,1
7.42857142857143,"1",7221,9,2770,4,3
7.57142857142857,"1",7221,5,2774,0,0
7.71428571428571,"1",7219,4,2777,2,4
7.85714285714286,"1",7219,3,2778,0,0
8,"1",7219,1,2780,0,0
8.14285714285714,"1",7219,0,2781,0,0
8.28571428571428,"1",7219,0,2781,0,0
8.42857142857143,"1",7219,0,2781,0,0
8.57142857142857,"1",7219,0,2781,0,0
8.71428571428571,"1",7219,0,2781,0,0
8.85714285714286,"1",7219,0,2781,0,0
9,"1",7219,0,2781,0,0
9.14285714285714,"1",7219,0,2781,0,0
9.28571428571428,"1",7219,0,2781,0,0
9.42857142857143,"1",7219,0,2781,0,0
9.57142857142857,"1",7219,0,2781,0,0
9.71428571428571,"1",7219,0,2781,0,0
9.85714285714286,"1",7219,0,2781,0,0
10,"1",7219,0,2781,0,0
