"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9988,10,2,2,0
0.285714285714286,"1",9978,16,6,10,1
0.428571428571429,"1",9970,14,16,8,4
0.571428571428571,"1",9964,15,21,6,6
0.714285714285714,"1",9955,19,26,9,3
0.857142857142857,"1",9948,22,30,7,4
1,"1",9938,16,46,10,6
1.14285714285714,"1",9934,12,54,4,2
1.28571428571429,"1",9930,13,57,4,2
1.42857142857143,"1",9925,10,65,5,3
1.57142857142857,"1",9919,10,71,6,4
1.71428571428571,"1",9917,7,76,2,2
1.85714285714286,"1",9911,13,76,6,1
2,"1",9903,15,82,8,8
2.14285714285714,"1",9889,24,87,14,7
2.28571428571429,"1",9874,29,97,15,3
2.42857142857143,"1",9857,38,105,17,6
2.57142857142857,"1",9849,35,116,8,1
2.71428571428571,"1",9829,42,129,20,14
2.85714285714286,"1",9798,53,149,31,21
3,"1",9773,53,174,25,11
3.14285714285714,"1",9749,52,199,24,2
3.28571428571429,"1",9711,65,224,38,32
3.42857142857143,"1",9671,74,255,40,25
3.57142857142857,"1",9626,86,288,45,20
3.71428571428571,"1",9565,105,330,61,38
3.85714285714286,"1",9487,134,379,78,35
4,"1",9421,141,438,66,43
4.14285714285714,"1",9332,158,510,89,37
4.28571428571429,"1",9265,169,566,67,16
4.42857142857143,"1",9181,184,635,84,31
4.57142857142857,"1",9059,217,724,122,41
4.71428571428571,"1",8955,217,828,104,51
4.85714285714286,"1",8824,262,914,131,36
5,"1",8683,289,1028,141,55
5.14285714285714,"1",8612,242,1146,71,20
5.28571428571429,"1",8554,225,1221,58,20
5.42857142857143,"1",8506,181,1313,48,11
5.57142857142857,"1",8457,154,1389,49,17
5.71428571428571,"1",8420,140,1440,37,16
5.85714285714286,"1",8393,107,1500,27,13
6,"1",8379,83,1538,14,3
6.14285714285714,"1",8343,87,1570,36,11
6.28571428571429,"1",8328,67,1605,15,11
6.42857142857143,"1",8310,59,1631,18,9
6.57142857142857,"1",8298,54,1648,12,4
6.71428571428571,"1",8282,49,1669,16,9
6.85714285714286,"1",8272,45,1683,10,2
7,"1",8262,39,1699,10,13
7.14285714285714,"1",8252,27,1721,10,8
7.28571428571429,"1",8248,24,1728,4,2
7.42857142857143,"1",8244,19,1737,4,2
7.57142857142857,"1",8238,19,1743,6,6
7.71428571428571,"1",8235,13,1752,3,3
7.85714285714286,"1",8232,10,1758,3,1
8,"1",8231,7,1762,1,0
8.14285714285714,"1",8230,6,1764,1,1
8.28571428571428,"1",8230,4,1766,0,0
8.42857142857143,"1",8226,5,1769,4,1
8.57142857142857,"1",8225,4,1771,1,0
8.71428571428571,"1",8224,3,1773,1,1
8.85714285714286,"1",8223,3,1774,1,0
9,"1",8223,1,1776,0,0
9.14285714285714,"1",8223,0,1777,0,0
9.28571428571428,"1",8223,0,1777,0,0
9.42857142857143,"1",8223,0,1777,0,0
9.57142857142857,"1",8223,0,1777,0,0
9.71428571428571,"1",8223,0,1777,0,0
9.85714285714286,"1",8223,0,1777,0,0
10,"1",8223,0,1777,0,0
