"week","reports"
0.142857142857143,0
0.285714285714286,1
0.428571428571429,4
0.571428571428571,6
0.714285714285714,3
0.857142857142857,4
1,6
1.14285714285714,2
1.28571428571429,2
1.42857142857143,3
1.57142857142857,4
1.71428571428571,2
1.85714285714286,1
2,8
2.14285714285714,7
2.28571428571429,3
2.42857142857143,6
2.57142857142857,1
2.71428571428571,14
2.85714285714286,21
3,11
3.14285714285714,2
3.28571428571429,32
3.42857142857143,25
3.57142857142857,20
3.71428571428571,38
3.85714285714286,35
4,43
4.14285714285714,37
4.28571428571429,16
4.42857142857143,31
4.57142857142857,41
4.71428571428571,51
4.85714285714286,36
5,55
5.14285714285714,20
5.28571428571429,20
5.42857142857143,11
5.57142857142857,17
5.71428571428571,16
5.85714285714286,13
6,3
6.14285714285714,11
6.28571428571429,11
6.42857142857143,9
6.57142857142857,4
6.71428571428571,9
6.85714285714286,2
7,13
7.14285714285714,8
7.28571428571429,2
7.42857142857143,2
7.57142857142857,6
7.71428571428571,3
7.85714285714286,1
8,0
8.14285714285714,1
8.28571428571428,0
8.42857142857143,1
8.57142857142857,0
8.71428571428571,1
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
