"week","reports"
0.142857142857143,7
0.285714285714286,5
0.428571428571429,5
0.571428571428571,2
0.714285714285714,7
0.857142857142857,13
1,8
1.14285714285714,7
1.28571428571429,1
1.42857142857143,4
1.57142857142857,18
1.71428571428571,7
1.85714285714286,9
2,18
2.14285714285714,6
2.28571428571429,14
2.42857142857143,19
2.57142857142857,10
2.71428571428571,32
2.85714285714286,55
3,30
3.14285714285714,43
3.28571428571429,44
3.42857142857143,28
3.57142857142857,78
3.71428571428571,56
3.85714285714286,109
4,84
4.14285714285714,53
4.28571428571429,134
4.42857142857143,83
4.57142857142857,89
4.71428571428571,106
4.85714285714286,93
5,88
5.14285714285714,45
5.28571428571429,37
5.42857142857143,22
5.57142857142857,17
5.71428571428571,17
5.85714285714286,13
6,14
6.14285714285714,7
6.28571428571429,7
6.42857142857143,8
6.57142857142857,1
6.71428571428571,10
6.85714285714286,1
7,1
7.14285714285714,2
7.28571428571429,1
7.42857142857143,2
7.57142857142857,1
7.71428571428571,1
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
