"week","reports"
0.142857142857143,4
0.285714285714286,8
0.428571428571429,2
0.571428571428571,5
0.714285714285714,4
0.857142857142857,6
1,4
1.14285714285714,9
1.28571428571429,10
1.42857142857143,20
1.57142857142857,11
1.71428571428571,14
1.85714285714286,20
2,13
2.14285714285714,15
2.28571428571429,32
2.42857142857143,47
2.57142857142857,46
2.71428571428571,45
2.85714285714286,50
3,42
3.14285714285714,38
3.28571428571429,90
3.42857142857143,48
3.57142857142857,40
3.71428571428571,73
3.85714285714286,108
4,37
4.14285714285714,119
4.28571428571429,128
4.42857142857143,152
4.57142857142857,101
4.71428571428571,114
4.85714285714286,56
5,100
5.14285714285714,29
5.28571428571429,27
5.42857142857143,42
5.57142857142857,27
5.71428571428571,12
5.85714285714286,32
6,5
6.14285714285714,10
6.28571428571429,0
6.42857142857143,1
6.57142857142857,15
6.71428571428571,4
6.85714285714286,1
7,6
7.14285714285714,4
7.28571428571429,2
7.42857142857143,2
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,1
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
