"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9989,9,2,1,1
0.285714285714286,"1",9980,14,6,9,4
0.428571428571429,"1",9970,21,9,10,4
0.571428571428571,"1",9962,21,17,8,1
0.714285714285714,"1",9946,29,25,16,10
0.857142857142857,"1",9927,33,40,19,4
1,"1",9908,39,53,19,13
1.14285714285714,"1",9887,47,66,21,5
1.28571428571429,"1",9856,60,84,31,7
1.42857142857143,"1",9818,74,108,38,7
1.57142857142857,"1",9770,86,144,48,35
1.71428571428571,"1",9719,92,189,51,20
1.85714285714286,"1",9663,108,229,56,19
2,"1",9585,135,280,78,32
2.14285714285714,"1",9509,150,341,76,55
2.28571428571429,"1",9426,184,390,83,69
2.42857142857143,"1",9328,203,469,98,82
2.57142857142857,"1",9230,211,559,98,79
2.71428571428571,"1",9139,213,648,91,58
2.85714285714286,"1",9017,240,743,122,57
3,"1",8888,263,849,129,125
3.14285714285714,"1",8754,280,966,134,53
3.28571428571429,"1",8614,293,1093,140,86
3.42857142857143,"1",8445,332,1223,169,78
3.57142857142857,"1",8282,357,1361,163,66
3.71428571428571,"1",8112,376,1512,170,94
3.85714285714286,"1",7959,369,1672,153,39
4,"1",7795,381,1824,164,52
4.14285714285714,"1",7611,410,1979,184,72
4.28571428571429,"1",7436,420,2144,175,83
4.42857142857143,"1",7232,435,2333,204,78
4.57142857142857,"1",7071,428,2501,161,98
4.71428571428571,"1",6917,408,2675,154,100
4.85714285714286,"1",6778,407,2815,139,27
5,"1",6627,401,2972,151,64
5.14285714285714,"1",6563,302,3135,64,16
5.28571428571429,"1",6507,243,3250,56,36
5.42857142857143,"1",6469,182,3349,38,22
5.57142857142857,"1",6442,135,3423,27,17
5.71428571428571,"1",6415,109,3476,27,4
5.85714285714286,"1",6393,95,3512,22,18
6,"1",6379,86,3535,14,3
6.14285714285714,"1",6366,73,3561,13,7
6.28571428571429,"1",6356,50,3594,10,7
6.42857142857143,"1",6350,35,3615,6,4
6.57142857142857,"1",6348,28,3624,2,0
6.71428571428571,"1",6342,21,3637,6,3
6.85714285714286,"1",6338,18,3644,4,3
7,"1",6336,14,3650,2,3
7.14285714285714,"1",6336,12,3652,0,0
7.28571428571429,"1",6333,12,3655,3,6
7.42857142857143,"1",6331,10,3659,2,1
7.57142857142857,"1",6331,10,3659,0,0
7.71428571428571,"1",6330,10,3660,1,0
7.85714285714286,"1",6328,8,3664,2,2
8,"1",6326,7,3667,2,1
8.14285714285714,"1",6326,4,3670,0,0
8.28571428571428,"1",6326,4,3670,0,0
8.42857142857143,"1",6325,2,3673,1,0
8.57142857142857,"1",6325,2,3673,0,0
8.71428571428571,"1",6325,1,3674,0,0
8.85714285714286,"1",6325,1,3674,0,0
9,"1",6325,0,3675,0,0
9.14285714285714,"1",6325,0,3675,0,0
9.28571428571428,"1",6325,0,3675,0,0
9.42857142857143,"1",6325,0,3675,0,0
9.57142857142857,"1",6325,0,3675,0,0
9.71428571428571,"1",6325,0,3675,0,0
9.85714285714286,"1",6325,0,3675,0,0
10,"1",6325,0,3675,0,0
