"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9980,15,5,10,1
0.285714285714286,"1",9971,17,12,9,6
0.428571428571429,"1",9957,24,19,14,6
0.571428571428571,"1",9943,26,31,14,1
0.714285714285714,"1",9936,25,39,7,6
0.857142857142857,"1",9925,25,50,11,5
1,"1",9912,26,62,13,4
1.14285714285714,"1",9889,27,84,23,5
1.28571428571429,"1",9871,34,95,18,9
1.42857142857143,"1",9836,59,105,35,13
1.57142857142857,"1",9798,62,140,38,21
1.71428571428571,"1",9754,81,165,44,25
1.85714285714286,"1",9695,101,204,59,33
2,"1",9636,116,248,59,27
2.14285714285714,"1",9585,110,305,51,22
2.28571428571429,"1",9538,111,351,47,29
2.42857142857143,"1",9488,108,404,50,27
2.57142857142857,"1",9424,123,453,64,15
2.71428571428571,"1",9354,147,499,70,59
2.85714285714286,"1",9264,183,553,90,50
3,"1",9168,193,639,96,38
3.14285714285714,"1",9063,218,719,105,52
3.28571428571429,"1",8949,244,807,114,62
3.42857142857143,"1",8806,277,917,143,59
3.57142857142857,"1",8678,297,1025,128,67
3.71428571428571,"1",8507,333,1160,171,146
3.85714285714286,"1",8358,343,1299,149,83
4,"1",8188,378,1434,170,65
4.14285714285714,"1",8018,371,1611,170,89
4.28571428571429,"1",7821,423,1756,197,79
4.42857142857143,"1",7615,463,1922,206,111
4.57142857142857,"1",7427,477,2096,188,59
4.71428571428571,"1",7204,501,2295,223,107
4.85714285714286,"1",7024,464,2512,180,39
5,"1",6836,452,2712,188,53
5.14285714285714,"1",6746,367,2887,90,69
5.28571428571429,"1",6673,292,3035,73,23
5.42857142857143,"1",6610,249,3141,63,29
5.57142857142857,"1",6557,212,3231,53,30
5.71428571428571,"1",6510,182,3308,47,12
5.85714285714286,"1",6484,142,3374,26,11
6,"1",6462,117,3421,22,15
6.14285714285714,"1",6449,76,3475,13,15
6.28571428571429,"1",6442,50,3508,7,6
6.42857142857143,"1",6433,41,3526,9,0
6.57142857142857,"1",6420,38,3542,13,10
6.71428571428571,"1",6419,24,3557,1,0
6.85714285714286,"1",6417,16,3567,2,0
7,"1",6416,9,3575,1,0
7.14285714285714,"1",6413,12,3575,3,0
7.28571428571429,"1",6411,9,3580,2,0
7.42857142857143,"1",6410,5,3585,1,1
7.57142857142857,"1",6410,3,3587,0,0
7.71428571428571,"1",6410,1,3589,0,0
7.85714285714286,"1",6410,0,3590,0,0
8,"1",6410,0,3590,0,0
8.14285714285714,"1",6410,0,3590,0,0
8.28571428571428,"1",6410,0,3590,0,0
8.42857142857143,"1",6410,0,3590,0,0
8.57142857142857,"1",6410,0,3590,0,0
8.71428571428571,"1",6410,0,3590,0,0
8.85714285714286,"1",6410,0,3590,0,0
9,"1",6410,0,3590,0,0
9.14285714285714,"1",6410,0,3590,0,0
9.28571428571428,"1",6410,0,3590,0,0
9.42857142857143,"1",6410,0,3590,0,0
9.57142857142857,"1",6410,0,3590,0,0
9.71428571428571,"1",6410,0,3590,0,0
9.85714285714286,"1",6410,0,3590,0,0
10,"1",6410,0,3590,0,0
