"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9982,12,6,8,4
0.285714285714286,"1",9972,18,10,10,3
0.428571428571429,"1",9956,26,18,16,9
0.571428571428571,"1",9933,39,28,23,13
0.714285714285714,"1",9917,32,51,16,6
0.857142857142857,"1",9899,38,63,18,11
1,"1",9873,47,80,26,17
1.14285714285714,"1",9848,48,104,25,20
1.28571428571429,"1",9813,63,124,35,7
1.42857142857143,"1",9777,70,153,36,13
1.57142857142857,"1",9742,72,186,35,16
1.71428571428571,"1",9712,79,209,30,12
1.85714285714286,"1",9669,87,244,43,18
2,"1",9625,91,284,44,24
2.14285714285714,"1",9564,111,325,61,27
2.28571428571429,"1",9511,117,372,53,27
2.42857142857143,"1",9452,130,418,59,30
2.57142857142857,"1",9377,137,486,75,40
2.71428571428571,"1",9284,171,545,93,62
2.85714285714286,"1",9188,191,621,96,70
3,"1",9088,209,703,100,32
3.14285714285714,"1",8974,221,805,114,36
3.28571428571429,"1",8871,221,908,103,44
3.42857142857143,"1",8756,246,998,115,87
3.57142857142857,"1",8637,270,1093,119,46
3.71428571428571,"1",8531,260,1209,106,58
3.85714285714286,"1",8391,286,1323,140,60
4,"1",8254,330,1416,137,20
4.14285714285714,"1",8124,329,1547,130,86
4.28571428571429,"1",7969,366,1665,155,61
4.42857142857143,"1",7789,395,1816,180,134
4.57142857142857,"1",7611,411,1978,178,79
4.71428571428571,"1",7423,432,2145,188,123
4.85714285714286,"1",7226,436,2338,197,114
5,"1",7056,435,2509,170,134
5.14285714285714,"1",6989,344,2667,67,29
5.28571428571429,"1",6929,267,2804,60,37
5.42857142857143,"1",6894,209,2897,35,14
5.57142857142857,"1",6845,172,2983,49,30
5.71428571428571,"1",6811,148,3041,34,18
5.85714285714286,"1",6777,130,3093,34,5
6,"1",6761,94,3145,16,10
6.14285714285714,"1",6748,74,3178,13,15
6.28571428571429,"1",6735,58,3207,13,5
6.42857142857143,"1",6727,41,3232,8,8
6.57142857142857,"1",6725,26,3249,2,2
6.71428571428571,"1",6718,22,3260,7,2
6.85714285714286,"1",6717,15,3268,1,0
7,"1",6711,16,3273,6,2
7.14285714285714,"1",6707,13,3280,4,1
7.28571428571429,"1",6701,14,3285,6,2
7.42857142857143,"1",6699,11,3290,2,2
7.57142857142857,"1",6694,14,3292,5,5
7.71428571428571,"1",6694,9,3297,0,0
7.85714285714286,"1",6692,7,3301,2,1
8,"1",6689,8,3303,3,0
8.14285714285714,"1",6687,9,3304,2,2
8.28571428571428,"1",6687,6,3307,0,0
8.42857142857143,"1",6687,2,3311,0,0
8.57142857142857,"1",6687,1,3312,0,0
8.71428571428571,"1",6687,0,3313,0,0
8.85714285714286,"1",6687,0,3313,0,0
9,"1",6687,0,3313,0,0
9.14285714285714,"1",6687,0,3313,0,0
9.28571428571428,"1",6687,0,3313,0,0
9.42857142857143,"1",6687,0,3313,0,0
9.57142857142857,"1",6687,0,3313,0,0
9.71428571428571,"1",6687,0,3313,0,0
9.85714285714286,"1",6687,0,3313,0,0
10,"1",6687,0,3313,0,0
