"week","reports"
0.142857142857143,7
0.285714285714286,6
0.428571428571429,3
0.571428571428571,1
0.714285714285714,4
0.857142857142857,10
1,2
1.14285714285714,7
1.28571428571429,4
1.42857142857143,7
1.57142857142857,2
1.71428571428571,5
1.85714285714286,10
2,5
2.14285714285714,5
2.28571428571429,13
2.42857142857143,13
2.57142857142857,15
2.71428571428571,22
2.85714285714286,18
3,24
3.14285714285714,21
3.28571428571429,36
3.42857142857143,59
3.57142857142857,21
3.71428571428571,49
3.85714285714286,76
4,73
4.14285714285714,87
4.28571428571429,56
4.42857142857143,86
4.57142857142857,107
4.71428571428571,85
4.85714285714286,12
5,74
5.14285714285714,42
5.28571428571429,49
5.42857142857143,37
5.57142857142857,12
5.71428571428571,23
5.85714285714286,31
6,14
6.14285714285714,5
6.28571428571429,2
6.42857142857143,5
6.57142857142857,3
6.71428571428571,0
6.85714285714286,10
7,0
7.14285714285714,0
7.28571428571429,0
7.42857142857143,1
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,1
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,2
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
