"week","reports"
0.142857142857143,3
0.285714285714286,9
0.428571428571429,8
0.571428571428571,6
0.714285714285714,7
0.857142857142857,5
1,9
1.14285714285714,12
1.28571428571429,30
1.42857142857143,15
1.57142857142857,18
1.71428571428571,24
1.85714285714286,18
2,28
2.14285714285714,35
2.28571428571429,57
2.42857142857143,46
2.57142857142857,34
2.71428571428571,28
2.85714285714286,90
3,27
3.14285714285714,107
3.28571428571429,97
3.42857142857143,67
3.57142857142857,114
3.71428571428571,81
3.85714285714286,153
4,116
4.14285714285714,65
4.28571428571429,123
4.42857142857143,144
4.57142857142857,66
4.71428571428571,57
4.85714285714286,66
5,71
5.14285714285714,49
5.28571428571429,38
5.42857142857143,11
5.57142857142857,12
5.71428571428571,17
5.85714285714286,5
6,15
6.14285714285714,9
6.28571428571429,2
6.42857142857143,4
6.57142857142857,2
6.71428571428571,2
6.85714285714286,0
7,0
7.14285714285714,0
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
