"week","reports"
0.142857142857143,8
0.285714285714286,0
0.428571428571429,2
0.571428571428571,5
0.714285714285714,9
0.857142857142857,3
1,7
1.14285714285714,7
1.28571428571429,12
1.42857142857143,10
1.57142857142857,17
1.71428571428571,12
1.85714285714286,21
2,7
2.14285714285714,15
2.28571428571429,12
2.42857142857143,22
2.57142857142857,18
2.71428571428571,18
2.85714285714286,20
3,11
3.14285714285714,16
3.28571428571429,23
3.42857142857143,11
3.57142857142857,46
3.71428571428571,87
3.85714285714286,51
4,52
4.14285714285714,84
4.28571428571429,42
4.42857142857143,48
4.57142857142857,90
4.71428571428571,88
4.85714285714286,44
5,129
5.14285714285714,33
5.28571428571429,28
5.42857142857143,44
5.57142857142857,25
5.71428571428571,15
5.85714285714286,11
6,16
6.14285714285714,11
6.28571428571429,13
6.42857142857143,16
6.57142857142857,3
6.71428571428571,3
6.85714285714286,8
7,5
7.14285714285714,1
7.28571428571429,1
7.42857142857143,3
7.57142857142857,4
7.71428571428571,1
7.85714285714286,6
8,0
8.14285714285714,1
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
