"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9979,16,5,11,8
0.285714285714286,"1",9974,14,12,5,0
0.428571428571429,"1",9970,12,18,4,2
0.571428571428571,"1",9958,20,22,12,5
0.714285714285714,"1",9941,27,32,17,9
0.857142857142857,"1",9928,22,50,13,3
1,"1",9915,24,61,13,7
1.14285714285714,"1",9905,23,72,10,7
1.28571428571429,"1",9893,22,85,12,12
1.42857142857143,"1",9873,30,97,20,10
1.57142857142857,"1",9849,41,110,24,17
1.71428571428571,"1",9820,54,126,29,12
1.85714285714286,"1",9793,57,150,27,21
2,"1",9759,60,181,34,7
2.14285714285714,"1",9720,68,212,39,15
2.28571428571429,"1",9676,76,248,44,12
2.42857142857143,"1",9627,85,288,49,22
2.57142857142857,"1",9593,89,318,34,18
2.71428571428571,"1",9542,100,358,51,18
2.85714285714286,"1",9487,112,401,55,20
3,"1",9430,116,454,57,11
3.14285714285714,"1",9377,124,499,53,16
3.28571428571429,"1",9311,138,551,66,23
3.42857142857143,"1",9214,184,602,97,11
3.57142857142857,"1",9126,189,685,88,46
3.71428571428571,"1",9008,220,772,118,87
3.85714285714286,"1",8898,248,854,110,51
4,"1",8786,269,945,112,52
4.14285714285714,"1",8629,296,1075,157,84
4.28571428571429,"1",8492,314,1194,137,42
4.42857142857143,"1",8369,301,1330,123,48
4.57142857142857,"1",8207,331,1462,162,90
4.71428571428571,"1",8023,363,1614,184,88
4.85714285714286,"1",7825,401,1774,198,44
5,"1",7668,390,1942,157,129
5.14285714285714,"1",7570,336,2094,98,33
5.28571428571429,"1",7508,257,2235,62,28
5.42857142857143,"1",7446,220,2334,62,44
5.57142857142857,"1",7413,164,2423,33,25
5.71428571428571,"1",7378,136,2486,35,15
5.85714285714286,"1",7348,124,2528,30,11
6,"1",7326,96,2578,22,16
6.14285714285714,"1",7309,80,2611,17,11
6.28571428571429,"1",7292,71,2637,17,13
6.42857142857143,"1",7278,67,2655,14,16
6.57142857142857,"1",7269,53,2678,9,3
6.71428571428571,"1",7252,50,2698,17,3
6.85714285714286,"1",7246,37,2717,6,8
7,"1",7238,25,2737,8,5
7.14285714285714,"1",7235,22,2743,3,1
7.28571428571429,"1",7232,16,2752,3,1
7.42857142857143,"1",7224,21,2755,8,3
7.57142857142857,"1",7219,20,2761,5,4
7.71428571428571,"1",7218,14,2768,1,1
7.85714285714286,"1",7215,11,2774,3,6
8,"1",7214,10,2776,1,0
8.14285714285714,"1",7210,9,2781,4,1
8.28571428571428,"1",7210,6,2784,0,0
8.42857142857143,"1",7210,3,2787,0,0
8.57142857142857,"1",7210,1,2789,0,0
8.71428571428571,"1",7210,0,2790,0,0
8.85714285714286,"1",7210,0,2790,0,0
9,"1",7210,0,2790,0,0
9.14285714285714,"1",7210,0,2790,0,0
9.28571428571428,"1",7210,0,2790,0,0
9.42857142857143,"1",7210,0,2790,0,0
9.57142857142857,"1",7210,0,2790,0,0
9.71428571428571,"1",7210,0,2790,0,0
9.85714285714286,"1",7210,0,2790,0,0
10,"1",7210,0,2790,0,0
