"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9981,15,4,9,2
0.285714285714286,"1",9977,13,10,4,1
0.428571428571429,"1",9971,14,15,6,6
0.571428571428571,"1",9961,15,24,10,6
0.714285714285714,"1",9955,13,32,6,3
0.857142857142857,"1",9947,14,39,8,8
1,"1",9943,12,45,4,1
1.14285714285714,"1",9938,10,52,5,5
1.28571428571429,"1",9934,8,58,4,2
1.42857142857143,"1",9932,9,59,2,2
1.57142857142857,"1",9928,10,62,4,2
1.71428571428571,"1",9925,10,65,3,2
1.85714285714286,"1",9917,15,68,8,3
2,"1",9908,19,73,9,5
2.14285714285714,"1",9891,24,85,17,15
2.28571428571429,"1",9877,29,94,14,5
2.42857142857143,"1",9856,44,100,21,11
2.57142857142857,"1",9819,63,118,37,9
2.71428571428571,"1",9782,73,145,37,20
2.85714285714286,"1",9743,81,176,39,19
3,"1",9694,96,210,49,18
3.14285714285714,"1",9630,113,257,64,47
3.28571428571429,"1",9578,121,301,52,42
3.42857142857143,"1",9521,123,356,57,19
3.57142857142857,"1",9448,141,411,73,47
3.71428571428571,"1",9378,162,460,70,48
3.85714285714286,"1",9285,179,536,93,65
4,"1",9176,210,614,109,71
4.14285714285714,"1",9052,246,702,124,63
4.28571428571429,"1",8889,302,809,163,76
4.42857142857143,"1",8742,321,937,147,51
4.57142857142857,"1",8588,333,1079,154,57
4.71428571428571,"1",8434,343,1223,154,50
4.85714285714286,"1",8248,383,1369,186,90
5,"1",8071,409,1520,177,80
5.14285714285714,"1",7988,340,1672,83,61
5.28571428571429,"1",7913,293,1794,75,33
5.42857142857143,"1",7850,248,1902,63,26
5.57142857142857,"1",7792,221,1987,58,33
5.71428571428571,"1",7737,192,2071,55,30
5.85714285714286,"1",7689,168,2143,48,34
6,"1",7653,148,2199,36,19
6.14285714285714,"1",7624,108,2268,29,2
6.28571428571429,"1",7606,83,2311,18,2
6.42857142857143,"1",7589,71,2340,17,9
6.57142857142857,"1",7579,60,2361,10,8
6.71428571428571,"1",7566,47,2387,13,4
6.85714285714286,"1",7561,33,2406,5,5
7,"1",7549,28,2423,12,4
7.14285714285714,"1",7542,28,2430,7,4
7.28571428571429,"1",7540,21,2439,2,0
7.42857142857143,"1",7536,16,2448,4,1
7.57142857142857,"1",7530,13,2457,6,4
7.71428571428571,"1",7530,9,2461,0,0
7.85714285714286,"1",7528,6,2466,2,0
8,"1",7527,3,2470,1,0
8.14285714285714,"1",7527,2,2471,0,0
8.28571428571428,"1",7527,2,2471,0,0
8.42857142857143,"1",7526,3,2471,1,1
8.57142857142857,"1",7523,5,2472,3,1
8.71428571428571,"1",7522,5,2473,1,1
8.85714285714286,"1",7522,3,2475,0,0
9,"1",7521,2,2477,1,0
9.14285714285714,"1",7521,2,2477,0,0
9.28571428571428,"1",7521,1,2478,0,0
9.42857142857143,"1",7521,1,2478,0,0
9.57142857142857,"1",7521,1,2478,0,0
9.71428571428571,"1",7521,1,2478,0,0
9.85714285714286,"1",7521,1,2478,0,0
10,"1",7521,1,2478,0,0
