"week","reports"
0.142857142857143,1
0.285714285714286,0
0.428571428571429,1
0.571428571428571,5
0.714285714285714,1
0.857142857142857,0
1,2
1.14285714285714,2
1.28571428571429,2
1.42857142857143,1
1.57142857142857,0
1.71428571428571,1
1.85714285714286,3
2,1
2.14285714285714,4
2.28571428571429,2
2.42857142857143,2
2.57142857142857,2
2.71428571428571,2
2.85714285714286,6
3,20
3.14285714285714,11
3.28571428571429,6
3.42857142857143,7
3.57142857142857,19
3.71428571428571,21
3.85714285714286,18
4,17
4.14285714285714,7
4.28571428571429,25
4.42857142857143,35
4.57142857142857,35
4.71428571428571,19
4.85714285714286,51
5,69
5.14285714285714,29
5.28571428571429,41
5.42857142857143,23
5.57142857142857,24
5.71428571428571,16
5.85714285714286,9
6,10
6.14285714285714,12
6.28571428571429,10
6.42857142857143,7
6.57142857142857,10
6.71428571428571,8
6.85714285714286,6
7,2
7.14285714285714,6
7.28571428571429,3
7.42857142857143,10
7.57142857142857,2
7.71428571428571,0
7.85714285714286,5
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
