"week","reports"
0.142857142857143,3
0.285714285714286,4
0.428571428571429,5
0.571428571428571,3
0.714285714285714,3
0.857142857142857,2
1,0
1.14285714285714,2
1.28571428571429,1
1.42857142857143,2
1.57142857142857,5
1.71428571428571,0
1.85714285714286,4
2,3
2.14285714285714,4
2.28571428571429,5
2.42857142857143,3
2.57142857142857,1
2.71428571428571,10
2.85714285714286,9
3,17
3.14285714285714,8
3.28571428571429,7
3.42857142857143,11
3.57142857142857,6
3.71428571428571,20
3.85714285714286,13
4,29
4.14285714285714,36
4.28571428571429,25
4.42857142857143,27
4.57142857142857,34
4.71428571428571,29
4.85714285714286,60
5,47
5.14285714285714,21
5.28571428571429,10
5.42857142857143,11
5.57142857142857,8
5.71428571428571,9
5.85714285714286,4
6,0
6.14285714285714,10
6.28571428571429,9
6.42857142857143,3
6.57142857142857,1
6.71428571428571,5
6.85714285714286,2
7,7
7.14285714285714,3
7.28571428571429,0
7.42857142857143,3
7.57142857142857,2
7.71428571428571,1
7.85714285714286,1
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,1
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
