"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9986,9,5,4,2
0.285714285714286,"1",9979,10,11,7,7
0.428571428571429,"1",9977,8,15,2,1
0.571428571428571,"1",9973,8,19,4,3
0.714285714285714,"1",9969,8,23,4,9
0.857142857142857,"1",9965,8,27,4,4
1,"1",9957,10,33,8,3
1.14285714285714,"1",9950,10,40,7,6
1.28571428571429,"1",9939,17,44,11,2
1.42857142857143,"1",9930,19,51,9,5
1.57142857142857,"1",9914,26,60,16,6
1.71428571428571,"1",9893,36,71,21,3
1.85714285714286,"1",9862,54,84,31,9
2,"1",9821,67,112,41,13
2.14285714285714,"1",9772,85,143,49,28
2.28571428571429,"1",9703,122,175,69,62
2.42857142857143,"1",9622,156,222,81,28
2.57142857142857,"1",9527,188,285,95,69
2.71428571428571,"1",9412,218,370,115,76
2.85714285714286,"1",9257,273,470,155,111
3,"1",9126,280,594,131,100
3.14285714285714,"1",8979,308,713,147,43
3.28571428571429,"1",8813,350,837,166,66
3.42857142857143,"1",8645,359,996,168,69
3.57142857142857,"1",8461,380,1159,184,81
3.71428571428571,"1",8251,448,1301,210,180
3.85714285714286,"1",8039,476,1485,212,89
4,"1",7794,540,1666,245,245
4.14285714285714,"1",7559,551,1890,235,124
4.28571428571429,"1",7302,556,2142,257,117
4.42857142857143,"1",7078,541,2381,224,63
4.57142857142857,"1",6856,540,2604,222,134
4.71428571428571,"1",6621,563,2816,235,97
4.85714285714286,"1",6422,526,3052,199,91
5,"1",6219,502,3279,203,65
5.14285714285714,"1",6127,425,3448,92,36
5.28571428571429,"1",6053,354,3593,74,21
5.42857142857143,"1",5994,281,3725,59,11
5.57142857142857,"1",5948,213,3839,46,15
5.71428571428571,"1",5916,176,3908,32,15
5.85714285714286,"1",5886,135,3979,30,16
6,"1",5870,102,4028,16,3
6.14285714285714,"1",5843,94,4063,27,8
6.28571428571429,"1",5834,62,4104,9,2
6.42857142857143,"1",5827,45,4128,7,4
6.57142857142857,"1",5824,29,4147,3,4
6.71428571428571,"1",5820,22,4158,4,2
6.85714285714286,"1",5817,14,4169,3,2
7,"1",5815,11,4174,2,0
7.14285714285714,"1",5813,10,4177,2,0
7.28571428571429,"1",5811,9,4180,2,1
7.42857142857143,"1",5806,7,4187,5,0
7.57142857142857,"1",5805,5,4190,1,1
7.71428571428571,"1",5805,4,4191,0,0
7.85714285714286,"1",5805,2,4193,0,0
8,"1",5805,2,4193,0,0
8.14285714285714,"1",5805,2,4193,0,0
8.28571428571428,"1",5805,2,4193,0,0
8.42857142857143,"1",5805,1,4194,0,0
8.57142857142857,"1",5801,5,4194,4,0
8.71428571428571,"1",5801,2,4197,0,0
8.85714285714286,"1",5801,2,4197,0,0
9,"1",5800,1,4199,1,0
9.14285714285714,"1",5800,1,4199,0,0
9.28571428571428,"1",5800,1,4199,0,0
9.42857142857143,"1",5800,0,4200,0,0
9.57142857142857,"1",5800,0,4200,0,0
9.71428571428571,"1",5800,0,4200,0,0
9.85714285714286,"1",5800,0,4200,0,0
10,"1",5800,0,4200,0,0
