"week","reports"
0.142857142857143,3
0.285714285714286,5
0.428571428571429,6
0.571428571428571,5
0.714285714285714,1
0.857142857142857,7
1,2
1.14285714285714,9
1.28571428571429,4
1.42857142857143,3
1.57142857142857,11
1.71428571428571,12
1.85714285714286,8
2,25
2.14285714285714,16
2.28571428571429,28
2.42857142857143,39
2.57142857142857,22
2.71428571428571,51
2.85714285714286,56
3,36
3.14285714285714,53
3.28571428571429,62
3.42857142857143,67
3.57142857142857,104
3.71428571428571,64
3.85714285714286,122
4,69
4.14285714285714,116
4.28571428571429,156
4.42857142857143,213
4.57142857142857,100
4.71428571428571,108
4.85714285714286,128
5,96
5.14285714285714,33
5.28571428571429,44
5.42857142857143,31
5.57142857142857,27
5.71428571428571,20
5.85714285714286,24
6,14
6.14285714285714,4
6.28571428571429,6
6.42857142857143,9
6.57142857142857,7
6.71428571428571,0
6.85714285714286,0
7,0
7.14285714285714,0
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,1
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
