"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","start_B0","start_sigma_beta","B0_hat","sigma_beta_hat","Beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,1,2,0.1,5.67047121085404,0.330111780627652,NA,-202.468517338063,0.0177742158101721,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,2,4,0.1,5.51876535158208,0.303454582150472,NA,-202.450158497352,0.0250167115534269,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,3,6,0.1,5.73540656846341,0.319024049073233,NA,-202.431603094587,0.0180468819755382,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,4,2,0.3,5.41006477927998,0.300253450257376,NA,-202.430715437759,0.0146890038648778,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,5,4,0.3,5.69121475963998,0.307398853731475,NA,-202.432428126323,0.0238610554667153,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,6,6,0.3,5.60562431238314,0.333055110647481,NA,-202.387352187071,0.0091201733290086,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,7,2,0.45,5.64628274311122,0.318648974043198,NA,-202.441610715062,0.0184427416223434,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,8,4,0.45,5.4338618011769,0.305206178676837,NA,-202.448697360906,0.0200383643841149,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,9,6,0.45,5.7379331991536,0.326471391814119,NA,-202.412864182947,0.0157428316038289,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,1,2,0.1,3.67926633704342,0.259070981461137,NA,-193.88230971541,0.033357255539653,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,2,4,0.1,3.3222665118663,0.256406519703078,NA,-193.855130158038,0.0337470521162767,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,3,6,0.1,3.53746724287508,0.259022692154276,NA,-193.856158649062,0.0291972758886539,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,4,2,0.3,3.25128309214752,0.25758764480896,NA,-193.858045534022,0.0277856345041729,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,5,4,0.3,3.28795355653581,0.260136974037585,NA,-193.845693496409,0.01810920228074,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,6,6,0.3,3.27016701414072,0.239152109883915,NA,-193.918452171867,0.0226300521381015,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,7,2,0.45,3.467469140148,0.253815923019533,NA,-193.831200645727,0.0286988051184695,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,8,4,0.45,3.30884669460448,0.264244640687607,NA,-193.870036514633,0.0156466122229429,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,9,6,0.45,3.31135820265335,0.268081304572862,NA,-193.856040307933,0.00983819368705476,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,1,2,0.1,4.98592188579035,0.288023593496674,NA,-197.706110785804,0.0991682852629545,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,2,4,0.1,4.95513560108537,0.314635697525732,NA,-197.531176894735,0.065169170735645,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,3,6,0.1,4.84815308306351,0.333684810062054,NA,-197.449330268365,0.0623519072517952,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,4,2,0.3,4.46700380935525,0.339079785001812,NA,-197.609800942269,0.0691817358194556,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,5,4,0.3,5.0169078406288,0.330975840271963,NA,-197.58233181724,0.077905781245744,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,6,6,0.3,5.01420889034576,0.337088300586021,NA,-197.569185933636,0.0618846126047205,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,7,2,0.45,5.13168083896089,0.322107184584029,NA,-197.584957681246,0.038995331295439,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,8,4,0.45,4.85384560699569,0.341849842076738,NA,-197.637991735957,0.0429522003741848,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,9,6,0.45,4.78802308504992,0.318126964343068,NA,-197.614941149129,0.101383670937734,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,1,2,0.1,3.10824605075808,0.198748539330172,NA,-175.209390987239,0.0184122639578478,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,2,4,0.1,3.12977416528712,0.190369516405312,NA,-175.193347666291,0.0226031549242561,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,3,6,0.1,3.14454668877576,0.193242597505373,NA,-175.193644528477,0.00916855843900319,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,4,2,0.3,3.15137713721574,0.199266787535533,NA,-175.15753001983,0.0259030125495267,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,5,4,0.3,3.00048403903309,0.195073513173055,NA,-175.19840481006,0.0104080322994698,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,6,6,0.3,3.14632261752417,0.184787615428036,NA,-175.205969034414,0.0286171429556354,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,7,2,0.45,3.25906399651275,0.183027159494556,NA,-175.189441333038,0.0206487891355664,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,8,4,0.45,3.05130122485794,0.201028543446004,NA,-175.182165698566,0.017800868110877,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,9,6,0.45,2.90647154240106,0.190885570730294,NA,-175.237665698229,0.0202229345441835,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,1,2,0.1,4.59330740717694,0.253943400776672,NA,-188.433850944212,0.00759077326229414,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,2,4,0.1,4.5341352865732,0.254123606423477,NA,-188.417594143463,0.00442005834931684,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,3,6,0.1,4.61049577130864,0.2514663472469,NA,-188.426533006182,0.0210001120602078,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,4,2,0.3,4.49169037959374,0.252732536634379,NA,-188.431555258517,0.0326287390729098,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,5,4,0.3,4.55326498248531,0.249058540817522,NA,-188.442715347362,0.0127331818595473,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,6,6,0.3,4.38384338009176,0.240704991374481,NA,-188.438442731744,0.00907157538358462,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,7,2,0.45,4.49479577841289,0.249703377217698,NA,-188.403098343772,0.0175413273155248,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,8,4,0.45,4.50797438095,0.259787160423739,NA,-188.423017830577,0.0116915803932676,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,9,6,0.45,4.51615789245533,0.240330165205422,NA,-188.411465584204,0.0157062178243373,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,1,2,0.1,2.76183062689134,0.191873887310549,NA,-128.943261791979,0.0230586128493999,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,2,4,0.1,2.88146801275651,0.162627937183826,NA,-128.942592853841,0.0151768806914937,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,3,6,0.1,2.88851441933378,0.0964761430314161,NA,-129.005471579292,0.0019779748089217,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,4,2,0.3,2.87192897195557,0.0585076356266514,NA,-129.002669297933,0.0417163680955463,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,5,4,0.3,2.83652492700042,0.117585546468871,NA,-128.953195912698,0.0516672384193487,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,6,6,0.3,2.94599850177714,0.100780810918167,NA,-128.96334532797,0.0266382171953339,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,7,2,0.45,2.85331060357538,0.1608185059454,NA,-128.906854276989,0.03599356229925,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,8,4,0.45,2.95603244963306,0.175507856318913,NA,-128.940291035692,0.00981931871318423,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,9,6,0.45,2.96657349176721,0.150762626516729,NA,-128.894285115155,0.0135502524202809,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","gamma_noise",600,1,2,0.1,2.96077303547798,0.357945905797998,NA,-188.178905096256,0.018508371932327,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","gamma_noise",600,2,4,0.1,3.03905342273894,0.317670290747672,NA,-188.045143942983,0.0207998611333484,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","gamma_noise",600,3,6,0.1,3.07593078952209,0.318739269007299,NA,-188.060410308026,0.0376042272056349,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","gamma_noise",600,4,2,0.3,3.02258149811622,0.319663897180349,NA,-188.023219726763,0.026622684660295,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","gamma_noise",600,5,4,0.3,2.86825119814546,0.333114263974605,NA,-188.096405351186,0.0194176185272519,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","gamma_noise",600,6,6,0.3,3.23154490671088,0.327746047698275,NA,-188.11768822153,0.0238049549394293,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","gamma_noise",600,7,2,0.45,2.97794626096,0.320962027994369,NA,-188.03952660915,0.02403408011019,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","gamma_noise",600,8,4,0.45,3.0371402179174,0.329762090864037,NA,-188.078666130195,0.0141915841562505,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","gamma_noise",600,9,6,0.45,3.11290359960833,0.343222977541533,NA,-188.086353185528,0.0317354668411168,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","gamma_noise",600,1,2,0.1,3.6861651751892,0.242470373034996,NA,-197.919522409982,0.0182835421573518,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","gamma_noise",600,2,4,0.1,3.52702400669363,0.261268244124262,NA,-197.949348136465,0.0107683559639936,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","gamma_noise",600,3,6,0.1,3.59258609092346,0.236147561125664,NA,-197.913407110579,0.0351173152072014,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","gamma_noise",600,4,2,0.3,3.57530574510368,0.243860687897741,NA,-197.921097864237,0.0314851348745488,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","gamma_noise",600,5,4,0.3,3.54858266701584,0.244785141967417,NA,-197.886574273641,0.0203028256031154,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","gamma_noise",600,6,6,0.3,3.54517855017664,0.228256527881348,NA,-197.927037482513,0.01398629957113,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","gamma_noise",600,7,2,0.45,3.61943830341301,0.244816861637088,NA,-197.893763360945,0.0208655274865123,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","gamma_noise",600,8,4,0.45,3.73784618868002,0.243003819232266,NA,-197.90354138682,0.0305849960889899,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","gamma_noise",600,9,6,0.45,3.6531727128825,0.254044185956708,NA,-197.941529331176,0.0317712015786832,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,1,2,0.1,4.51277092911785,0.212367939594609,NA,-206.992602757059,0.013103009716214,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,2,4,0.1,4.61739861186866,0.211829026575476,NA,-206.987111878621,0.014192789755689,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,3,6,0.1,4.59775336761294,0.209522099751791,NA,-206.978752289343,0.018167457897379,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,4,2,0.3,4.44582407216946,0.215392068671416,NA,-207.042154487096,0.0255747333504636,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,5,4,0.3,4.7716446811289,0.229414827127557,NA,-207.029506785904,0.0206236602484552,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,6,6,0.3,4.4927401221045,0.201656761392271,NA,-207.00420583895,0.01817069149974,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,7,2,0.45,4.4985214436275,0.192802295294287,NA,-207.02376428383,0.031861834643128,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,8,4,0.45,4.81285764138615,0.220739054822986,NA,-207.06598686272,0.0236169258785461,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","gamma_noise",600,9,6,0.45,4.72719504056022,0.201228010370583,NA,-206.992397014114,0.0210701365030256,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,1,2,0.1,3.87465489689829,0.271988450334355,NA,-207.444374915744,0.0180036779568898,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,2,4,0.1,3.8693111974841,0.291752161341679,NA,-207.444462493741,0.0200222851055268,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,3,6,0.1,3.85405549983357,0.296365817580491,NA,-207.435244421188,0.0150572262502094,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,4,2,0.3,3.83897648775559,0.262408220440025,NA,-207.421289002225,0.024556235843033,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,5,4,0.3,3.86888974334327,0.258515323689224,NA,-207.403423784704,0.0254646378837129,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,6,6,0.3,3.7762739351032,0.27431080710308,NA,-207.453366868887,0.0304129977976952,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,7,2,0.45,3.98337844198443,0.264009778340539,NA,-207.493684978687,0.0339916018262168,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,8,4,0.45,3.92433799014089,0.279542278331806,NA,-207.454126080562,0.0318338324960592,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","gamma_noise",600,9,6,0.45,3.79961377164782,0.284865546151515,NA,-207.428573677273,0.0245376586333471,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,1,2,0.1,3.85258095631668,0.338242453854425,NA,-192.925795816021,0.0168003795620476,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,2,4,0.1,3.82550818566593,0.318489442319121,NA,-192.958766370783,0.0279922196437386,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,3,6,0.1,4.07551791838353,0.311089051826578,NA,-192.992000264405,0.0236521553411107,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,4,2,0.3,3.97166644521167,0.339028717247589,NA,-193.000976502594,0.0216308577310891,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,5,4,0.3,3.96255925190926,0.316255083804518,NA,-192.906157004164,0.0320848768793026,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,6,6,0.3,4.12231575658492,0.299068039373453,NA,-193.010250870697,0.0116163577524314,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,7,2,0.45,4.05265791448413,0.321333909349545,NA,-192.96900028806,0.031272179061365,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,8,4,0.45,3.79157804000914,0.29925587644291,NA,-192.950861285055,0.0298162772196076,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","gamma_noise",600,9,6,0.45,3.81677059486942,0.320265124566642,NA,-192.91726598433,0.0165193628616267,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,1,2,0.1,4.32568620727886,0.274171393199468,NA,-189.694073481382,0.0179798268798778,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,2,4,0.1,4.28687652755488,0.279059128941663,NA,-189.693199039122,0.0190949555682539,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,3,6,0.1,4.36758856359892,0.279239477383765,NA,-189.700795309999,0.0289506703163185,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,4,2,0.3,4.5900941060023,0.30892005913728,NA,-189.722032951125,0.0134427064136039,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,5,4,0.3,4.21709841974673,0.307389616549418,NA,-189.714823178334,0.0487108043373766,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,6,6,0.3,4.39612622322308,0.289485598234757,NA,-189.666789479561,0.0223091682619375,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,7,2,0.45,4.63155345662986,0.292702400159605,NA,-189.726294115704,0.0160926012820125,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,8,4,0.45,4.42754210187544,0.302099317712525,NA,-189.678066351916,0.0216629590069778,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","gamma_noise",600,9,6,0.45,4.28938078484903,0.299410108053846,NA,-189.721268340085,0.0179000315222365,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","gamma_noise",600,1,2,0.1,3.79106625773732,0.177831689491275,NA,-189.127395532414,0.00776569561006857,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","gamma_noise",600,2,4,0.1,3.69144001536855,0.196195197749853,NA,-189.179848950534,0.0311907297517241,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","gamma_noise",600,3,6,0.1,3.61274162637837,0.164818948306181,NA,-189.187313951924,0.0469858291979522,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","gamma_noise",600,4,2,0.3,3.47152381528833,0.149699469791794,NA,-189.211181178597,0.0466260774967272,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","gamma_noise",600,5,4,0.3,3.46981979799096,0.19528237367259,NA,-189.161066316692,0.0530657665652593,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","gamma_noise",600,6,6,0.3,3.88351654119144,0.15928587600087,NA,-189.32351552499,0.0467960577522753,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","gamma_noise",600,7,2,0.45,3.64591834786922,0.159406052115536,NA,-189.189487045845,0.0461876871996746,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","gamma_noise",600,8,4,0.45,3.83349714788654,0.18129996309757,NA,-189.167748304145,0.0553321916796642,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","gamma_noise",600,9,6,0.45,3.69575370127629,0.164107587815922,NA,-189.100390315282,0.0587896549181858,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","gamma_noise",600,1,2,0.1,4.15563669206924,0.338720652816681,NA,-200.183057284295,0.0403782403766892,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","gamma_noise",600,2,4,0.1,3.74596783859897,0.333133905189491,NA,-200.166965025043,0.0373759735030408,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","gamma_noise",600,3,6,0.1,3.79998828000053,0.289308163540769,NA,-200.196857358465,0.089951379857478,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","gamma_noise",600,4,2,0.3,3.82562864830864,0.324897444806709,NA,-200.173506051776,0.0462866867366383,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","gamma_noise",600,5,4,0.3,3.78385770249825,0.330431975629476,NA,-200.165455391514,0.0408977530462017,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","gamma_noise",600,6,6,0.3,3.70407100263527,0.326753195701073,NA,-200.161105490046,0.0354379693441095,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","gamma_noise",600,7,2,0.45,4.12416701126578,0.337882948855495,NA,-200.240943216061,0.0438279464817923,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","gamma_noise",600,8,4,0.45,3.81480178188044,0.314562137181679,NA,-200.147103318373,0.0210333179730839,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","gamma_noise",600,9,6,0.45,3.81050745897594,0.330493200713744,NA,-200.134647554634,0.0573804629097794,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","gamma_noise",600,1,2,0.1,4.51954029389844,0.270301928742872,NA,-208.935484438497,0.0300795751338211,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","gamma_noise",600,2,4,0.1,4.66631085224142,0.281479875616862,NA,-209.016620151481,0.0291650535175991,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","gamma_noise",600,3,6,0.1,4.59009160587291,0.280134522161443,NA,-208.975993855452,0.0201668745924639,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","gamma_noise",600,4,2,0.3,4.68721650108955,0.251820822280634,NA,-209.001820491335,0.0297934919127943,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","gamma_noise",600,5,4,0.3,4.65090367579555,0.266032079137387,NA,-209.009458496539,0.0218983736369071,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","gamma_noise",600,6,6,0.3,4.46408333258463,0.289867049258645,NA,-208.995484051906,0.0120273824434197,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","gamma_noise",600,7,2,0.45,4.72289905373297,0.255195121572371,NA,-208.955201611308,0.0326204561155563,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","gamma_noise",600,8,4,0.45,4.65746358612262,0.276485083282127,NA,-208.971078324756,0.0254238967936723,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","gamma_noise",600,9,6,0.45,4.31640732143713,0.261012985467625,NA,-209.009141811919,0.048726112829639,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","gamma_noise",600,1,2,0.1,4.31533979175971,0.259137109371962,NA,-187.88776418063,0.0183695173686631,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","gamma_noise",600,2,4,0.1,4.35835158671375,0.237438625548957,NA,-187.869258923442,0.0145229441049675,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","gamma_noise",600,3,6,0.1,4.35422165833081,0.240859811127081,NA,-187.872528786118,0.0217560328328093,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","gamma_noise",600,4,2,0.3,4.2859393441071,0.244915638037001,NA,-187.868002903783,0.0263292701373967,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","gamma_noise",600,5,4,0.3,4.26276148462059,0.248847278739432,NA,-187.863568544737,0.0214368250153619,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","gamma_noise",600,6,6,0.3,4.31083548849028,0.256997344374774,NA,-187.870173377838,0.00759440541570314,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","gamma_noise",600,7,2,0.45,4.28411855031748,0.238828840314011,NA,-187.859505833606,0.010915705548994,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","gamma_noise",600,8,4,0.45,4.23630077072451,0.260292899814125,NA,-187.86947315201,0.0170466394123657,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","gamma_noise",600,9,6,0.45,4.41247351339493,0.247563638602665,NA,-187.859213606211,0.0170510668817139,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","gamma_noise",600,1,2,0.1,4.62714105930179,0.301704688417407,NA,-192.518941583448,0.0177002409520733,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","gamma_noise",600,2,4,0.1,4.54880696664053,0.292719606106159,NA,-192.527663398854,0.021226241749448,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","gamma_noise",600,3,6,0.1,4.66182138420119,0.289360890465535,NA,-192.553786741426,0.0291381726509948,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","gamma_noise",600,4,2,0.3,4.90318359444331,0.313225100085859,NA,-192.530473377838,0.020757123175702,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","gamma_noise",600,5,4,0.3,4.64923938068127,0.304833500402287,NA,-192.545671356815,0.0190859327195749,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","gamma_noise",600,6,6,0.3,4.76447391511577,0.308054568076765,NA,-192.511066133444,0.015686331190123,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","gamma_noise",600,7,2,0.45,4.86973181875863,0.318281202341746,NA,-192.541302066617,0.014095770091566,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","gamma_noise",600,8,4,0.45,4.71436003751311,0.290583330738781,NA,-192.523499991013,0.00812767581251865,5,"success",NA
