"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","evaluation_rep","logLik","status"
51,1051,1,"900920f25b406cb0530e847b193e6c9b","gamma_noise",600,9,5,-206.250685813329,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,1,1,-202.436557411746,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,1,2,-202.45870233251,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,1,3,-202.539045854096,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,1,4,-202.444470122002,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,1,5,-202.467097653349,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,2,1,-202.396702302142,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,2,2,-202.452687885493,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,2,3,-202.545310931925,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,2,4,-202.448981214687,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,2,5,-202.413630723992,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,3,1,-202.381421682994,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,3,2,-202.470697922379,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,3,3,-202.475593659713,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,3,4,-202.410079324525,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,3,5,-202.423477598769,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,4,1,-202.415427308131,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,4,2,-202.452363439757,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,4,3,-202.401265870667,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,4,4,-202.407856984436,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,4,5,-202.478855213861,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,5,1,-202.400645988979,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,5,2,-202.486445545587,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,5,3,-202.494115793147,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,5,4,-202.412742864104,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,5,5,-202.373937516145,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,6,1,-202.362794327527,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,6,2,-202.407254397554,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,6,3,-202.40933901409,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,6,4,-202.37431457061,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,6,5,-202.383890701733,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,7,1,-202.394778510033,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,7,2,-202.444764178857,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,7,3,-202.50305580572,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,7,4,-202.413953589138,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,7,5,-202.454944590731,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,8,1,-202.403770006478,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,8,2,-202.487111310859,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,8,3,-202.507741415804,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,8,4,-202.428562537077,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,8,5,-202.420372832429,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,9,1,-202.403786999134,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,9,2,-202.477121431088,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,9,3,-202.401194503629,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,9,4,-202.387041359182,"success"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","gamma_noise",600,9,5,-202.397758248183,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,1,1,-193.871354632913,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,1,2,-193.992665127411,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,1,3,-193.821724443823,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,1,4,-193.926800836057,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,1,5,-193.810429518291,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,2,1,-193.884887589364,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,2,2,-193.938268278026,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,2,3,-193.861872490133,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,2,4,-193.862273489333,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,2,5,-193.739186561539,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,3,1,-193.834364101495,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,3,2,-193.973796407726,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,3,3,-193.801774479643,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,3,4,-193.81967138498,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,3,5,-193.860270166418,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,4,1,-193.851982637544,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,4,2,-193.877765534708,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,4,3,-193.958630002307,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,4,4,-193.809327081566,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,4,5,-193.80052021258,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,5,1,-193.801360541061,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,5,2,-193.913861681931,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,5,3,-193.839163128143,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,5,4,-193.83297914057,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,5,5,-193.844475206331,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,6,1,-193.930864928367,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,6,2,-193.990115857789,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,6,3,-193.897627228101,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,6,4,-193.927212982728,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,6,5,-193.851568227412,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,7,1,-193.858925072655,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,7,2,-193.875779675668,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,7,3,-193.838536662445,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,7,4,-193.86471003904,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,7,5,-193.725753864609,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,8,1,-193.876922249494,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,8,2,-193.917361648528,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,8,3,-193.884490523845,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,8,4,-193.826486363234,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,8,5,-193.847372773071,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,9,1,-193.884189993698,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,9,2,-193.854519403118,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,9,3,-193.842237108985,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,9,4,-193.82909478561,"success"
53,1053,1,"21c503be1bfd17d135902892b999365f","gamma_noise",600,9,5,-193.871129200449,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,1,1,-197.849697147408,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,1,2,-197.39804392911,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,1,3,-197.921900447796,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,1,4,-197.717077176047,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,1,5,-197.728393479669,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,2,1,-197.471203844179,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,2,2,-197.60388989111,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,2,3,-197.772269574353,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,2,4,-197.478907691702,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,2,5,-197.375116966433,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,3,1,-197.563143465966,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,3,2,-197.340792258322,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,3,3,-197.353508586327,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,3,4,-197.662899630543,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,3,5,-197.368055262372,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,4,1,-197.660121287269,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,4,2,-197.501787438355,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,4,3,-197.542051915059,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,4,4,-197.497739666445,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,4,5,-197.902382532936,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,5,1,-197.363470489697,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,5,2,-197.537995707328,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,5,3,-197.63103077027,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,5,4,-197.853883430637,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,5,5,-197.586998765238,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,6,1,-197.643502597346,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,6,2,-197.536643625652,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,6,3,-197.378646835928,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,6,4,-197.740246530393,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,6,5,-197.583414119191,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,7,1,-197.526104233013,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,7,2,-197.516757671578,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,7,3,-197.561237669393,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,7,4,-197.744515417624,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,7,5,-197.592711182447,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,8,1,-197.617769015177,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,8,2,-197.560583898195,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,8,3,-197.572285526365,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,8,4,-197.645133120692,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,8,5,-197.814380784608,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,9,1,-197.743456756646,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,9,2,-197.316205853742,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,9,3,-197.841710400859,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,9,4,-197.531816326437,"success"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","gamma_noise",600,9,5,-197.73297573676,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,1,1,-175.182671800031,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,1,2,-175.21177608767,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,1,3,-175.245838184819,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,1,4,-175.253188640736,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,1,5,-175.156849492289,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,2,1,-175.196292346371,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,2,2,-175.187334120019,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,2,3,-175.216281046244,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,2,4,-175.117924682392,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,2,5,-175.253903814392,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,3,1,-175.188648013021,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,3,2,-175.168736847765,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,3,3,-175.216792124661,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,3,4,-175.182060098893,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,3,5,-175.212826869336,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,4,1,-175.087561686775,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,4,2,-175.190795022171,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,4,3,-175.218869161298,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,4,4,-175.188768714976,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,4,5,-175.108268372149,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,5,1,-175.159004358772,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,5,2,-175.203145237428,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,5,3,-175.202347925985,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,5,4,-175.213149484872,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,5,5,-175.215434880759,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,6,1,-175.273022731585,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,6,2,-175.1511390599,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,6,3,-175.203503418587,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,6,4,-175.138319816737,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,6,5,-175.272070956776,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,7,1,-175.171117247731,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,7,2,-175.12444316879,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,7,3,-175.242834731614,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,7,4,-175.192688961609,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,7,5,-175.220328158386,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,8,1,-175.141769019576,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,8,2,-175.204067939466,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,8,3,-175.137913040848,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,8,4,-175.215092488159,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,8,5,-175.215118117339,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,9,1,-175.196192060549,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,9,2,-175.215647141982,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,9,3,-175.204936707026,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,9,4,-175.29127216889,"success"
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","gamma_noise",600,9,5,-175.284426055186,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,1,1,-188.441240485227,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,1,2,-188.420474878289,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,1,3,-188.438501699209,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,1,4,-188.413643053822,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,1,5,-188.455970912141,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,2,1,-188.429051121576,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,2,2,-188.41670975886,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,2,3,-188.42629478147,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,2,4,-188.408907745809,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,2,5,-188.407202836392,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,3,1,-188.443823473003,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,3,2,-188.360462885533,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,3,3,-188.410959783527,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,3,4,-188.433993323646,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,3,5,-188.48779406555,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,4,1,-188.483748346244,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,4,2,-188.317080324196,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,4,3,-188.428176647175,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,4,4,-188.447554645682,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,4,5,-188.491244080276,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,5,1,-188.443390448804,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,5,2,-188.419944704989,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,5,3,-188.40963527351,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,5,4,-188.473592508001,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,5,5,-188.468633306622,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,6,1,-188.446382158322,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,6,2,-188.437467092053,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,6,3,-188.411549716643,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,6,4,-188.430841910108,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,6,5,-188.466796734273,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,7,1,-188.427039234429,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,7,2,-188.359815431996,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,7,3,-188.424386924514,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,7,4,-188.44351657423,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,7,5,-188.363782261507,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,8,1,-188.402945916629,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,8,2,-188.460876630178,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,8,3,-188.396955737679,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,8,4,-188.417628149269,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,8,5,-188.438062948922,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,9,1,-188.428090574159,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,9,2,-188.432053201545,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,9,3,-188.439316250873,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,9,4,-188.354668442107,"success"
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","gamma_noise",600,9,5,-188.405592829049,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,1,1,-128.897689853097,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,1,2,-128.98642900017,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,1,3,-128.945558088565,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,1,4,-129.003828987413,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,1,5,-128.888124561919,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,2,1,-128.94875746672,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,2,2,-128.894979343179,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,2,3,-128.924627124695,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,2,4,-128.973899832875,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,2,5,-128.972975449327,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,3,1,-129.004930487789,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,3,2,-129.009547924912,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,3,3,-129.009895066136,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,3,4,-128.999243162706,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,3,5,-129.003780335441,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,4,1,-129.046245787482,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,4,2,-129.086820601124,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,4,3,-128.87637206601,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,4,4,-129.073360606561,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,4,5,-128.947253807,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,5,1,-128.901569618784,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,5,2,-129.121355748222,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,5,3,-128.827833533188,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,5,4,-129.03831518573,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,5,5,-128.904560794347,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,6,1,-128.985142756396,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,6,2,-128.878320321384,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,6,3,-128.939996031338,"success"
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","gamma_noise",600,6,4,-129.034386402678,"success"
