"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","week","B_estimate","B_true"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,0.142857142857143,4.34918065262713,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,0.285714285714286,4.30604029769216,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,0.428571428571429,4.33584551070993,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,0.571428571428571,4.26794014035249,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,0.714285714285714,4.49173537384135,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,0.857142857142857,4.23197105682945,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,1,4.25723064249678,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,1.14285714285714,4.26662469794977,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,1.28571428571429,4.21114869885182,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,1.42857142857143,4.53614157343626,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,1.57142857142857,4.22987714973429,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,1.71428571428571,4.52622082700157,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,1.85714285714286,4.92656016954687,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,2,4.73794084591561,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,2.14285714285714,4.63865938007467,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,2.28571428571429,4.28546849163929,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,2.42857142857143,4.00763049895397,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,2.57142857142857,3.5807412045708,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,2.71428571428571,3.69445708526806,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,2.85714285714286,3.85284398521778,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,3,3.91308591548259,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,3.14285714285714,4.14875097674335,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,3.28571428571429,4.12667497632958,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,3.42857142857143,4.30179257705202,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,3.57142857142857,4.42964948818864,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,3.71428571428571,4.38874381644492,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,3.85714285714286,4.09658555622284,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,4,3.86206054480796,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,4.14285714285714,4.11650440595434,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,4.28571428571429,4.04530272486268,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,4.42857142857143,3.90904202540525,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,4.57142857142857,3.92077043463285,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,4.71428571428571,4.2831725480703,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,4.85714285714286,3.89452298602158,4
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,5,3.78226435077811,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,5.14285714285714,3.65857100653305,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,5.28571428571429,3.4598695440226,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,5.42857142857143,3.09902847374513,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,5.57142857142857,2.93977665465385,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,5.71428571428571,2.6900612522794,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,5.85714285714286,2.51100795616653,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,6,2.50523366462721,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,6.14285714285714,2.55893494380209,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,6.28571428571429,2.4449512642833,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,6.42857142857143,2.40126795868941,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,6.57142857142857,2.28949453820775,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,6.71428571428571,2.45001634878902,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,6.85714285714286,2.38419620366103,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,7,2.3609804608434,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,7.14285714285714,2.36713073756817,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,7.28571428571429,2.2702995528322,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,7.42857142857143,2.20693100127025,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,7.57142857142857,2.16326775807276,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,7.71428571428571,2.13286823412318,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,7.85714285714286,2.11352852162158,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,8,2.10046640445336,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,8.14285714285714,2.09090088484563,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,8.28571428571428,2.08504806233245,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,8.42857142857143,2.08104725601879,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,8.57142857142857,2.07958695740172,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,8.71428571428571,2.07843821756708,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,8.85714285714286,2.07763279312133,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,9,2.07551799061047,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,9.14285714285714,2.07575712345597,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,9.28571428571428,2.07565440045339,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,9.42857142857143,2.07488802483239,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,9.57142857142857,2.07452525123712,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,9.71428571428571,2.07282715380136,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,9.85714285714286,2.07235788702181,2
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","gamma_noise",600,10,2.07282241684938,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,0.142857142857143,4.64532745927751,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,0.285714285714286,4.68657589563748,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,0.428571428571429,4.56780200774895,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,0.571428571428571,4.71220552564128,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,0.714285714285714,4.72411102774699,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,0.857142857142857,4.76051180754055,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,1,4.45925482608496,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,1.14285714285714,4.11547518888369,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,1.28571428571429,4.12098343195481,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,1.42857142857143,4.4333098527374,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,1.57142857142857,4.28224262032997,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,1.71428571428571,3.9963909617341,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,1.85714285714286,3.48725957649852,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,2,3.69576755963494,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,2.14285714285714,3.57526185928205,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,2.28571428571429,4.15481606877032,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,2.42857142857143,4.00689581754235,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,2.57142857142857,4.89673866539385,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,2.71428571428571,4.79388911740852,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,2.85714285714286,4.42142058593534,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,3,4.69247110045791,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,3.14285714285714,4.90346596355885,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,3.28571428571429,4.41505104855084,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,3.42857142857143,5.12016718366964,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,3.57142857142857,4.31313711973259,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,3.71428571428571,4.08607465761531,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,3.85714285714286,3.91519569396214,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,4,4.40221994676885,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,4.14285714285714,3.81027321606626,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,4.28571428571429,4.58603783857699,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,4.42857142857143,4.44963812062106,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,4.57142857142857,3.90329711398481,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,4.71428571428571,4.15219322147577,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,4.85714285714286,4.21441130681682,4
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,5,4.01313170278894,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,5.14285714285714,3.74604392989448,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,5.28571428571429,3.28475418867141,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,5.42857142857143,2.92965082932984,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,5.57142857142857,2.89215758406292,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,5.71428571428571,2.72596910243739,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,5.85714285714286,2.46425502167358,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,6,2.71991012387875,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,6.14285714285714,2.44783269593553,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,6.28571428571429,2.42590206536895,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,6.42857142857143,2.31376947587595,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,6.57142857142857,2.33736279443622,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,6.71428571428571,2.1974758341947,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,6.85714285714286,2.2985904035971,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,7,2.1976933422984,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,7.14285714285714,2.28726509519846,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,7.28571428571429,2.21433917908779,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,7.42857142857143,2.1632268299506,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,7.57142857142857,2.12752424102702,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,7.71428571428571,2.10158259019255,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,7.85714285714286,2.08162273964329,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,8,2.06960778270756,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,8.14285714285714,2.06264828046604,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,8.28571428571428,2.05633443622206,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,8.42857142857143,2.05076484277294,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,8.57142857142857,2.04697105997394,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,8.71428571428571,2.04568205523173,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,8.85714285714286,2.04481418551464,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,9,2.04291766010667,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,9.14285714285714,2.04113712864199,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,9.28571428571428,2.0412857062551,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,9.42857142857143,2.04165305676363,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,9.57142857142857,2.04207184733648,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,9.71428571428571,2.04239493038454,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,9.85714285714286,2.04235332964975,2
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","gamma_noise",600,10,2.0402072572996,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,0.142857142857143,3.71104450569198,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,0.285714285714286,3.75544331982516,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,0.428571428571429,3.63883155723351,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,0.571428571428571,3.49378635198219,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,0.714285714285714,3.21822042108017,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,0.857142857142857,3.29858294304665,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,1,3.03375870279191,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,1.14285714285714,2.51408491823113,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,1.28571428571429,2.23231433306013,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,1.42857142857143,2.94231745335295,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,1.57142857142857,2.41008286345802,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,1.71428571428571,2.13974243036424,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,1.85714285714286,4.16830160486188,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,2,3.77756357946227,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,2.14285714285714,4.72184140437779,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,2.28571428571429,3.35646498345161,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,2.42857142857143,3.28636303916506,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,2.57142857142857,2.85100310992158,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,2.71428571428571,2.31572934872552,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,2.85714285714286,2.44344623251262,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,3,3.27084540783135,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,3.14285714285714,2.68793121562789,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,3.28571428571429,2.94459954144385,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,3.42857142857143,3.67495868057363,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,3.57142857142857,3.94503343629343,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,3.71428571428571,3.73729322871267,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,3.85714285714286,3.88821818062961,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,4,3.75932593596549,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,4.14285714285714,3.94002375299732,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,4.28571428571429,4.73951536682287,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,4.42857142857143,3.96070146286634,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,4.57142857142857,4.01288230224961,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,4.71428571428571,3.46134753158191,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,4.85714285714286,3.29392401651862,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,5,3.56963024321042,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,5.14285714285714,2.54239676339998,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,5.28571428571429,2.2332872147306,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,5.42857142857143,2.51472745534503,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,5.57142857142857,2.68094828214687,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,5.71428571428571,1.98891806646431,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,5.85714285714286,1.94616720508032,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,6,1.55749458067718,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,6.14285714285714,1.61122530823075,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,6.28571428571429,1.38555663058702,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,6.42857142857143,1.38991759637737,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,6.57142857142857,1.27113701450609,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,6.71428571428571,1.19528882562444,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,6.85714285714286,1.14274029860237,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,7,1.10945865056632,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,7.14285714285714,1.2846614809495,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,7.28571428571429,1.22412258837916,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,7.42857142857143,1.55419523799251,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,7.57142857142857,1.43056579391526,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,7.71428571428571,1.35729185241232,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,7.85714285714286,1.31436575248039,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,8,1.285157812881,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,8.14285714285714,1.26457893273851,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,8.28571428571428,1.25353124844727,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,8.42857142857143,1.24379915746149,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,8.57142857142857,1.23837382789148,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,8.71428571428571,1.23412471638768,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,8.85714285714286,1.2329607794578,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,9,1.22959842581026,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,9.14285714285714,1.22834400454593,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,9.28571428571428,1.22669311332472,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,9.42857142857143,1.22563638760834,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,9.57142857142857,1.22517005127228,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,9.71428571428571,1.22479758414886,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,9.85714285714286,1.22458424527002,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","gamma_noise",600,10,1.22715445538042,2
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,0.142857142857143,4.2528171252395,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,0.285714285714286,4.20765411571004,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,0.428571428571429,4.2734383040655,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,0.571428571428571,4.35830552650386,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,0.714285714285714,4.3032774018382,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,0.857142857142857,4.72446442631185,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,1,4.24292385366164,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,1.14285714285714,3.94022984717909,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,1.28571428571429,4.15899235237407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,1.42857142857143,4.56345718372967,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,1.57142857142857,4.33664518696064,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,1.71428571428571,4.0266611626026,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,1.85714285714286,3.92161882281208,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,2,4.08753385295188,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,2.14285714285714,4.00914062449669,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,2.28571428571429,3.98830789032321,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,2.42857142857143,4.09654307520295,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,2.57142857142857,4.42117420742216,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,2.71428571428571,4.00012585468372,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,2.85714285714286,3.72430374744662,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,3,3.61321865481413,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,3.14285714285714,3.63524137682528,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,3.28571428571429,3.66480680977565,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,3.42857142857143,3.97713559586394,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,3.57142857142857,3.90539244329953,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,3.71428571428571,3.7507868548554,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,3.85714285714286,3.75337146452524,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,4,3.49144679842288,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","gamma_noise",600,4.14285714285714,3.69537231170154,4
