"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9985,9,6,5,4
0.285714285714286,"1",9983,7,10,2,2
0.428571428571429,"1",9976,11,13,7,4
0.571428571428571,"1",9968,14,18,8,3
0.714285714285714,"1",9956,22,22,12,8
0.857142857142857,"1",9941,24,35,15,8
1,"1",9925,29,46,16,7
1.14285714285714,"1",9915,24,61,10,3
1.28571428571429,"1",9901,29,70,14,6
1.42857142857143,"1",9891,30,79,10,6
1.57142857142857,"1",9874,34,92,17,11
1.71428571428571,"1",9855,37,108,19,12
1.85714285714286,"1",9828,39,133,27,12
2,"1",9792,50,158,36,49
2.14285714285714,"1",9761,56,183,31,15
2.28571428571429,"1",9742,59,199,19,15
2.42857142857143,"1",9713,64,223,29,18
2.57142857142857,"1",9682,71,247,31,8
2.71428571428571,"1",9632,87,281,50,25
2.85714285714286,"1",9578,103,319,54,21
3,"1",9524,116,360,54,29
3.14285714285714,"1",9470,126,404,54,30
3.28571428571429,"1",9410,125,465,60,20
3.42857142857143,"1",9332,156,512,78,23
3.57142857142857,"1",9246,179,575,86,56
3.71428571428571,"1",9148,200,652,98,54
3.85714285714286,"1",9041,225,734,107,27
4,"1",8911,263,826,130,98
4.14285714285714,"1",8769,301,930,142,108
4.28571428571429,"1",8618,328,1054,151,86
4.42857142857143,"1",8430,369,1201,188,64
4.57142857142857,"1",8258,378,1364,172,119
4.71428571428571,"1",8085,391,1524,173,143
4.85714285714286,"1",7910,416,1674,175,121
5,"1",7723,415,1862,187,75
5.14285714285714,"1",7633,339,2028,90,43
5.28571428571429,"1",7576,269,2155,57,30
5.42857142857143,"1",7527,207,2266,49,38
5.57142857142857,"1",7499,167,2334,28,16
5.71428571428571,"1",7461,147,2392,38,34
5.85714285714286,"1",7433,125,2442,28,5
6,"1",7409,95,2496,24,14
6.14285714285714,"1",7393,73,2534,16,12
6.28571428571429,"1",7370,66,2564,23,4
6.42857142857143,"1",7359,43,2598,11,1
6.57142857142857,"1",7353,41,2606,6,1
6.71428571428571,"1",7341,40,2619,12,5
6.85714285714286,"1",7332,40,2628,9,3
7,"1",7330,30,2640,2,1
7.14285714285714,"1",7324,27,2649,6,2
7.28571428571429,"1",7320,18,2662,4,3
7.42857142857143,"1",7317,13,2670,3,2
7.57142857142857,"1",7315,12,2673,2,2
7.71428571428571,"1",7314,8,2678,1,1
7.85714285714286,"1",7312,6,2682,2,0
8,"1",7311,6,2683,1,0
8.14285714285714,"1",7309,5,2686,2,1
8.28571428571428,"1",7309,4,2687,0,0
8.42857142857143,"1",7308,3,2689,1,0
8.57142857142857,"1",7308,2,2690,0,0
8.71428571428571,"1",7308,2,2690,0,0
8.85714285714286,"1",7308,1,2691,0,0
9,"1",7307,2,2691,1,0
9.14285714285714,"1",7307,0,2693,0,0
9.28571428571428,"1",7307,0,2693,0,0
9.42857142857143,"1",7307,0,2693,0,0
9.57142857142857,"1",7307,0,2693,0,0
9.71428571428571,"1",7307,0,2693,0,0
9.85714285714286,"1",7307,0,2693,0,0
10,"1",7307,0,2693,0,0
