"week","reports"
0.142857142857143,4
0.285714285714286,2
0.428571428571429,4
0.571428571428571,3
0.714285714285714,8
0.857142857142857,8
1,7
1.14285714285714,3
1.28571428571429,6
1.42857142857143,6
1.57142857142857,11
1.71428571428571,12
1.85714285714286,12
2,49
2.14285714285714,15
2.28571428571429,15
2.42857142857143,18
2.57142857142857,8
2.71428571428571,25
2.85714285714286,21
3,29
3.14285714285714,30
3.28571428571429,20
3.42857142857143,23
3.57142857142857,56
3.71428571428571,54
3.85714285714286,27
4,98
4.14285714285714,108
4.28571428571429,86
4.42857142857143,64
4.57142857142857,119
4.71428571428571,143
4.85714285714286,121
5,75
5.14285714285714,43
5.28571428571429,30
5.42857142857143,38
5.57142857142857,16
5.71428571428571,34
5.85714285714286,5
6,14
6.14285714285714,12
6.28571428571429,4
6.42857142857143,1
6.57142857142857,1
6.71428571428571,5
6.85714285714286,3
7,1
7.14285714285714,2
7.28571428571429,3
7.42857142857143,2
7.57142857142857,2
7.71428571428571,1
7.85714285714286,0
8,0
8.14285714285714,1
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
