"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9987,9,4,3,0
0.285714285714286,"1",9980,13,7,7,2
0.428571428571429,"1",9974,14,12,6,6
0.571428571428571,"1",9964,17,19,10,3
0.714285714285714,"1",9958,15,27,6,1
0.857142857142857,"1",9951,15,34,7,3
1,"1",9932,21,47,19,1
1.14285714285714,"1",9919,21,60,13,7
1.28571428571429,"1",9908,22,70,11,2
1.42857142857143,"1",9901,18,81,7,2
1.57142857142857,"1",9893,20,87,8,10
1.71428571428571,"1",9883,21,96,10,8
1.85714285714286,"1",9878,18,104,5,2
2,"1",9866,21,113,12,8
2.14285714285714,"1",9851,24,125,15,5
2.28571428571429,"1",9834,30,136,17,5
2.42857142857143,"1",9818,32,150,16,5
2.57142857142857,"1",9805,32,163,13,7
2.71428571428571,"1",9789,38,173,16,8
2.85714285714286,"1",9763,48,189,26,17
3,"1",9738,50,212,25,13
3.14285714285714,"1",9708,55,237,30,13
3.28571428571429,"1",9669,72,259,39,18
3.42857142857143,"1",9645,57,298,24,12
3.57142857142857,"1",9624,55,321,21,22
3.71428571428571,"1",9582,80,338,42,34
3.85714285714286,"1",9543,82,375,39,12
4,"1",9498,91,411,45,21
4.14285714285714,"1",9431,124,445,67,53
4.28571428571429,"1",9356,146,498,75,37
4.42857142857143,"1",9275,161,564,81,78
4.57142857142857,"1",9189,186,625,86,45
4.71428571428571,"1",9096,210,694,93,31
4.85714285714286,"1",8974,227,799,122,78
5,"1",8837,258,905,137,54
5.14285714285714,"1",8772,209,1019,65,55
5.28571428571429,"1",8715,186,1099,57,41
5.42857142857143,"1",8682,158,1160,33,20
5.57142857142857,"1",8643,144,1213,39,21
5.71428571428571,"1",8612,121,1267,31,9
5.85714285714286,"1",8584,105,1311,28,15
6,"1",8557,86,1357,27,7
6.14285714285714,"1",8538,65,1397,19,11
6.28571428571429,"1",8530,46,1424,8,3
6.42857142857143,"1",8517,34,1449,13,8
6.57142857142857,"1",8506,30,1464,11,7
6.71428571428571,"1",8499,25,1476,7,2
6.85714285714286,"1",8488,28,1484,11,1
7,"1",8483,21,1496,5,5
7.14285714285714,"1",8475,19,1506,8,5
7.28571428571429,"1",8472,14,1514,3,3
7.42857142857143,"1",8465,14,1521,7,2
7.57142857142857,"1",8464,13,1523,1,2
7.71428571428571,"1",8460,13,1527,4,2
7.85714285714286,"1",8455,15,1530,5,6
8,"1",8452,11,1537,3,0
8.14285714285714,"1",8447,10,1543,5,1
8.28571428571428,"1",8445,9,1546,2,1
8.42857142857143,"1",8445,6,1549,0,0
8.57142857142857,"1",8445,4,1551,0,0
8.71428571428571,"1",8444,3,1553,1,0
8.85714285714286,"1",8442,3,1555,2,2
9,"1",8440,4,1556,2,2
9.14285714285714,"1",8438,2,1560,2,1
9.28571428571428,"1",8435,4,1561,3,1
9.42857142857143,"1",8434,5,1561,1,2
9.57142857142857,"1",8433,5,1562,1,0
9.71428571428571,"1",8432,5,1563,1,0
9.85714285714286,"1",8431,4,1565,1,0
10,"1",8431,1,1568,0,0
