"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9988,8,4,2,4
0.285714285714286,"1",9988,4,8,0,0
0.428571428571429,"1",9986,5,9,2,2
0.571428571428571,"1",9983,6,11,3,2
0.714285714285714,"1",9978,9,13,5,4
0.857142857142857,"1",9972,11,17,6,7
1,"1",9966,15,19,6,6
1.14285714285714,"1",9960,14,26,6,1
1.28571428571429,"1",9956,13,31,4,1
1.42857142857143,"1",9949,15,36,7,1
1.57142857142857,"1",9938,21,41,11,4
1.71428571428571,"1",9921,25,54,17,6
1.85714285714286,"1",9907,32,61,14,9
2,"1",9883,46,71,24,9
2.14285714285714,"1",9858,50,92,25,17
2.28571428571429,"1",9834,53,113,24,5
2.42857142857143,"1",9809,62,129,25,9
2.57142857142857,"1",9777,69,154,32,15
2.71428571428571,"1",9727,86,187,50,31
2.85714285714286,"1",9674,97,229,53,33
3,"1",9613,116,271,61,30
3.14285714285714,"1",9568,121,311,45,18
3.28571428571429,"1",9494,156,350,74,50
3.42857142857143,"1",9408,183,409,86,56
3.57142857142857,"1",9307,191,502,101,58
3.71428571428571,"1",9216,201,583,91,63
3.85714285714286,"1",9108,231,661,108,50
4,"1",8994,237,769,114,105
4.14285714285714,"1",8892,240,868,102,31
4.28571428571429,"1",8758,262,980,134,58
4.42857142857143,"1",8633,289,1078,125,60
4.57142857142857,"1",8505,296,1199,128,65
4.71428571428571,"1",8352,330,1318,153,90
4.85714285714286,"1",8217,329,1454,135,43
5,"1",8086,319,1595,131,68
5.14285714285714,"1",8023,256,1721,63,31
5.28571428571429,"1",7966,218,1816,57,29
5.42857142857143,"1",7925,184,1891,41,19
5.57142857142857,"1",7885,152,1963,40,19
5.71428571428571,"1",7857,117,2026,28,24
5.85714285714286,"1",7837,97,2066,20,11
6,"1",7809,86,2105,28,5
6.14285714285714,"1",7791,73,2136,18,4
6.28571428571429,"1",7778,54,2168,13,16
6.42857142857143,"1",7765,41,2194,13,9
6.57142857142857,"1",7756,33,2211,9,4
6.71428571428571,"1",7749,28,2223,7,1
6.85714285714286,"1",7741,25,2234,8,2
7,"1",7735,20,2245,6,1
7.14285714285714,"1",7731,18,2251,4,8
7.28571428571429,"1",7723,15,2262,8,5
7.42857142857143,"1",7720,15,2265,3,2
7.57142857142857,"1",7719,10,2271,1,0
7.71428571428571,"1",7718,7,2275,1,0
7.85714285714286,"1",7718,7,2275,0,0
8,"1",7718,6,2276,0,0
8.14285714285714,"1",7718,3,2279,0,0
8.28571428571428,"1",7717,4,2279,1,0
8.42857142857143,"1",7716,4,2280,1,0
8.57142857142857,"1",7714,5,2281,2,1
8.71428571428571,"1",7712,5,2283,2,1
8.85714285714286,"1",7711,4,2285,1,0
9,"1",7709,5,2286,2,1
9.14285714285714,"1",7707,5,2288,2,2
9.28571428571428,"1",7707,3,2290,0,0
9.42857142857143,"1",7707,3,2290,0,0
9.57142857142857,"1",7706,3,2291,1,0
9.71428571428571,"1",7706,3,2291,0,0
9.85714285714286,"1",7705,4,2291,1,0
10,"1",7705,3,2292,0,0
