"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9984,10,6,6,5
0.285714285714286,"1",9974,15,11,10,9
0.428571428571429,"1",9967,11,22,7,2
0.571428571428571,"1",9960,12,28,7,5
0.714285714285714,"1",9955,11,34,5,3
0.857142857142857,"1",9952,11,37,3,1
1,"1",9946,10,44,6,1
1.14285714285714,"1",9944,6,50,2,1
1.28571428571429,"1",9940,8,52,4,3
1.42857142857143,"1",9938,8,54,2,0
1.57142857142857,"1",9933,9,58,5,1
1.71428571428571,"1",9923,12,65,10,8
1.85714285714286,"1",9919,12,69,4,1
2,"1",9908,15,77,11,6
2.14285714285714,"1",9900,16,84,8,7
2.28571428571429,"1",9894,17,89,6,1
2.42857142857143,"1",9883,21,96,11,6
2.57142857142857,"1",9873,18,109,10,3
2.71428571428571,"1",9867,15,118,6,2
2.85714285714286,"1",9864,15,121,3,4
3,"1",9857,15,128,7,3
3.14285714285714,"1",9851,16,133,6,4
3.28571428571429,"1",9844,15,141,7,1
3.42857142857143,"1",9833,17,150,11,13
3.57142857142857,"1",9820,22,158,13,3
3.71428571428571,"1",9804,30,166,16,2
3.85714285714286,"1",9795,30,175,9,3
4,"1",9782,34,184,13,5
4.14285714285714,"1",9760,42,198,22,23
4.28571428571429,"1",9739,46,215,21,7
4.42857142857143,"1",9717,53,230,22,6
4.57142857142857,"1",9666,84,250,51,45
4.71428571428571,"1",9610,109,281,56,29
4.85714285714286,"1",9542,126,332,68,27
5,"1",9478,126,396,64,20
5.14285714285714,"1",9444,120,436,34,11
5.28571428571429,"1",9402,119,479,42,5
5.42857142857143,"1",9377,99,524,25,10
5.57142857142857,"1",9351,92,557,26,16
5.71428571428571,"1",9323,79,598,28,10
5.85714285714286,"1",9301,68,631,22,3
6,"1",9287,62,651,14,2
6.14285714285714,"1",9263,68,669,24,9
6.28571428571429,"1",9252,45,703,11,6
6.42857142857143,"1",9236,41,723,16,10
6.57142857142857,"1",9229,32,739,7,4
6.71428571428571,"1",9220,26,754,9,3
6.85714285714286,"1",9215,23,762,5,1
7,"1",9213,16,771,2,1
7.14285714285714,"1",9205,15,780,8,2
7.28571428571429,"1",9202,14,784,3,3
7.42857142857143,"1",9196,16,788,6,5
7.57142857142857,"1",9192,14,794,4,3
7.71428571428571,"1",9190,5,805,2,0
7.85714285714286,"1",9189,3,808,1,1
8,"1",9189,3,808,0,0
8.14285714285714,"1",9189,1,810,0,0
8.28571428571428,"1",9189,1,810,0,0
8.42857142857143,"1",9188,1,811,1,0
8.57142857142857,"1",9188,0,812,0,0
8.71428571428571,"1",9188,0,812,0,0
8.85714285714286,"1",9188,0,812,0,0
9,"1",9188,0,812,0,0
9.14285714285714,"1",9188,0,812,0,0
9.28571428571428,"1",9188,0,812,0,0
9.42857142857143,"1",9188,0,812,0,0
9.57142857142857,"1",9188,0,812,0,0
9.71428571428571,"1",9188,0,812,0,0
9.85714285714286,"1",9188,0,812,0,0
10,"1",9188,0,812,0,0
