"week","reports"
0.142857142857143,4
0.285714285714286,5
0.428571428571429,4
0.571428571428571,7
0.714285714285714,0
0.857142857142857,2
1,1
1.14285714285714,1
1.28571428571429,4
1.42857142857143,2
1.57142857142857,2
1.71428571428571,8
1.85714285714286,8
2,6
2.14285714285714,2
2.28571428571429,2
2.42857142857143,6
2.57142857142857,10
2.71428571428571,8
2.85714285714286,11
3,15
3.14285714285714,11
3.28571428571429,13
3.42857142857143,15
3.57142857142857,13
3.71428571428571,26
3.85714285714286,26
4,36
4.14285714285714,24
4.28571428571429,37
4.42857142857143,20
4.57142857142857,27
4.71428571428571,50
4.85714285714286,68
5,44
5.14285714285714,19
5.28571428571429,16
5.42857142857143,31
5.57142857142857,6
5.71428571428571,8
5.85714285714286,2
6,5
6.14285714285714,1
6.28571428571429,2
6.42857142857143,4
6.57142857142857,2
6.71428571428571,2
6.85714285714286,1
7,0
7.14285714285714,3
7.28571428571429,2
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,1
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
