"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9984,11,5,6,4
0.285714285714286,"1",9977,12,11,7,5
0.428571428571429,"1",9967,17,16,10,4
0.571428571428571,"1",9962,18,20,5,7
0.714285714285714,"1",9955,17,28,7,0
0.857142857142857,"1",9951,10,39,4,2
1,"1",9945,10,45,6,1
1.14285714285714,"1",9941,7,52,4,1
1.28571428571429,"1",9935,9,56,6,4
1.42857142857143,"1",9929,12,59,6,2
1.57142857142857,"1",9921,15,64,8,2
1.71428571428571,"1",9911,18,71,10,8
1.85714285714286,"1",9897,25,78,14,8
2,"1",9881,30,89,16,6
2.14285714285714,"1",9865,32,103,16,2
2.28571428571429,"1",9854,28,118,11,2
2.42857142857143,"1",9836,33,131,18,6
2.57142857142857,"1",9813,42,145,23,10
2.71428571428571,"1",9786,52,162,27,8
2.85714285714286,"1",9758,68,174,28,11
3,"1",9729,67,204,29,15
3.14285714285714,"1",9683,84,233,46,11
3.28571428571429,"1",9635,97,268,48,13
3.42857142857143,"1",9585,106,309,50,15
3.57142857142857,"1",9534,107,359,51,13
3.71428571428571,"1",9479,114,407,55,26
3.85714285714286,"1",9420,119,461,59,26
4,"1",9356,140,504,64,36
4.14285714285714,"1",9292,141,567,64,24
4.28571428571429,"1",9235,135,630,57,37
4.42857142857143,"1",9182,130,688,53,20
4.57142857142857,"1",9123,124,753,59,27
4.71428571428571,"1",9055,137,808,68,50
4.85714285714286,"1",8977,153,870,78,68
5,"1",8903,172,925,74,44
5.14285714285714,"1",8858,157,985,45,19
5.28571428571429,"1",8817,138,1045,41,16
5.42857142857143,"1",8776,120,1104,41,31
5.57142857142857,"1",8761,79,1160,15,6
5.71428571428571,"1",8751,56,1193,10,8
5.85714285714286,"1",8738,45,1217,13,2
6,"1",8729,37,1234,9,5
6.14285714285714,"1",8723,29,1248,6,1
6.28571428571429,"1",8718,24,1258,5,2
6.42857142857143,"1",8710,23,1267,8,4
6.57142857142857,"1",8705,21,1274,5,2
6.71428571428571,"1",8704,15,1281,1,2
6.85714285714286,"1",8701,15,1284,3,1
7,"1",8700,12,1288,1,0
7.14285714285714,"1",8698,7,1295,2,3
7.28571428571429,"1",8696,8,1296,2,2
7.42857142857143,"1",8696,4,1300,0,0
7.57142857142857,"1",8696,3,1301,0,0
7.71428571428571,"1",8695,4,1301,1,0
7.85714285714286,"1",8695,3,1302,0,0
8,"1",8694,2,1304,1,1
8.14285714285714,"1",8694,2,1304,0,0
8.28571428571428,"1",8694,1,1305,0,0
8.42857142857143,"1",8694,1,1305,0,0
8.57142857142857,"1",8694,0,1306,0,0
8.71428571428571,"1",8694,0,1306,0,0
8.85714285714286,"1",8694,0,1306,0,0
9,"1",8694,0,1306,0,0
9.14285714285714,"1",8694,0,1306,0,0
9.28571428571428,"1",8694,0,1306,0,0
9.42857142857143,"1",8694,0,1306,0,0
9.57142857142857,"1",8694,0,1306,0,0
9.71428571428571,"1",8694,0,1306,0,0
9.85714285714286,"1",8694,0,1306,0,0
10,"1",8694,0,1306,0,0
