"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9989,5,6,1,0
0.285714285714286,"1",9985,9,6,4,0
0.428571428571429,"1",9977,12,11,8,5
0.571428571428571,"1",9976,9,15,1,0
0.714285714285714,"1",9972,12,16,4,1
0.857142857142857,"1",9966,11,23,6,2
1,"1",9962,9,29,4,3
1.14285714285714,"1",9957,8,35,5,4
1.28571428571429,"1",9951,9,40,6,3
1.42857142857143,"1",9937,18,45,14,4
1.57142857142857,"1",9928,21,51,9,1
1.71428571428571,"1",9914,32,54,14,13
1.85714285714286,"1",9895,36,69,19,14
2,"1",9870,46,84,25,7
2.14285714285714,"1",9844,53,103,26,10
2.28571428571429,"1",9815,59,126,29,8
2.42857142857143,"1",9767,82,151,48,15
2.57142857142857,"1",9722,94,184,45,20
2.71428571428571,"1",9681,96,223,41,11
2.85714285714286,"1",9608,127,265,73,31
3,"1",9534,142,324,74,25
3.14285714285714,"1",9461,157,382,73,20
3.28571428571429,"1",9360,197,443,101,59
3.42857142857143,"1",9261,221,518,99,61
3.57142857142857,"1",9147,249,604,114,52
3.71428571428571,"1",9017,278,705,130,50
3.85714285714286,"1",8873,295,832,144,71
4,"1",8751,293,956,122,48
4.14285714285714,"1",8609,304,1087,142,97
4.28571428571429,"1",8452,354,1194,157,97
4.42857142857143,"1",8275,363,1362,177,112
4.57142857142857,"1",8091,407,1502,184,62
4.71428571428571,"1",7903,420,1677,188,71
4.85714285714286,"1",7713,447,1840,190,86
5,"1",7470,503,2027,243,150
5.14285714285714,"1",7374,405,2221,96,50
5.28571428571429,"1",7310,312,2378,64,29
5.42857142857143,"1",7258,258,2484,52,9
5.57142857142857,"1",7223,204,2573,35,13
5.71428571428571,"1",7187,162,2651,36,20
5.85714285714286,"1",7157,120,2723,30,25
6,"1",7141,85,2774,16,6
6.14285714285714,"1",7125,70,2805,16,2
6.28571428571429,"1",7116,50,2834,9,6
6.42857142857143,"1",7107,41,2852,9,1
6.57142857142857,"1",7102,24,2874,5,4
6.71428571428571,"1",7099,17,2884,3,1
6.85714285714286,"1",7096,12,2892,3,0
7,"1",7095,6,2899,1,1
7.14285714285714,"1",7094,6,2900,1,1
7.28571428571429,"1",7093,7,2900,1,0
7.42857142857143,"1",7090,8,2902,3,2
7.57142857142857,"1",7086,12,2902,4,6
7.71428571428571,"1",7086,7,2907,0,0
7.85714285714286,"1",7086,5,2909,0,0
8,"1",7084,4,2912,2,1
8.14285714285714,"1",7083,4,2913,1,0
8.28571428571428,"1",7083,2,2915,0,0
8.42857142857143,"1",7083,2,2915,0,0
8.57142857142857,"1",7083,1,2916,0,0
8.71428571428571,"1",7079,5,2916,4,1
8.85714285714286,"1",7078,5,2917,1,0
9,"1",7078,3,2919,0,0
9.14285714285714,"1",7078,2,2920,0,0
9.28571428571428,"1",7078,2,2920,0,0
9.42857142857143,"1",7078,2,2920,0,0
9.57142857142857,"1",7077,2,2921,1,0
9.71428571428571,"1",7075,4,2921,2,1
9.85714285714286,"1",7074,5,2921,1,0
10,"1",7074,1,2925,0,0
