"week","reports"
0.142857142857143,2
0.285714285714286,3
0.428571428571429,2
0.571428571428571,5
0.714285714285714,3
0.857142857142857,2
1,0
1.14285714285714,0
1.28571428571429,0
1.42857142857143,1
1.57142857142857,2
1.71428571428571,2
1.85714285714286,1
2,5
2.14285714285714,3
2.28571428571429,5
2.42857142857143,5
2.57142857142857,12
2.71428571428571,14
2.85714285714286,30
3,22
3.14285714285714,24
3.28571428571429,26
3.42857142857143,31
3.57142857142857,24
3.71428571428571,38
3.85714285714286,66
4,26
4.14285714285714,42
4.28571428571429,47
4.42857142857143,57
4.57142857142857,68
4.71428571428571,119
4.85714285714286,71
5,64
5.14285714285714,31
5.28571428571429,21
5.42857142857143,41
5.57142857142857,28
5.71428571428571,23
5.85714285714286,20
6,12
6.14285714285714,8
6.28571428571429,11
6.42857142857143,6
6.57142857142857,7
6.71428571428571,9
6.85714285714286,2
7,2
7.14285714285714,2
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
