"week","reports"
0.142857142857143,2
0.285714285714286,3
0.428571428571429,5
0.571428571428571,5
0.714285714285714,6
0.857142857142857,10
1,19
1.14285714285714,12
1.28571428571429,20
1.42857142857143,16
1.57142857142857,21
1.71428571428571,10
1.85714285714286,24
2,16
2.14285714285714,22
2.28571428571429,18
2.42857142857143,32
2.57142857142857,48
2.71428571428571,47
2.85714285714286,41
3,51
3.14285714285714,53
3.28571428571429,43
3.42857142857143,78
3.57142857142857,76
3.71428571428571,80
3.85714285714286,31
4,99
4.14285714285714,73
4.28571428571429,83
4.42857142857143,55
4.57142857142857,69
4.71428571428571,48
4.85714285714286,97
5,55
5.14285714285714,31
5.28571428571429,16
5.42857142857143,34
5.57142857142857,20
5.71428571428571,14
5.85714285714286,13
6,8
6.14285714285714,5
6.28571428571429,3
6.42857142857143,2
6.57142857142857,5
6.71428571428571,2
6.85714285714286,3
7,0
7.14285714285714,1
7.28571428571429,0
7.42857142857143,3
7.57142857142857,0
7.71428571428571,2
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,1
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
