"task_id","model_gamma","RSS_gamma","RMSE_gamma","mean_error_gamma","AOB_gamma","mean_error_through_5_gamma","mean_error_after_5_gamma","model_constant","RSS_constant","RMSE_constant","mean_error_constant","AOB_constant","mean_error_through_5_constant","mean_error_after_5_constant","logLik_gamma","logLik_se_gamma","B0_hat_gamma","sigma_beta_hat_gamma","status_gamma","logLik_constant","logLik_se_constant","Beta_hat_constant","status_constant","delta_RSS_gamma_minus_constant","delta_RMSE_gamma_minus_constant","delta_AOB_gamma_minus_constant","delta_logLik_gamma_minus_constant","gamma_lower_RSS","gamma_lower_RMSE","gamma_lower_AOB"
48,"gamma_noise",11.0068944378776,0.396536693273822,-0.054028350675377,0.054028350675377,-0.0148331554312389,-0.0932235459195151,"constant_B",90.4139120793463,1.1364978290429,0.54002529146257,0.54002529146257,-0.45997470853743,1.54002529146257,-183.84999599472,0.00931087958577502,4.38190651244374,0.247616822144682,"success",-200.62916212562,0.151898014633951,3.54002529146257,"success",-79.4070176414688,-0.739961135769082,-0.485996940787193,16.7791661309,TRUE,TRUE,TRUE
49,"gamma_noise",26.8524050377934,0.61935917386779,-0.378762482920503,0.378762482920503,-0.403087488058799,-0.354437477782206,"constant_B",74.3895095438482,1.03087694668075,0.250414215247119,0.250414215247119,-0.74958578475288,1.25041421524712,-165.070429020469,0.0162542525388529,3.19182668314167,0.312826667554434,"success",-182.239319837673,0.204676094208047,3.25041421524712,"success",-47.5371045060548,-0.411517772812963,0.128348267673383,17.168890817204,TRUE,TRUE,FALSE
50,"gamma_noise",21.2917444169582,0.551514077232048,0.37044788162421,0.37044788162421,0.164750198405973,0.576145564842447,"constant_B",117.142883591684,1.29362659434455,0.82065203685575,0.82065203685575,-0.17934796314425,1.82065203685575,-199.767975798722,0.0101623372520735,4.85806798449719,0.172530286625397,"success",-209.27268024697,0.37876813653741,3.82065203685575,"success",-95.8511391747262,-0.742112517112506,-0.45020415523154,9.50470444824799,TRUE,TRUE,TRUE
51,"gamma_noise",11.6780593133683,0.408447571620159,0.0765617654219202,0.0765617654219202,-0.0686329751710794,0.22175650601492,"constant_B",88.9601479386844,1.12732393581744,0.52044140521957,0.52044140521957,-0.47955859478043,1.52044140521957,-206.087383567639,0.0102495125203711,4.18876514525306,0.267541023223538,"success",-225.974921382021,0.299484481039577,3.52044140521957,"success",-77.2820886253161,-0.71887636419728,-0.44387963979765,19.887537814382,TRUE,TRUE,TRUE
52,"gamma_noise",31.2828557957556,0.668504255737662,0.147874742702185,0.147874742702185,0.291545780026899,0.00420370537747173,"constant_B",144.749734113564,1.43800324911993,1.03336989721952,1.03336989721952,0.0333698972195204,2.03336989721952,-202.387352187071,0.0091201733290086,5.60562431238314,0.333055110647481,"success",-214.66173082286,0.312790106078637,4.03336989721952,"success",-113.466878317808,-0.76949899338227,-0.885495154517335,12.274378635789,TRUE,TRUE,TRUE
53,"gamma_noise",21.153606042523,0.549722086181775,-0.049231145466928,0.049231145466928,-0.336459372691299,0.237997081757443,"constant_B",74.2392002904911,1.02983494024522,0.24608942307599,0.24608942307599,-0.75391057692401,1.24608942307599,-193.831200645727,0.0286988051184695,3.467469140148,0.253815923019533,"success",-210.962373869786,0.133414147988135,3.24608942307599,"success",-53.0855942479681,-0.480112854063444,-0.196858277609062,17.131173224059,TRUE,TRUE,TRUE
54,"gamma_noise",17.9056981280391,0.505762481352082,-0.0227078490456026,0.0227078490456026,0.058360654682852,-0.103776352774057,"constant_B",93.9832698998032,1.15871400329234,0.58533592186518,0.58533592186518,-0.41466407813482,1.58533592186518,-197.449330268365,0.0623519072517952,4.84815308306351,0.333684810062054,"success",-218.817624293363,0.58517968840918,3.58533592186518,"success",-76.0775717717641,-0.652951521940257,-0.562628072819577,21.368294024998,TRUE,TRUE,TRUE
55,"gamma_noise",23.1058891840274,0.574529486798016,-0.0816636168378976,0.0816636168378976,-0.503317065434337,0.339989831758542,"constant_B",71.0338977476612,1.00735791445927,0.1215317564414,0.1215317564414,-0.8784682435586,1.1215317564414,-175.15753001983,0.0259030125495267,3.15137713721574,0.199266787535533,"success",-183.308252106753,0.114840626213644,3.1215317564414,"success",-47.9280085636339,-0.432828427661255,-0.039868139603502,8.150722086923,TRUE,TRUE,TRUE
56,"gamma_noise",13.0711894664643,0.432124146620329,0.0513416313001041,0.0513416313001041,0.106189032297325,-0.0035057696971166,"constant_B",113.55287970673,1.27364987175065,0.78878640696353,0.78878640696353,-0.21121359303647,1.78878640696353,-188.403098343772,0.0175413273155248,4.49479577841289,0.249703377217698,"success",-206.202710940587,0.589543030706096,3.78878640696353,"success",-100.481690240266,-0.841525725130317,-0.737444775663426,17.799612596815,TRUE,TRUE,TRUE
57,"gamma_noise",38.2658385478411,0.739361100138308,-0.201433181474403,0.201433181474403,-0.860154923167683,0.457288560218876,"constant_B",71.1082304649576,1.00788484649047,-0.12582473439316,0.12582473439316,-1.12582473439316,0.87417526560684,-128.894285115155,0.0135502524202809,2.96657349176721,0.150762626516729,"success",-128.809824910636,0.0154518429435789,2.87417526560684,"success",-32.8423919171166,-0.268523746352157,0.0756084470812431,-0.0844602045189902,TRUE,TRUE,FALSE
58,"gamma_noise",28.7545794053896,0.640920982486359,-0.0501202461906769,0.0501202461906769,-0.32216244783838,0.221921955457026,"constant_B",80.8137383323891,1.07446822948703,0.393041952184479,0.393041952184479,-0.60695804781552,1.39304195218448,-188.023219726763,0.026622684660295,3.02258149811622,0.319663897180349,"success",-214.983963511104,1.12525002128557,3.39304195218448,"success",-52.0591589269995,-0.433547247000668,-0.342921705993803,26.960743784341,TRUE,TRUE,TRUE
59,"gamma_noise",13.7147001701054,0.442633356339491,-0.0685420994523542,0.0685420994523542,-0.284708421725202,0.147624222820494,"constant_B",75.8665794903079,1.04106113097789,0.28949659485557,0.28949659485557,-0.71050340514443,1.28949659485557,-197.886574273641,0.0203028256031154,3.54858266701584,0.244785141967417,"success",-214.59501253743,0.0958901417040218,3.28949659485557,"success",-62.1518793202025,-0.598427774638402,-0.220954495403216,16.708438263789,TRUE,TRUE,TRUE
60,"gamma_noise",16.8023027851357,0.489931522695275,0.158407313812136,0.158407313812136,-0.0583213457555269,0.3751359733798,"constant_B",94.510073818137,1.16195693194183,0.59172959338508,0.59172959338508,-0.40827040661492,1.59172959338508,-206.978752289343,0.018167457897379,4.59775336761294,0.209522099751791,"success",-220.458335070528,0.366977351616936,3.59172959338508,"success",-77.7077710330013,-0.672025409246556,-0.433322279572944,13.479582781185,TRUE,TRUE,TRUE
61,"gamma_noise",14.4071094651529,0.4536693173471,0.11550986240624,0.11550986240624,-0.0556599367511471,0.286679661563627,"constant_B",94.5508418211366,1.16220751663828,0.59222150562988,0.59222150562988,-0.40777849437012,1.59222150562988,-207.403423784704,0.0254646378837129,3.86888974334327,0.258515323689224,"success",-229.297844359467,0.371416110162168,3.59222150562988,"success",-80.1437323559837,-0.708538199291182,-0.47671164322364,21.894420574763,TRUE,TRUE,TRUE
62,"gamma_noise",15.1047840187895,0.464524088546385,-0.0313895232352897,0.0313895232352897,-0.0872407764530883,0.0244617299825089,"constant_B",87.5564055481774,1.11839429252182,0.50080514528646,0.50080514528646,-0.49919485471354,1.50080514528646,-192.906157004164,0.0320848768793026,3.96255925190926,0.316255083804518,"success",-213.640624473916,0.491764685599027,3.50080514528646,"success",-72.4516215293879,-0.653870203975439,-0.46941562205117,20.734467469752,TRUE,TRUE,TRUE
63,"gamma_noise",8.65078596200723,0.351543249970901,-0.0721615173414016,0.0721615173414016,-0.00502886579041769,-0.139294168892385,"constant_B",98.4531807472434,1.18594856999572,0.6375531434123,0.6375531434123,-0.3624468565877,1.6375531434123,-189.666789479561,0.0223091682619375,4.39612622322308,0.289485598234757,"success",-211.611622596017,0.781257228645728,3.6375531434123,"success",-89.8023947852362,-0.834405320024824,-0.565391626070898,21.944833116456,TRUE,TRUE,TRUE
64,"gamma_noise",14.5931835489454,0.456589586717898,0.0582661771398513,0.0582661771398513,-0.294254149573556,0.410786503853259,"constant_B",73.6319787406676,1.0256146501396,0.22778369252641,0.22778369252641,-0.77221630747359,1.22778369252641,-189.100390315282,0.0587896549181858,3.69575370127629,0.164107587815922,"success",-198.596375544524,0.0293058245219386,3.22778369252641,"success",-59.0387951917222,-0.569025063421699,-0.169517515386558,9.495985229242,TRUE,TRUE,TRUE
65,"gamma_noise",11.9194602180926,0.412647553143853,-0.065258009668763,0.065258009668763,0.0428766447205697,-0.173392664058096,"constant_B",109.930387351434,1.25316962340319,0.75527088188311,0.75527088188311,-0.24472911811689,1.75527088188311,-200.134647554634,0.0573804629097794,3.81050745897594,0.330493200713744,"success",-226.479292766092,1.0618943416978,3.75527088188311,"success",-98.0109271333417,-0.840522070259336,-0.690012872214347,26.344645211458,TRUE,TRUE,TRUE
66,"gamma_noise",15.1690438148226,0.465511144792515,0.172515368417327,0.172515368417327,0.101235817901924,0.24379491893273,"constant_B",114.075360862347,1.27657667702306,0.7935036309427,0.7935036309427,-0.2064963690573,1.7935036309427,-208.935484438497,0.0300795751338211,4.51954029389844,0.270301928742872,"success",-227.332037511837,0.696279567045632,3.7935036309427,"success",-98.9063170475249,-0.811065532230549,-0.620988262525374,18.39655307334,TRUE,TRUE,TRUE
67,"gamma_noise",11.7679519367528,0.410016583928588,0.088408600372501,0.088408600372501,0.179569223328114,-0.00275202258311177,"constant_B",165.274858609742,1.53657717304098,1.16664879407241,1.16664879407241,0.16664879407241,2.16664879407241,-187.859213606211,0.0170510668817139,4.41247351339493,0.247563638602665,"success",-207.114375201259,0.547258766165404,4.16664879407241,"success",-153.50690667299,-1.12656058911239,-1.07824019369991,19.255161595048,TRUE,TRUE,TRUE
68,"gamma_noise",16.6508013263762,0.4877177363771,-0.0325170155897319,0.0325170155897319,0.0979891455580426,-0.163023176737506,"constant_B",114.479075378281,1.2788335945489,0.79712945156158,0.79712945156158,-0.20287054843842,1.79712945156158,-192.511066133444,0.015686331190123,4.76447391511577,0.308054568076765,"success",-210.984418334885,0.96949969353268,3.79712945156158,"success",-97.8282740519045,-0.791115858171802,-0.764612435971848,18.473352201441,TRUE,TRUE,TRUE
69,"gamma_noise",60.1902219957484,0.927286532968628,-0.328861217189417,0.328861217189417,-0.238359999685728,-0.419362434693107,"constant_B",86.9419978846978,1.11446334224593,0.49196396332452,0.49196396332452,-0.50803603667548,1.49196396332452,-177.940293367022,0.0316060436952647,3.25196328606292,0.43293212418848,"success",-213.626228446742,1.1066614599698,3.49196396332452,"success",-26.7517758889494,-0.187176809277303,-0.163102746135102,35.68593507972,TRUE,TRUE,TRUE
70,"gamma_noise",14.446441830972,0.454288168943962,-0.166594585473763,0.166594585473763,-0.293448503899959,-0.0397406670475683,"constant_B",73.7429026842108,1.02638688531463,0.23123589329053,0.23123589329053,-0.76876410670947,1.23123589329053,-183.299971721779,0.0277812440664545,3.69447801797349,0.321583785874902,"success",-202.636230370285,0.310304707642187,3.23123589329053,"success",-59.2964608532387,-0.572098716370669,-0.0646413078167666,19.336258648506,TRUE,TRUE,TRUE
71,"gamma_noise",10.7930416300482,0.392665645302321,0.107622256870916,0.107622256870916,0.0956512014577686,0.119593312284064,"constant_B",115.827621131612,1.28634377282287,0.80912316854739,0.80912316854739,-0.19087683145261,1.80912316854739,-208.35848683743,0.0270367760970703,4.29276664792338,0.281972497363177,"success",-228.368527649357,0.696545460686362,3.80912316854739,"success",-105.034579501564,-0.893678127520546,-0.701500911676473,20.010040811927,TRUE,TRUE,TRUE
72,"gamma_noise",13.9783854263231,0.446868236033895,-0.0539857591357878,0.0539857591357878,0.0902877440086955,-0.198259262280271,"constant_B",118.698207035964,1.30218611263611,0.83407953574125,0.83407953574125,-0.16592046425875,1.83407953574125,-186.609735144992,0.0137790514010143,4.21323050820464,0.290825202830218,"success",-211.69444670224,0.610407740598357,3.83407953574125,"success",-104.719821609641,-0.855317876602213,-0.780093776605463,25.084711557248,TRUE,TRUE,TRUE
73,"gamma_noise",9.25171379023299,0.363548263454072,0.158498396552794,0.158498396552794,0.0282011505918366,0.288795642513751,"constant_B",98.0359737498516,1.18343310360669,0.63286168371309,0.63286168371309,-0.36713831628691,1.63286168371309,-192.692296000406,0.0167906446564805,4.18578325237821,0.19893442474471,"success",-208.485578807553,0.131398449444619,3.63286168371309,"success",-88.7842599596186,-0.81988484015262,-0.474363287160296,15.793282807147,TRUE,TRUE,TRUE
74,"gamma_noise",14.8871054483295,0.461164759035353,0.0317675751754335,0.0317675751754335,-0.178540430653053,0.24207558100392,"constant_B",78.0458365945648,1.05590744044139,0.339028793437219,0.339028793437219,-0.66097120656278,1.33902879343722,-200.184623123106,0.0231338888404015,3.99076698719519,0.250022956617175,"success",-216.341153081836,0.130324150899915,3.33902879343722,"success",-63.1587311462353,-0.594742681406041,-0.307261218261786,16.15652995873,TRUE,TRUE,TRUE
75,"gamma_noise",19.2531854609673,0.524447811116842,-0.191364504449129,0.191364504449129,-0.279481032317405,-0.103247976580854,"constant_B",78.7460488489437,1.06063356301077,0.35347355627389,0.35347355627389,-0.64652644372611,1.35347355627389,-182.742650742388,0.0122949221197773,3.42544950505614,0.276287168925441,"success",-205.13255713337,0.499803797930384,3.35347355627389,"success",-59.4928633879765,-0.536185751893923,-0.162109051824761,22.389906390982,TRUE,TRUE,TRUE
76,"gamma_noise",17.4931041902867,0.499901478726225,0.223709865785013,0.223709865785013,0.0569893431558348,0.390430388414192,"constant_B",106.386681327183,1.23280563482062,0.72097831676512,0.72097831676512,-0.27902168323488,1.72097831676512,-212.875825785923,0.0278673077317816,4.61381729898002,0.283431182719256,"success",-231.369445955679,0.745564179107857,3.72097831676512,"success",-88.8935771368959,-0.732904156094392,-0.497268450980107,18.493620169756,TRUE,TRUE,TRUE
77,"gamma_noise",8.69028644838911,0.352344929384121,0.0159442075232857,0.0159442075232857,-0.0351722584097872,0.0670606734563586,"constant_B",89.8402466906137,1.13288662079671,0.53238341031647,0.53238341031647,-0.46761658968353,1.53238341031647,-192.774236753124,0.0179308248519096,4.16004505755072,0.269679158394244,"success",-210.225729985033,0.064257354049333,3.53238341031647,"success",-81.1499602422246,-0.780541691412591,-0.516439202793184,17.451493231909,TRUE,TRUE,TRUE
78,"gamma_noise",25.7599622216891,0.606629590697523,0.0992308362117447,0.0992308362117447,-0.205586951187223,0.404048623610712,"constant_B",83.1525408859651,1.0899052441511,0.43346677061578,0.43346677061578,-0.56653322938422,1.43346677061578,-207.089956960304,0.0224882467813798,3.39408674300312,0.250893499834074,"success",-228.250615020686,0.211853655073528,3.43346677061578,"success",-57.3925786642759,-0.483275653453578,-0.334235934404036,21.160658060382,TRUE,TRUE,TRUE
79,"gamma_noise",14.5759238471809,0.456319497206897,0.0423507384364153,0.0423507384364153,-0.155341186638151,0.240042663510982,"constant_B",78.8071757563882,1.06104514348817,0.35470663444575,0.35470663444575,-0.64529336555425,1.35470663444575,-199.151681244106,0.00896029290283083,4.51684729059142,0.26679277618158,"success",-213.022885216735,0.511395414514951,3.35470663444575,"success",-64.2312519092073,-0.604725646281273,-0.312355896009335,13.871203972629,TRUE,TRUE,TRUE
80,"gamma_noise",16.0766365367143,0.479235053224172,-0.0373985167522401,0.0373985167522401,0.0543935486695537,-0.129190582174034,"constant_B",111.737819024276,1.26342968046886,0.7721752116519,0.7721752116519,-0.2278247883481,1.7721752116519,-189.601759422029,0.00668393736367909,3.94028995204483,0.290404456855346,"success",-217.770949679901,0.393721767626135,3.7721752116519,"success",-95.6611824875617,-0.784194627244692,-0.73477669489966,28.169190257872,TRUE,TRUE,TRUE
81,"gamma_noise",16.2906622614821,0.482414496665058,0.105224913543648,0.105224913543648,0.126588653393135,0.083861173694161,"constant_B",139.191970908243,1.41012649335463,0.99421161090616,0.99421161090616,-0.00578838909384016,1.99421161090616,-193.493729410069,0.016191859219458,4.28659588428749,0.255287292724649,"success",-211.427962146928,1.01613025407332,3.99421161090616,"success",-122.901308646761,-0.92771199668957,-0.888986697362512,17.934232736859,TRUE,TRUE,TRUE
82,"gamma_noise",23.5067172227394,0.579491368390534,-0.234661621639755,0.234661621639755,0.0290278292348211,-0.498351072514331,"constant_B",89.8816545396241,1.13314766746455,0.53293867966244,0.53293867966244,-0.46706132033756,1.53293867966244,-187.977770131353,0.0184864245732342,3.99138287711575,0.402115269716415,"success",-218.704070069474,0.304719439221033,3.53293867966244,"success",-66.3749373168848,-0.553656299074013,-0.298277058022685,30.726299938121,TRUE,TRUE,TRUE
83,"gamma_noise",35.9452580277566,0.716591715072683,-0.285182753323875,0.285182753323875,0.0144745238538897,-0.584840030501641,"constant_B",96.7668000751777,1.175747786822,0.61837113307206,0.61837113307206,-0.38162886692794,1.61837113307206,-191.044824318916,0.00339564924837311,3.84535031773376,0.40928458129181,"success",-218.456967405259,0.568039479462733,3.61837113307206,"success",-60.821542047421,-0.459156071749314,-0.333188379748184,27.412143086343,TRUE,TRUE,TRUE
84,"gamma_noise",21.3165077162081,0.551834702427251,-0.287383489311221,0.287383489311221,-0.384981689119327,-0.189785289503115,"constant_B",76.7632710284171,1.0471953769707,0.31083461446373,0.31083461446373,-0.68916538553627,1.31083461446373,-168.880374079646,0.0150585851505181,3.11847165735148,0.287633491877436,"success",-188.092254532969,1.21652380053723,3.31083461446373,"success",-55.4467633122091,-0.495360674543454,-0.0234511251525091,19.211880453323,TRUE,TRUE,TRUE
85,"gamma_noise",9.44726096561056,0.367370209648651,0.0289277375470743,0.0289277375470743,-0.116894096332883,0.174749571427032,"constant_B",85.4716635573764,1.10499944122401,0.47013164656868,0.47013164656868,-0.52986835343132,1.47013164656868,-196.215009498413,0.0334189955469903,3.93402612894668,0.229918569747754,"success",-213.117533223648,0.372272481547111,3.47013164656868,"success",-76.0244025917658,-0.73762923157536,-0.441203909021606,16.902523725235,TRUE,TRUE,TRUE
86,"gamma_noise",41.5855493964913,0.770765383948146,-0.481804504156386,0.481804504156386,-0.564569646020525,-0.399039362292247,"constant_B",70.2461094416675,1.00175638214422,0.0592945964374298,0.0592945964374298,-0.94070540356257,1.05929459643743,-147.834119917219,0.0155093862642742,4.17799431084375,0.360554298662853,"success",-154.517193108214,0.0173693621436357,3.05929459643743,"success",-28.6605600451762,-0.230990998196075,0.422509907718956,6.683073190995,TRUE,TRUE,FALSE
87,"gamma_noise",24.7709637885805,0.594870499575694,0.425046639928367,0.425046639928367,0.16575340918053,0.684339870676204,"constant_B",117.403731117729,1.29506608280223,0.82291929058973,0.82291929058973,-0.17708070941027,1.82291929058973,-209.865934537145,0.00793577258919004,4.78166169454878,0.174123013722542,"success",-219.42963068494,0.192964697299388,3.82291929058973,"success",-92.6327673291487,-0.700195583226533,-0.397872650661363,9.56369614779501,TRUE,TRUE,TRUE
88,"gamma_noise",9.74880673536486,0.373187175085197,0.14452073462163,0.14452073462163,0.0387624318457218,0.250279037397539,"constant_B",103.607186764949,1.216594701645,0.69289441336375,0.69289441336375,-0.30710558663625,1.69289441336375,-208.702230403063,0.0131604730506728,4.21013674426387,0.238014673792874,"success",-226.443719960036,0.522115834287879,3.69289441336375,"success",-93.8583800295837,-0.843407526559806,-0.54837367874212,17.741489556973,TRUE,TRUE,TRUE
89,"gamma_noise",14.3509679556819,0.452784527052673,-0.133168067581066,0.133168067581066,-0.099278712331654,-0.167057422830479,"constant_B",85.2662457739947,1.10367079572796,0.4670002412663,0.4670002412663,-0.5329997587337,1.4670002412663,-184.196430285377,0.0172378785708056,3.4534937439549,0.305249892882986,"success",-217.00479643972,0.290465318689734,3.4670002412663,"success",-70.9152778183128,-0.650886268675284,-0.333832173685233,32.808366154343,TRUE,TRUE,TRUE
90,"gamma_noise",18.9500065564695,0.520302200051217,0.341184254724467,0.341184254724467,0.248440110439099,0.433928399009834,"constant_B",168.2012456322,1.55012094289538,1.18443021643441,1.18443021643441,0.18443021643441,2.18443021643441,-191.957121730436,0.00723534584570929,4.43329782127382,0.198011931151467,"success",-201.644738076741,0.286861888193344,4.18443021643441,"success",-149.251239075731,-1.02981874284416,-0.843245961709943,9.68761634630499,TRUE,TRUE,TRUE
91,"gamma_noise",9.96880913987726,0.377374560802797,-0.00371412087889756,0.00371412087889756,-0.014546478886948,0.00711823712915283,"constant_B",91.2277620788519,1.14160139452595,0.55068479548976,0.55068479548976,-0.44931520451024,1.55068479548976,-184.978680081296,0.0203997693639071,4.11467040384037,0.252978235969706,"success",-206.993718138167,0.153838697651154,3.55068479548976,"success",-81.2589529389747,-0.764226833723155,-0.546970674610862,22.015038056871,TRUE,TRUE,TRUE
92,"gamma_noise",30.1448159224706,0.656231839721197,-0.20363427880221,0.20363427880221,-0.196405448022668,-0.210863109581753,"constant_B",75.9621150475309,1.04171640675742,0.29184426002165,0.29184426002165,-0.70815573997835,1.29184426002165,-190.572886399252,0.0289689315521505,3.87174406294678,0.364004254606102,"success",-227.996999607874,1.45924432736039,3.29184426002165,"success",-45.8172991250603,-0.38548456703622,-0.08820998121944,37.424113208622,TRUE,TRUE,TRUE
93,"gamma_noise",9.16015555790196,0.361744889546328,0.000688460497027668,0.000688460497027668,-0.107653910484348,0.109030831478403,"constant_B",80.9247193478896,1.07520575670686,0.39505369161111,0.39505369161111,-0.60494630838889,1.39505369161111,-196.030785860101,0.0228915065239765,4.29207490531253,0.234045912413175,"success",-212.298405687201,0.160750250088463,3.39505369161111,"success",-71.7645637899876,-0.71346086716053,-0.394365231114083,16.2676198271,TRUE,TRUE,TRUE
94,"gamma_noise",27.1976187167997,0.62332769089781,0.195736591228149,0.195736591228149,0.174661436122512,0.216811746333787,"constant_B",108.865491289747,1.24708512305265,0.74513173609721,0.74513173609721,-0.25486826390279,1.74513173609721,-212.253604370973,0.0466089607584096,4.47869493465805,0.45665257535177,"success",-235.317651875119,0.976962312444857,3.74513173609721,"success",-81.6678725729474,-0.62375743215484,-0.549395144869061,23.064047504146,TRUE,TRUE,TRUE
95,"gamma_noise",9.23553272265448,0.363230204900703,0.0686079958945679,0.0686079958945679,-0.0494115595252174,0.186627551314353,"constant_B",86.6175012741779,1.1123816230707,0.48722979726757,0.48722979726757,-0.51277020273243,1.48722979726757,-187.422321523864,0.0162360165099993,4.25205954292908,0.203145972095158,"success",-202.644980583629,0.170030796606723,3.48722979726757,"success",-77.3819685515234,-0.749151418169994,-0.418621801373002,15.222659059765,TRUE,TRUE,TRUE
96,"gamma_noise",16.6886991843873,0.488272452989507,-0.125216522081825,0.125216522081825,-0.0517513469906386,-0.198681697173012,"constant_B",102.749859378804,1.21155071457323,0.68399936694628,0.68399936694628,-0.31600063305372,1.68399936694628,-188.615353986738,0.0121962142380495,3.78508017396365,0.326791676992399,"success",-215.556745263998,1.28643876683222,3.68399936694628,"success",-86.0611601944165,-0.723278261583726,-0.558782844864455,26.94139127726,TRUE,TRUE,TRUE
97,"gamma_noise",18.118767988259,0.508762756782977,0.15469886394889,0.15469886394889,0.176977147399027,0.132420580498755,"constant_B",116.539897930583,1.29029286781049,0.81538683133996,0.81538683133996,-0.18461316866004,1.81538683133996,-204.06047785773,0.0299236708267241,4.88706673743313,0.280423049294689,"success",-217.461671995935,0.345104988759272,3.81538683133996,"success",-98.4211299423244,-0.781530111027514,-0.660687967391069,13.401194138205,TRUE,TRUE,TRUE
98,"gamma_noise",26.1709286328733,0.611449432938691,-0.353404700170746,0.353404700170746,-0.322193968679105,-0.384615431662387,"constant_B",74.9453593390611,1.0347212139306,0.26579689719411,0.26579689719411,-0.73420310280589,1.26579689719411,-173.711632595621,0.0195584292351925,3.36230542616314,0.39635456982773,"success",-199.587660008326,0.332826846636499,3.26579689719411,"success",-48.7744307061879,-0.42327178099191,0.0876078029766358,25.876027412705,TRUE,TRUE,FALSE
99,"gamma_noise",24.3070133062962,0.589273321331284,-0.153984045158247,0.153984045158247,-0.399196159927729,0.0912280696112345,"constant_B",79.2144676989574,1.06378346144422,0.36281572849347,0.36281572849347,-0.63718427150653,1.36281572849347,-181.452586657069,0.0267323606223356,2.9198412253976,0.275750441192143,"success",-200.35083246096,0.182260463505953,3.36281572849347,"success",-54.9074543926612,-0.474510140112937,-0.208831683335222,18.898245803891,TRUE,TRUE,TRUE
100,"gamma_noise",36.4320900533124,0.721428048618179,0.58447601912117,0.58447601912117,0.306994373283213,0.861957664959128,"constant_B",196.734364026381,1.67645188259687,1.34554483933557,1.34554483933557,0.34554483933557,2.34554483933557,-198.744361002824,0.015133431073957,4.39379954156373,0.152049552998714,"success",-204.033559785321,0.382802393247038,4.34554483933557,"success",-160.302273973069,-0.955023833978689,-0.7610688202144,5.28919878249698,TRUE,TRUE,TRUE
101,"gamma_noise",14.0535391149575,0.44806790166156,-0.11358313706767,0.11358313706767,-0.196473090712213,-0.0306931834231274,"constant_B",85.1923075595978,1.10319217053835,0.46586796964066,0.46586796964066,-0.53413203035934,1.46586796964066,-182.79200370397,0.0217334107049169,3.31518101492568,0.278212159688984,"success",-202.167842621541,0.417450173563953,3.46586796964066,"success",-71.1387684446403,-0.655124268876788,-0.35228483257299,19.375838917571,TRUE,TRUE,TRUE
102,"gamma_noise",35.0054193413707,0.707161522682363,-0.16902379832269,0.16902379832269,-0.789553080736254,0.451505484090874,"constant_B",70.4648641139222,1.0033149634652,-0.0814918150072401,0.0814918150072401,-1.08149181500724,0.91850818499276,-138.983606835544,0.0260922338112241,3.35036132692978,0.155171377216555,"success",-139.200766383456,0.015491068536923,2.91850818499276,"success",-35.4594447725515,-0.296153440782836,0.0875319833154501,0.21715954791199,TRUE,TRUE,FALSE
103,"gamma_noise",15.8127350346391,0.475285403500422,-0.0819470068398064,0.0819470068398064,0.0418613038578403,-0.205755317537453,"constant_B",100.968630179994,1.20100333162375,0.66513833340993,0.66513833340993,-0.33486166659007,1.66513833340993,-195.785068203544,0.0239233439317277,4.30235430024316,0.295936622727366,"success",-214.384715286132,0.919329589887559,3.66513833340993,"success",-85.1558951453546,-0.725717928123325,-0.583191326570123,18.599647082588,TRUE,TRUE,TRUE
104,"gamma_noise",16.7085558113887,0.488562845955778,-0.21532766210248,0.21532766210248,-0.161264104219054,-0.269391219985907,"constant_B",84.8068099503718,1.10069335258912,0.45991940210637,0.45991940210637,-0.54008059789363,1.45991940210637,-179.808940836091,0.00634528707656367,3.57687272492552,0.296864820388984,"success",-205.010082415584,0.672226883382465,3.45991940210637,"success",-68.0982541389831,-0.612130506633343,-0.24459174000389,25.201141579493,TRUE,TRUE,TRUE
105,"gamma_noise",29.0722351072915,0.644451429038588,-0.0720403445083675,0.0720403445083675,0.142681086934575,-0.28676177595131,"constant_B",139.586544706638,1.41212375371605,0.99704237412916,0.99704237412916,-0.00295762587083992,1.99704237412916,-200.230373592724,0.0173135951533911,3.98230322866278,0.443060864041345,"success",-222.508811079218,0.292886460981195,3.99704237412916,"success",-110.514309599346,-0.767672324677464,-0.925002029620792,22.278437486494,TRUE,TRUE,TRUE
106,"gamma_noise",27.5663734900013,0.627539110790274,0.018197831975112,0.018197831975112,0.080078585537674,-0.04368292158745,"constant_B",154.094571036598,1.48369505452048,1.09606159261628,1.09606159261628,0.0960615926162802,2.09606159261628,-190.987854558565,0.0216791384531404,3.79051820093186,0.373794007579827,"success",-221.399499224909,0.473099959426354,4.09606159261628,"success",-126.528197546596,-0.856155943730208,-1.07786376064117,30.411644666344,TRUE,TRUE,TRUE
107,"gamma_noise",12.9770208728536,0.430564759901849,0.236242090162883,0.236242090162883,0.201917521372467,0.2705666589533,"constant_B",126.845641803824,1.34613543048145,0.90115514601953,0.90115514601953,-0.09884485398047,1.90115514601953,-203.719984270359,0.0283981331232005,4.6851497112267,0.239777626673306,"success",-220.021050596719,1.55045266971431,3.90115514601953,"success",-113.86862093097,-0.915570670579602,-0.664913055856647,16.30106632636,TRUE,TRUE,TRUE
