"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9980,14,6,10,9
0.285714285714286,"1",9970,21,9,10,3
0.428571428571429,"1",9956,25,19,14,3
0.571428571428571,"1",9945,26,29,11,4
0.714285714285714,"1",9935,24,41,10,2
0.857142857142857,"1",9925,28,47,10,2
1,"1",9907,34,59,18,6
1.14285714285714,"1",9888,36,76,19,12
1.28571428571429,"1",9853,58,89,35,20
1.42857142857143,"1",9822,64,114,31,25
1.57142857142857,"1",9789,71,140,33,9
1.71428571428571,"1",9744,87,169,45,24
1.85714285714286,"1",9694,101,205,50,35
2,"1",9637,115,248,57,14
2.14285714285714,"1",9579,126,295,58,28
2.28571428571429,"1",9510,142,348,69,25
2.42857142857143,"1",9428,154,418,82,41
2.57142857142857,"1",9340,192,468,88,47
2.71428571428571,"1",9233,216,551,107,37
2.85714285714286,"1",9118,223,659,115,44
3,"1",8999,230,771,119,93
3.14285714285714,"1",8856,284,860,143,98
3.28571428571429,"1",8706,303,991,150,29
3.42857142857143,"1",8567,317,1116,139,64
3.57142857142857,"1",8429,334,1237,138,78
3.71428571428571,"1",8282,349,1369,147,65
3.85714285714286,"1",8111,379,1510,171,78
4,"1",7954,371,1675,157,145
4.14285714285714,"1",7772,410,1818,182,71
4.28571428571429,"1",7546,444,2010,226,129
4.42857142857143,"1",7356,458,2186,190,98
4.57142857142857,"1",7161,462,2377,195,127
4.71428571428571,"1",6982,457,2561,179,120
4.85714285714286,"1",6815,450,2735,167,53
5,"1",6638,458,2904,177,117
5.14285714285714,"1",6565,366,3069,73,35
5.28571428571429,"1",6501,285,3214,64,20
5.42857142857143,"1",6453,245,3302,48,29
5.57142857142857,"1",6415,187,3398,38,35
5.71428571428571,"1",6392,132,3476,23,19
5.85714285714286,"1",6374,94,3532,18,1
6,"1",6365,73,3562,9,2
6.14285714285714,"1",6356,50,3594,9,4
6.28571428571429,"1",6348,40,3612,8,4
6.42857142857143,"1",6336,36,3628,12,5
6.57142857142857,"1",6326,36,3638,10,2
6.71428571428571,"1",6318,32,3650,8,7
6.85714285714286,"1",6313,24,3663,5,0
7,"1",6307,18,3675,6,5
7.14285714285714,"1",6304,14,3682,3,3
7.28571428571429,"1",6303,12,3685,1,0
7.42857142857143,"1",6299,11,3690,4,1
7.57142857142857,"1",6298,9,3693,1,1
7.71428571428571,"1",6298,6,3696,0,0
7.85714285714286,"1",6297,6,3697,1,0
8,"1",6297,4,3699,0,0
8.14285714285714,"1",6297,2,3701,0,0
8.28571428571428,"1",6297,2,3701,0,0
8.42857142857143,"1",6297,2,3701,0,0
8.57142857142857,"1",6297,2,3701,0,0
8.71428571428571,"1",6296,2,3702,1,1
8.85714285714286,"1",6296,1,3703,0,0
9,"1",6296,0,3704,0,0
9.14285714285714,"1",6296,0,3704,0,0
9.28571428571428,"1",6296,0,3704,0,0
9.42857142857143,"1",6296,0,3704,0,0
9.57142857142857,"1",6296,0,3704,0,0
9.71428571428571,"1",6296,0,3704,0,0
9.85714285714286,"1",6296,0,3704,0,0
10,"1",6296,0,3704,0,0
