"week","reports"
0.142857142857143,2
0.285714285714286,1
0.428571428571429,1
0.571428571428571,3
0.714285714285714,3
0.857142857142857,1
1,3
1.14285714285714,3
1.28571428571429,5
1.42857142857143,3
1.57142857142857,5
1.71428571428571,11
1.85714285714286,3
2,18
2.14285714285714,15
2.28571428571429,9
2.42857142857143,18
2.57142857142857,33
2.71428571428571,23
2.85714285714286,23
3,16
3.14285714285714,10
3.28571428571429,13
3.42857142857143,17
3.57142857142857,26
3.71428571428571,32
3.85714285714286,52
4,36
4.14285714285714,26
4.28571428571429,29
4.42857142857143,65
4.57142857142857,65
4.71428571428571,34
4.85714285714286,84
5,105
5.14285714285714,33
5.28571428571429,44
5.42857142857143,27
5.57142857142857,14
5.71428571428571,17
5.85714285714286,22
6,14
6.14285714285714,29
6.28571428571429,19
6.42857142857143,25
6.57142857142857,7
6.71428571428571,7
6.85714285714286,6
7,12
7.14285714285714,7
7.28571428571429,4
7.42857142857143,2
7.57142857142857,0
7.71428571428571,1
7.85714285714286,5
8,1
8.14285714285714,3
8.28571428571428,1
8.42857142857143,0
8.57142857142857,2
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
