"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9983,9,8,7,4
0.285714285714286,"1",9978,10,12,5,1
0.428571428571429,"1",9972,14,14,6,7
0.571428571428571,"1",9969,12,19,3,4
0.714285714285714,"1",9965,11,24,4,3
0.857142857142857,"1",9962,10,28,3,0
1,"1",9958,12,30,4,3
1.14285714285714,"1",9951,15,34,7,0
1.28571428571429,"1",9945,15,40,6,4
1.42857142857143,"1",9934,20,46,11,6
1.57142857142857,"1",9928,19,53,6,0
1.71428571428571,"1",9923,12,65,5,7
1.85714285714286,"1",9919,11,70,4,3
2,"1",9914,13,73,5,1
2.14285714285714,"1",9907,14,79,7,3
2.28571428571429,"1",9891,22,87,16,6
2.42857142857143,"1",9880,24,96,11,4
2.57142857142857,"1",9874,16,110,6,1
2.71428571428571,"1",9867,15,118,7,2
2.85714285714286,"1",9859,17,124,8,3
3,"1",9846,22,132,13,1
3.14285714285714,"1",9835,27,138,11,9
3.28571428571429,"1",9813,43,144,22,9
3.42857142857143,"1",9789,46,165,24,4
3.57142857142857,"1",9768,49,183,21,5
3.71428571428571,"1",9742,53,205,26,11
3.85714285714286,"1",9716,58,226,26,9
4,"1",9666,86,248,50,28
4.14285714285714,"1",9621,88,291,45,27
4.28571428571429,"1",9578,86,336,43,9
4.42857142857143,"1",9537,95,368,41,18
4.57142857142857,"1",9483,98,419,54,22
4.71428571428571,"1",9425,101,474,58,15
4.85714285714286,"1",9348,127,525,77,41
5,"1",9278,144,578,70,45
5.14285714285714,"1",9251,116,633,27,12
5.28571428571429,"1",9230,94,676,21,10
5.42857142857143,"1",9209,80,711,21,10
5.57142857142857,"1",9192,59,749,17,4
5.71428571428571,"1",9169,60,771,23,11
5.85714285714286,"1",9155,52,793,14,2
6,"1",9147,37,816,8,2
6.14285714285714,"1",9135,42,823,12,14
6.28571428571429,"1",9124,31,845,11,1
6.42857142857143,"1",9114,28,858,10,3
6.57142857142857,"1",9103,27,870,11,2
6.71428571428571,"1",9099,18,883,4,4
6.85714285714286,"1",9091,21,888,8,5
7,"1",9084,23,893,7,3
7.14285714285714,"1",9081,19,900,3,0
7.28571428571429,"1",9078,12,910,3,1
7.42857142857143,"1",9076,8,916,2,1
7.57142857142857,"1",9072,8,920,4,2
7.71428571428571,"1",9072,5,923,0,0
7.85714285714286,"1",9069,5,926,3,6
8,"1",9069,3,928,0,0
8.14285714285714,"1",9068,1,931,1,2
8.28571428571428,"1",9068,1,931,0,0
8.42857142857143,"1",9068,0,932,0,0
8.57142857142857,"1",9068,0,932,0,0
8.71428571428571,"1",9068,0,932,0,0
8.85714285714286,"1",9068,0,932,0,0
9,"1",9068,0,932,0,0
9.14285714285714,"1",9068,0,932,0,0
9.28571428571428,"1",9068,0,932,0,0
9.42857142857143,"1",9068,0,932,0,0
9.57142857142857,"1",9068,0,932,0,0
9.71428571428571,"1",9068,0,932,0,0
9.85714285714286,"1",9068,0,932,0,0
10,"1",9068,0,932,0,0
