"week","reports"
0.142857142857143,2
0.285714285714286,5
0.428571428571429,2
0.571428571428571,5
0.714285714285714,3
0.857142857142857,1
1,9
1.14285714285714,4
1.28571428571429,3
1.42857142857143,3
1.57142857142857,5
1.71428571428571,8
1.85714285714286,10
2,28
2.14285714285714,9
2.28571428571429,12
2.42857142857143,6
2.57142857142857,13
2.71428571428571,28
2.85714285714286,32
3,17
3.14285714285714,16
3.28571428571429,18
3.42857142857143,20
3.57142857142857,19
3.71428571428571,20
3.85714285714286,26
4,17
4.14285714285714,27
4.28571428571429,41
4.42857142857143,34
4.57142857142857,30
4.71428571428571,40
4.85714285714286,61
5,46
5.14285714285714,25
5.28571428571429,33
5.42857142857143,23
5.57142857142857,13
5.71428571428571,19
5.85714285714286,15
6,10
6.14285714285714,8
6.28571428571429,6
6.42857142857143,15
6.57142857142857,6
6.71428571428571,7
6.85714285714286,4
7,8
7.14285714285714,6
7.28571428571429,1
7.42857142857143,0
7.57142857142857,1
7.71428571428571,2
7.85714285714286,2
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
