"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9984,10,6,6,3
0.285714285714286,"1",9979,12,9,5,0
0.428571428571429,"1",9963,23,14,16,8
0.571428571428571,"1",9952,20,28,11,7
0.714285714285714,"1",9941,19,40,11,10
0.857142857142857,"1",9937,18,45,4,1
1,"1",9929,22,49,8,4
1.14285714285714,"1",9926,16,58,3,2
1.28571428571429,"1",9925,9,66,1,0
1.42857142857143,"1",9922,12,66,3,0
1.57142857142857,"1",9916,12,72,6,3
1.71428571428571,"1",9911,12,77,5,3
1.85714285714286,"1",9903,11,86,8,4
2,"1",9896,11,93,7,5
2.14285714285714,"1",9886,16,98,10,8
2.28571428571429,"1",9883,13,104,3,4
2.42857142857143,"1",9876,11,113,7,2
2.57142857142857,"1",9865,19,116,11,10
2.71428571428571,"1",9856,18,126,9,2
2.85714285714286,"1",9848,18,134,8,5
3,"1",9844,18,138,4,2
3.14285714285714,"1",9834,18,148,10,2
3.28571428571429,"1",9823,24,153,11,0
3.42857142857143,"1",9816,22,162,7,4
3.57142857142857,"1",9800,24,176,16,5
3.71428571428571,"1",9778,34,188,22,8
3.85714285714286,"1",9764,34,202,14,5
4,"1",9748,38,214,16,8
4.14285714285714,"1",9734,33,233,14,12
4.28571428571429,"1",9723,32,245,11,8
4.42857142857143,"1",9715,24,261,8,4
4.57142857142857,"1",9705,23,272,10,4
4.71428571428571,"1",9690,27,283,15,11
4.85714285714286,"1",9671,38,291,19,8
5,"1",9643,56,301,28,14
5.14285714285714,"1",9622,57,321,21,10
5.28571428571429,"1",9612,48,340,10,2
5.42857142857143,"1",9597,43,360,15,14
5.57142857142857,"1",9587,34,379,10,5
5.71428571428571,"1",9576,30,394,11,4
5.85714285714286,"1",9569,23,408,7,6
6,"1",9561,20,419,8,4
6.14285714285714,"1",9556,14,430,5,1
6.28571428571429,"1",9553,15,432,3,5
6.42857142857143,"1",9550,15,435,3,4
6.57142857142857,"1",9547,10,443,3,4
6.71428571428571,"1",9547,7,446,0,0
6.85714285714286,"1",9546,5,449,1,0
7,"1",9545,6,449,1,1
7.14285714285714,"1",9545,4,451,0,0
7.28571428571429,"1",9545,3,452,0,0
7.42857142857143,"1",9544,3,453,1,1
7.57142857142857,"1",9543,4,453,1,0
7.71428571428571,"1",9542,3,455,1,0
7.85714285714286,"1",9542,3,455,0,0
8,"1",9542,1,457,0,0
8.14285714285714,"1",9541,2,457,1,3
8.28571428571428,"1",9539,3,458,2,1
8.42857142857143,"1",9539,2,459,0,0
8.57142857142857,"1",9539,1,460,0,0
8.71428571428571,"1",9539,0,461,0,0
8.85714285714286,"1",9539,0,461,0,0
9,"1",9539,0,461,0,0
9.14285714285714,"1",9539,0,461,0,0
9.28571428571428,"1",9539,0,461,0,0
9.42857142857143,"1",9539,0,461,0,0
9.57142857142857,"1",9539,0,461,0,0
9.71428571428571,"1",9539,0,461,0,0
9.85714285714286,"1",9539,0,461,0,0
10,"1",9539,0,461,0,0
