"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9983,16,1,7,14
0.285714285714286,"1",9962,30,8,21,9
0.428571428571429,"1",9946,36,18,16,4
0.571428571428571,"1",9925,43,32,21,11
0.714285714285714,"1",9902,48,50,23,11
0.857142857142857,"1",9877,49,74,25,15
1,"1",9835,65,100,42,10
1.14285714285714,"1",9805,64,131,30,20
1.28571428571429,"1",9761,81,158,44,30
1.42857142857143,"1",9708,94,198,53,40
1.57142857142857,"1",9658,111,231,50,44
1.71428571428571,"1",9594,135,271,64,37
1.85714285714286,"1",9529,142,329,65,26
2,"1",9456,158,386,73,38
2.14285714285714,"1",9387,162,451,69,26
2.28571428571429,"1",9298,168,534,89,60
2.42857142857143,"1",9182,213,605,116,68
2.57142857142857,"1",9059,238,703,123,92
2.71428571428571,"1",8932,273,795,127,57
2.85714285714286,"1",8784,315,901,148,76
3,"1",8633,331,1036,151,42
3.14285714285714,"1",8458,364,1178,175,84
3.28571428571429,"1",8286,381,1333,172,74
3.42857142857143,"1",8100,385,1515,186,133
3.57142857142857,"1",7886,425,1689,214,80
3.71428571428571,"1",7688,430,1882,198,123
3.85714285714286,"1",7512,443,2045,176,80
4,"1",7305,480,2215,207,90
4.14285714285714,"1",7136,436,2428,169,96
4.28571428571429,"1",6988,422,2590,148,81
4.42857142857143,"1",6806,432,2762,182,80
4.57142857142857,"1",6634,418,2948,172,50
4.71428571428571,"1",6494,394,3112,140,58
4.85714285714286,"1",6374,348,3278,120,35
5,"1",6237,353,3410,137,79
5.14285714285714,"1",6175,292,3533,62,32
5.28571428571429,"1",6132,222,3646,43,10
5.42857142857143,"1",6096,172,3732,36,6
5.57142857142857,"1",6067,132,3801,29,16
5.71428571428571,"1",6042,114,3844,25,14
5.85714285714286,"1",6016,105,3879,26,22
6,"1",5994,81,3925,22,6
6.14285714285714,"1",5981,66,3953,13,8
6.28571428571429,"1",5976,45,3979,5,1
6.42857142857143,"1",5968,32,4000,8,4
6.57142857142857,"1",5962,26,4012,6,3
6.71428571428571,"1",5958,21,4021,4,3
6.85714285714286,"1",5954,17,4029,4,3
7,"1",5952,17,4031,2,3
7.14285714285714,"1",5952,14,4034,0,0
7.28571428571429,"1",5949,10,4041,3,1
7.42857142857143,"1",5947,6,4047,2,2
7.57142857142857,"1",5947,3,4050,0,0
7.71428571428571,"1",5947,2,4051,0,0
7.85714285714286,"1",5947,1,4052,0,0
8,"1",5947,0,4053,0,0
8.14285714285714,"1",5947,0,4053,0,0
8.28571428571428,"1",5947,0,4053,0,0
8.42857142857143,"1",5947,0,4053,0,0
8.57142857142857,"1",5947,0,4053,0,0
8.71428571428571,"1",5947,0,4053,0,0
8.85714285714286,"1",5947,0,4053,0,0
9,"1",5947,0,4053,0,0
9.14285714285714,"1",5947,0,4053,0,0
9.28571428571428,"1",5947,0,4053,0,0
9.42857142857143,"1",5947,0,4053,0,0
9.57142857142857,"1",5947,0,4053,0,0
9.71428571428571,"1",5947,0,4053,0,0
9.85714285714286,"1",5947,0,4053,0,0
10,"1",5947,0,4053,0,0
