"week","reports"
0.142857142857143,6
0.285714285714286,2
0.428571428571429,11
0.571428571428571,4
0.714285714285714,3
0.857142857142857,15
1,14
1.14285714285714,16
1.28571428571429,23
1.42857142857143,23
1.57142857142857,36
1.71428571428571,26
1.85714285714286,56
2,28
2.14285714285714,44
2.28571428571429,30
2.42857142857143,66
2.57142857142857,55
2.71428571428571,53
2.85714285714286,40
3,72
3.14285714285714,59
3.28571428571429,88
3.42857142857143,61
3.57142857142857,84
3.71428571428571,142
3.85714285714286,133
4,113
4.14285714285714,137
4.28571428571429,92
4.42857142857143,59
4.57142857142857,166
4.71428571428571,59
4.85714285714286,62
5,79
5.14285714285714,24
5.28571428571429,27
5.42857142857143,23
5.57142857142857,17
5.71428571428571,9
5.85714285714286,5
6,8
6.14285714285714,5
6.28571428571429,3
6.42857142857143,1
6.57142857142857,2
6.71428571428571,3
6.85714285714286,0
7,1
7.14285714285714,0
7.28571428571429,1
7.42857142857143,0
7.57142857142857,0
7.71428571428571,1
7.85714285714286,0
8,1
8.14285714285714,0
8.28571428571428,2
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,2
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
