"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9980,15,5,10,6
0.285714285714286,"1",9971,18,11,9,2
0.428571428571429,"1",9958,24,18,13,11
0.571428571428571,"1",9945,31,24,13,4
0.714285714285714,"1",9934,25,41,11,3
0.857142857142857,"1",9912,40,48,22,15
1,"1",9882,53,65,30,14
1.14285714285714,"1",9845,70,85,37,16
1.28571428571429,"1",9797,88,115,48,23
1.42857142857143,"1",9750,97,153,47,23
1.57142857142857,"1",9700,107,193,50,36
1.71428571428571,"1",9637,123,240,63,26
1.85714285714286,"1",9564,140,296,73,56
2,"1",9486,156,358,78,28
2.14285714285714,"1",9400,171,429,86,44
2.28571428571429,"1",9304,201,495,96,30
2.42857142857143,"1",9184,235,581,120,66
2.57142857142857,"1",9067,246,687,117,55
2.71428571428571,"1",8944,265,791,123,53
2.85714285714286,"1",8807,299,894,137,40
3,"1",8635,330,1035,172,72
3.14285714285714,"1",8451,372,1177,184,59
3.28571428571429,"1",8256,398,1346,195,88
3.42857142857143,"1",8092,399,1509,164,61
3.57142857142857,"1",7890,457,1653,202,84
3.71428571428571,"1",7677,482,1841,213,142
3.85714285714286,"1",7464,486,2050,213,133
4,"1",7234,524,2242,230,113
4.14285714285714,"1",7021,528,2451,213,137
4.28571428571429,"1",6815,537,2648,206,92
4.42857142857143,"1",6644,494,2862,171,59
4.57142857142857,"1",6460,487,3053,184,166
4.71428571428571,"1",6310,434,3256,150,59
4.85714285714286,"1",6156,421,3423,154,62
5,"1",6015,388,3597,141,79
5.14285714285714,"1",5947,306,3747,68,24
5.28571428571429,"1",5905,246,3849,42,27
5.42857142857143,"1",5862,191,3947,43,23
5.57142857142857,"1",5825,156,4019,37,17
5.71428571428571,"1",5807,113,4080,18,9
5.85714285714286,"1",5797,78,4125,10,5
6,"1",5782,65,4153,15,8
6.14285714285714,"1",5775,45,4180,7,5
6.28571428571429,"1",5768,41,4191,7,3
6.42857142857143,"1",5764,33,4203,4,1
6.57142857142857,"1",5756,24,4220,8,2
6.71428571428571,"1",5753,15,4232,3,3
6.85714285714286,"1",5752,12,4236,1,0
7,"1",5750,9,4241,2,1
7.14285714285714,"1",5748,6,4246,2,0
7.28571428571429,"1",5747,4,4249,1,1
7.42857142857143,"1",5747,3,4250,0,0
7.57142857142857,"1",5747,1,4252,0,0
7.71428571428571,"1",5745,2,4253,2,1
7.85714285714286,"1",5745,2,4253,0,0
8,"1",5742,4,4254,3,1
8.14285714285714,"1",5740,5,4255,2,0
8.28571428571428,"1",5739,3,4258,1,2
8.42857142857143,"1",5739,2,4259,0,0
8.57142857142857,"1",5738,2,4260,1,0
8.71428571428571,"1",5737,2,4261,1,0
8.85714285714286,"1",5736,1,4263,1,0
9,"1",5736,1,4263,0,0
9.14285714285714,"1",5736,1,4263,0,0
9.28571428571428,"1",5735,2,4263,1,2
9.42857142857143,"1",5735,1,4264,0,0
9.57142857142857,"1",5735,1,4264,0,0
9.71428571428571,"1",5735,1,4264,0,0
9.85714285714286,"1",5735,1,4264,0,0
10,"1",5735,1,4264,0,0
