"week","reports"
0.142857142857143,2
0.285714285714286,13
0.428571428571429,10
0.571428571428571,9
0.714285714285714,6
0.857142857142857,10
1,6
1.14285714285714,28
1.28571428571429,27
1.42857142857143,22
1.57142857142857,19
1.71428571428571,43
1.85714285714286,29
2,27
2.14285714285714,28
2.28571428571429,28
2.42857142857143,28
2.57142857142857,77
2.71428571428571,79
2.85714285714286,53
3,63
3.14285714285714,100
3.28571428571429,34
3.42857142857143,99
3.57142857142857,71
3.71428571428571,88
3.85714285714286,44
4,63
4.14285714285714,67
4.28571428571429,147
4.42857142857143,82
4.57142857142857,52
4.71428571428571,70
4.85714285714286,93
5,103
5.14285714285714,47
5.28571428571429,16
5.42857142857143,16
5.57142857142857,4
5.71428571428571,7
5.85714285714286,4
6,5
6.14285714285714,3
6.28571428571429,9
6.42857142857143,3
6.57142857142857,1
6.71428571428571,2
6.85714285714286,4
7,3
7.14285714285714,0
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
