"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9976,19,5,14,8
0.285714285714286,"1",9963,24,13,13,11
0.428571428571429,"1",9950,25,25,13,11
0.571428571428571,"1",9931,32,37,19,10
0.714285714285714,"1",9914,35,51,17,12
0.857142857142857,"1",9897,39,64,17,8
1,"1",9880,40,80,17,7
1.14285714285714,"1",9863,41,96,17,12
1.28571428571429,"1",9840,46,114,23,12
1.42857142857143,"1",9811,52,137,29,13
1.57142857142857,"1",9783,61,156,28,7
1.71428571428571,"1",9744,71,185,39,15
1.85714285714286,"1",9704,86,210,40,13
2,"1",9665,88,247,39,19
2.14285714285714,"1",9615,94,291,50,26
2.28571428571429,"1",9564,96,340,51,16
2.42857142857143,"1",9507,116,377,57,46
2.57142857142857,"1",9447,132,421,60,51
2.71428571428571,"1",9354,155,491,93,50
2.85714285714286,"1",9276,160,564,78,51
3,"1",9207,166,627,69,42
3.14285714285714,"1",9095,205,700,112,60
3.28571428571429,"1",9001,199,800,94,26
3.42857142857143,"1",8886,238,876,115,61
3.57142857142857,"1",8746,280,974,140,89
3.71428571428571,"1",8582,318,1100,164,106
3.85714285714286,"1",8407,334,1259,175,108
4,"1",8273,329,1398,134,39
4.14285714285714,"1",8111,343,1546,162,72
4.28571428571429,"1",7917,408,1675,194,43
4.42857142857143,"1",7714,448,1838,203,93
4.57142857142857,"1",7537,456,2007,177,88
4.71428571428571,"1",7357,433,2210,180,39
4.85714285714286,"1",7212,404,2384,145,70
5,"1",7046,390,2564,166,41
5.14285714285714,"1",6976,326,2698,70,64
5.28571428571429,"1",6914,259,2827,62,36
5.42857142857143,"1",6876,204,2920,38,18
5.57142857142857,"1",6835,176,2989,41,23
5.71428571428571,"1",6799,151,3050,36,29
5.85714285714286,"1",6776,119,3105,23,12
6,"1",6753,92,3155,23,6
6.14285714285714,"1",6739,68,3193,14,7
6.28571428571429,"1",6724,57,3219,15,10
6.42857142857143,"1",6720,41,3239,4,6
6.57142857142857,"1",6716,30,3254,4,4
6.71428571428571,"1",6713,25,3262,3,0
6.85714285714286,"1",6710,24,3266,3,1
7,"1",6705,22,3273,5,0
7.14285714285714,"1",6699,24,3277,6,2
7.28571428571429,"1",6695,22,3283,4,1
7.42857142857143,"1",6687,23,3290,8,10
7.57142857142857,"1",6679,19,3302,8,3
7.71428571428571,"1",6679,10,3311,0,0
7.85714285714286,"1",6676,7,3317,3,1
8,"1",6675,6,3319,1,0
8.14285714285714,"1",6675,5,3320,0,0
8.28571428571428,"1",6674,4,3322,1,0
8.42857142857143,"1",6673,2,3325,1,0
8.57142857142857,"1",6673,1,3326,0,0
8.71428571428571,"1",6673,1,3326,0,0
8.85714285714286,"1",6673,1,3326,0,0
9,"1",6673,1,3326,0,0
9.14285714285714,"1",6671,3,3326,2,2
9.28571428571428,"1",6671,2,3327,0,0
9.42857142857143,"1",6670,2,3328,1,0
9.57142857142857,"1",6670,2,3328,0,0
9.71428571428571,"1",6670,1,3329,0,0
9.85714285714286,"1",6670,0,3330,0,0
10,"1",6670,0,3330,0,0
