"week","reports"
0.142857142857143,2
0.285714285714286,7
0.428571428571429,2
0.571428571428571,11
0.714285714285714,1
0.857142857142857,2
1,20
1.14285714285714,14
1.28571428571429,16
1.42857142857143,29
1.57142857142857,23
1.71428571428571,38
1.85714285714286,18
2,36
2.14285714285714,34
2.28571428571429,93
2.42857142857143,34
2.57142857142857,23
2.71428571428571,55
2.85714285714286,48
3,30
3.14285714285714,96
3.28571428571429,104
3.42857142857143,109
3.57142857142857,78
3.71428571428571,107
3.85714285714286,98
4,123
4.14285714285714,147
4.28571428571429,64
4.42857142857143,78
4.57142857142857,74
4.71428571428571,64
4.85714285714286,41
5,76
5.14285714285714,15
5.28571428571429,34
5.42857142857143,15
5.57142857142857,15
5.71428571428571,5
5.85714285714286,16
6,10
6.14285714285714,5
6.28571428571429,2
6.42857142857143,0
6.57142857142857,3
6.71428571428571,3
6.85714285714286,0
7,0
7.14285714285714,0
7.28571428571429,1
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
