"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9984,13,3,6,2
0.285714285714286,"1",9971,18,11,13,7
0.428571428571429,"1",9962,19,19,9,2
0.571428571428571,"1",9948,25,27,14,11
0.714285714285714,"1",9936,29,35,12,1
0.857142857142857,"1",9924,29,47,12,2
1,"1",9893,47,60,31,20
1.14285714285714,"1",9863,53,84,30,14
1.28571428571429,"1",9824,69,107,39,16
1.42857142857143,"1",9780,77,143,44,29
1.57142857142857,"1",9733,93,174,47,23
1.71428571428571,"1",9672,123,205,61,38
1.85714285714286,"1",9586,143,271,86,18
2,"1",9520,149,331,66,36
2.14285714285714,"1",9433,168,399,87,34
2.28571428571429,"1",9319,202,479,114,93
2.42857142857143,"1",9227,209,564,92,34
2.57142857142857,"1",9111,224,665,116,23
2.71428571428571,"1",8998,234,768,113,55
2.85714285714286,"1",8867,263,870,131,48
3,"1",8734,288,978,133,30
3.14285714285714,"1",8590,309,1101,144,96
3.28571428571429,"1",8436,335,1229,154,104
3.42857142857143,"1",8293,342,1365,143,109
3.57142857142857,"1",8106,377,1517,187,78
3.71428571428571,"1",7933,393,1674,173,107
3.85714285714286,"1",7747,404,1849,186,98
4,"1",7586,389,2025,161,123
4.14285714285714,"1",7416,388,2196,170,147
4.28571428571429,"1",7262,384,2354,154,64
4.42857142857143,"1",7115,375,2510,147,78
4.57142857142857,"1",6946,378,2676,169,74
4.71428571428571,"1",6789,382,2829,157,64
4.85714285714286,"1",6666,342,2992,123,41
5,"1",6524,346,3130,142,76
5.14285714285714,"1",6464,267,3269,60,15
5.28571428571429,"1",6414,217,3369,50,34
5.42857142857143,"1",6377,163,3460,37,15
5.57142857142857,"1",6348,138,3514,29,15
5.71428571428571,"1",6323,117,3560,25,5
5.85714285714286,"1",6306,101,3593,17,16
6,"1",6288,78,3634,18,10
6.14285714285714,"1",6280,55,3665,8,5
6.28571428571429,"1",6273,43,3684,7,2
6.42857142857143,"1",6269,32,3699,4,0
6.57142857142857,"1",6263,26,3711,6,3
6.71428571428571,"1",6260,19,3721,3,3
6.85714285714286,"1",6257,14,3729,3,0
7,"1",6257,10,3733,0,0
7.14285714285714,"1",6257,5,3738,0,0
7.28571428571429,"1",6255,6,3739,2,1
7.42857142857143,"1",6255,3,3742,0,0
7.57142857142857,"1",6255,2,3743,0,0
7.71428571428571,"1",6254,1,3745,1,0
7.85714285714286,"1",6254,0,3746,0,0
8,"1",6254,0,3746,0,0
8.14285714285714,"1",6254,0,3746,0,0
8.28571428571428,"1",6254,0,3746,0,0
8.42857142857143,"1",6254,0,3746,0,0
8.57142857142857,"1",6254,0,3746,0,0
8.71428571428571,"1",6254,0,3746,0,0
8.85714285714286,"1",6254,0,3746,0,0
9,"1",6254,0,3746,0,0
9.14285714285714,"1",6254,0,3746,0,0
9.28571428571428,"1",6254,0,3746,0,0
9.42857142857143,"1",6254,0,3746,0,0
9.57142857142857,"1",6254,0,3746,0,0
9.71428571428571,"1",6254,0,3746,0,0
9.85714285714286,"1",6254,0,3746,0,0
10,"1",6254,0,3746,0,0
