"week","reports"
0.142857142857143,2
0.285714285714286,2
0.428571428571429,0
0.571428571428571,6
0.714285714285714,10
0.857142857142857,9
1,1
1.14285714285714,2
1.28571428571429,7
1.42857142857143,21
1.57142857142857,21
1.71428571428571,25
1.85714285714286,24
2,31
2.14285714285714,15
2.28571428571429,35
2.42857142857143,32
2.57142857142857,43
2.71428571428571,44
2.85714285714286,49
3,26
3.14285714285714,29
3.28571428571429,30
3.42857142857143,84
3.57142857142857,80
3.71428571428571,80
3.85714285714286,85
4,154
4.14285714285714,83
4.28571428571429,41
4.42857142857143,172
4.57142857142857,123
4.71428571428571,121
4.85714285714286,94
5,115
5.14285714285714,22
5.28571428571429,32
5.42857142857143,33
5.57142857142857,40
5.71428571428571,17
5.85714285714286,26
6,18
6.14285714285714,7
6.28571428571429,3
6.42857142857143,3
6.57142857142857,2
6.71428571428571,3
6.85714285714286,1
7,3
7.14285714285714,0
7.28571428571429,4
7.42857142857143,1
7.57142857142857,3
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,2
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
