"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9987,11,2,3,2
0.285714285714286,"1",9983,10,7,4,2
0.428571428571429,"1",9979,10,11,4,0
0.571428571428571,"1",9974,11,15,5,6
0.714285714285714,"1",9962,13,25,12,10
0.857142857142857,"1",9953,19,28,9,9
1,"1",9941,28,31,12,1
1.14285714285714,"1",9931,30,39,10,2
1.28571428571429,"1",9918,32,50,13,7
1.42857142857143,"1",9891,46,63,27,21
1.57142857142857,"1",9867,51,82,24,21
1.71428571428571,"1",9831,65,104,36,25
1.85714285714286,"1",9775,83,142,56,24
2,"1",9731,83,186,44,31
2.14285714285714,"1",9681,103,216,50,15
2.28571428571429,"1",9617,122,261,64,35
2.42857142857143,"1",9566,122,312,51,32
2.57142857142857,"1",9487,150,363,79,43
2.71428571428571,"1",9413,163,424,74,44
2.85714285714286,"1",9329,169,502,84,49
3,"1",9238,187,575,91,26
3.14285714285714,"1",9131,216,653,107,29
3.28571428571429,"1",9024,222,754,107,30
3.42857142857143,"1",8905,256,839,119,84
3.57142857142857,"1",8771,271,958,134,80
3.71428571428571,"1",8629,307,1064,142,80
3.85714285714286,"1",8481,339,1180,148,85
4,"1",8296,360,1344,185,154
4.14285714285714,"1",8139,381,1480,157,83
4.28571428571429,"1",7996,375,1629,143,41
4.42857142857143,"1",7817,393,1790,179,172
4.57142857142857,"1",7642,420,1938,175,123
4.71428571428571,"1",7457,432,2111,185,121
4.85714285714286,"1",7289,420,2291,168,94
5,"1",7105,421,2474,184,115
5.14285714285714,"1",7030,339,2631,75,22
5.28571428571429,"1",6969,272,2759,61,32
5.42857142857143,"1",6912,213,2875,57,33
5.57142857142857,"1",6865,180,2955,47,40
5.71428571428571,"1",6829,160,3011,36,17
5.85714285714286,"1",6804,125,3071,25,26
6,"1",6779,113,3108,25,18
6.14285714285714,"1",6759,91,3150,20,7
6.28571428571429,"1",6746,67,3187,13,3
6.42857142857143,"1",6739,51,3210,7,3
6.57142857142857,"1",6725,44,3231,14,2
6.71428571428571,"1",6719,33,3248,6,3
6.85714285714286,"1",6715,20,3265,4,1
7,"1",6710,19,3271,5,3
7.14285714285714,"1",6708,15,3277,2,0
7.28571428571429,"1",6704,11,3285,4,4
7.42857142857143,"1",6703,7,3290,1,1
7.57142857142857,"1",6699,8,3293,4,3
7.71428571428571,"1",6699,6,3295,0,0
7.85714285714286,"1",6699,5,3296,0,0
8,"1",6699,5,3296,0,0
8.14285714285714,"1",6699,3,3298,0,0
8.28571428571428,"1",6698,2,3300,1,0
8.42857142857143,"1",6697,2,3301,1,0
8.57142857142857,"1",6696,3,3301,1,0
8.71428571428571,"1",6696,2,3302,0,0
8.85714285714286,"1",6695,3,3302,1,0
9,"1",6695,2,3303,0,0
9.14285714285714,"1",6694,2,3304,1,0
9.28571428571428,"1",6694,1,3305,0,0
9.42857142857143,"1",6692,2,3306,2,2
9.57142857142857,"1",6692,1,3307,0,0
9.71428571428571,"1",6692,1,3307,0,0
9.85714285714286,"1",6692,0,3308,0,0
10,"1",6692,0,3308,0,0
