"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9981,11,8,9,3
0.285714285714286,"1",9976,10,14,5,1
0.428571428571429,"1",9971,10,19,5,2
0.571428571428571,"1",9964,12,24,7,1
0.714285714285714,"1",9956,15,29,8,5
0.857142857142857,"1",9950,14,36,6,4
1,"1",9942,16,42,8,8
1.14285714285714,"1",9927,26,47,15,4
1.28571428571429,"1",9912,31,57,15,6
1.42857142857143,"1",9899,31,70,13,6
1.57142857142857,"1",9869,48,83,30,17
1.71428571428571,"1",9838,56,106,31,11
1.85714285714286,"1",9808,60,132,30,9
2,"1",9768,75,157,40,17
2.14285714285714,"1",9714,91,195,54,12
2.28571428571429,"1",9664,100,236,50,37
2.42857142857143,"1",9605,123,272,59,41
2.57142857142857,"1",9520,144,336,85,29
2.71428571428571,"1",9445,154,401,75,53
2.85714285714286,"1",9338,201,461,107,43
3,"1",9231,234,535,107,46
3.14285714285714,"1",9098,266,636,133,52
3.28571428571429,"1",8933,321,746,165,104
3.42857142857143,"1",8761,344,895,172,108
3.57142857142857,"1",8566,404,1030,195,108
3.71428571428571,"1",8364,424,1212,202,88
3.85714285714286,"1",8166,445,1389,198,99
4,"1",7953,461,1586,213,79
4.14285714285714,"1",7741,464,1795,212,109
4.28571428571429,"1",7518,487,1995,223,120
4.42857142857143,"1",7330,469,2201,188,76
4.57142857142857,"1",7137,493,2370,193,72
4.71428571428571,"1",6931,510,2559,206,158
4.85714285714286,"1",6745,490,2765,186,139
5,"1",6551,487,2962,194,138
5.14285714285714,"1",6477,372,3151,74,24
5.28571428571429,"1",6420,288,3292,57,28
5.42857142857143,"1",6376,217,3407,44,5
5.57142857142857,"1",6350,156,3494,26,8
5.71428571428571,"1",6325,120,3555,25,14
5.85714285714286,"1",6302,100,3598,23,8
6,"1",6283,79,3638,19,13
6.14285714285714,"1",6271,58,3671,12,2
6.28571428571429,"1",6256,48,3696,15,2
6.42857142857143,"1",6252,35,3713,4,1
6.57142857142857,"1",6248,31,3721,4,1
6.71428571428571,"1",6245,24,3731,3,4
6.85714285714286,"1",6242,20,3738,3,2
7,"1",6240,18,3742,2,4
7.14285714285714,"1",6237,14,3749,3,2
7.28571428571429,"1",6237,9,3754,0,0
7.42857142857143,"1",6236,6,3758,1,0
7.57142857142857,"1",6235,6,3759,1,0
7.71428571428571,"1",6234,4,3762,1,0
7.85714285714286,"1",6234,3,3763,0,0
8,"1",6233,4,3763,1,1
8.14285714285714,"1",6233,1,3766,0,0
8.28571428571428,"1",6233,1,3766,0,0
8.42857142857143,"1",6233,1,3766,0,0
8.57142857142857,"1",6233,0,3767,0,0
8.71428571428571,"1",6233,0,3767,0,0
8.85714285714286,"1",6233,0,3767,0,0
9,"1",6233,0,3767,0,0
9.14285714285714,"1",6233,0,3767,0,0
9.28571428571428,"1",6233,0,3767,0,0
9.42857142857143,"1",6233,0,3767,0,0
9.57142857142857,"1",6233,0,3767,0,0
9.71428571428571,"1",6233,0,3767,0,0
9.85714285714286,"1",6233,0,3767,0,0
10,"1",6233,0,3767,0,0
