"week","reports"
0.142857142857143,8
0.285714285714286,2
0.428571428571429,3
0.571428571428571,4
0.714285714285714,2
0.857142857142857,3
1,14
1.14285714285714,13
1.28571428571429,10
1.42857142857143,12
1.57142857142857,2
1.71428571428571,10
1.85714285714286,10
2,9
2.14285714285714,13
2.28571428571429,4
2.42857142857143,20
2.57142857142857,5
2.71428571428571,12
2.85714285714286,28
3,20
3.14285714285714,20
3.28571428571429,6
3.42857142857143,8
3.57142857142857,32
3.71428571428571,33
3.85714285714286,46
4,47
4.14285714285714,31
4.28571428571429,34
4.42857142857143,23
4.57142857142857,76
4.71428571428571,52
4.85714285714286,51
5,67
5.14285714285714,44
5.28571428571429,32
5.42857142857143,6
5.57142857142857,9
5.71428571428571,16
5.85714285714286,12
6,8
6.14285714285714,11
6.28571428571429,21
6.42857142857143,6
6.57142857142857,10
6.71428571428571,7
6.85714285714286,0
7,1
7.14285714285714,4
7.28571428571429,2
7.42857142857143,3
7.57142857142857,2
7.71428571428571,0
7.85714285714286,1
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,1
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,1
9.14285714285714,0
9.28571428571428,1
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
