"week","reports"
0.142857142857143,4
0.285714285714286,13
0.428571428571429,15
0.571428571428571,23
0.714285714285714,8
0.857142857142857,23
1,10
1.14285714285714,16
1.28571428571429,23
1.42857142857143,22
1.57142857142857,9
1.71428571428571,40
1.85714285714286,42
2,40
2.14285714285714,40
2.28571428571429,46
2.42857142857143,83
2.57142857142857,107
2.71428571428571,45
2.85714285714286,84
3,99
3.14285714285714,71
3.28571428571429,130
3.42857142857143,87
3.57142857142857,109
3.71428571428571,110
3.85714285714286,101
4,114
4.14285714285714,58
4.28571428571429,98
4.42857142857143,54
4.57142857142857,71
4.71428571428571,143
4.85714285714286,76
5,96
5.14285714285714,20
5.28571428571429,37
5.42857142857143,29
5.57142857142857,21
5.71428571428571,10
5.85714285714286,2
6,8
6.14285714285714,9
6.28571428571429,5
6.42857142857143,0
6.57142857142857,2
6.71428571428571,2
6.85714285714286,0
7,0
7.14285714285714,0
7.28571428571429,1
7.42857142857143,1
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
