"week","reports"
0.142857142857143,3
0.285714285714286,2
0.428571428571429,5
0.571428571428571,4
0.714285714285714,11
0.857142857142857,5
1,10
1.14285714285714,12
1.28571428571429,13
1.42857142857143,26
1.57142857142857,16
1.71428571428571,37
1.85714285714286,59
2,48
2.14285714285714,60
2.28571428571429,48
2.42857142857143,49
2.57142857142857,32
2.71428571428571,65
2.85714285714286,78
3,79
3.14285714285714,108
3.28571428571429,94
3.42857142857143,125
3.57142857142857,136
3.71428571428571,123
3.85714285714286,86
4,79
4.14285714285714,130
4.28571428571429,94
4.42857142857143,78
4.57142857142857,84
4.71428571428571,119
4.85714285714286,45
5,54
5.14285714285714,44
5.28571428571429,31
5.42857142857143,15
5.57142857142857,16
5.71428571428571,8
5.85714285714286,6
6,8
6.14285714285714,8
6.28571428571429,3
6.42857142857143,3
6.57142857142857,1
6.71428571428571,5
6.85714285714286,1
7,1
7.14285714285714,1
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
