"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9987,10,3,3,3
0.285714285714286,"1",9979,14,7,8,10
0.428571428571429,"1",9973,15,12,6,0
0.571428571428571,"1",9968,17,15,5,0
0.714285714285714,"1",9954,23,23,14,7
0.857142857142857,"1",9937,29,34,17,10
1,"1",9919,33,48,18,10
1.14285714285714,"1",9900,38,62,19,5
1.28571428571429,"1",9875,49,76,25,20
1.42857142857143,"1",9853,48,99,22,8
1.57142857142857,"1",9831,52,117,22,20
1.71428571428571,"1",9796,61,143,35,22
1.85714285714286,"1",9754,82,164,42,22
2,"1",9707,98,195,47,25
2.14285714285714,"1",9636,129,235,71,41
2.28571428571429,"1",9559,152,289,77,19
2.42857142857143,"1",9464,181,355,95,45
2.57142857142857,"1",9364,204,432,100,42
2.71428571428571,"1",9224,248,528,140,50
2.85714285714286,"1",9083,280,637,141,58
3,"1",8939,315,746,144,108
3.14285714285714,"1",8778,339,883,161,61
3.28571428571429,"1",8602,375,1023,176,55
3.42857142857143,"1",8364,452,1184,238,74
3.57142857142857,"1",8173,453,1374,191,126
3.71428571428571,"1",7950,493,1557,223,86
3.85714285714286,"1",7730,495,1775,220,155
4,"1",7502,517,1981,228,95
4.14285714285714,"1",7295,507,2198,207,133
4.28571428571429,"1",7094,501,2405,201,100
4.42857142857143,"1",6884,507,2609,210,117
4.57142857142857,"1",6716,455,2829,168,115
4.71428571428571,"1",6550,465,2985,166,50
4.85714285714286,"1",6385,445,3170,165,43
5,"1",6231,431,3338,154,49
5.14285714285714,"1",6163,332,3505,68,37
5.28571428571429,"1",6110,269,3621,53,29
5.42857142857143,"1",6066,224,3710,44,24
5.57142857142857,"1",6026,176,3798,40,20
5.71428571428571,"1",5991,148,3861,35,14
5.85714285714286,"1",5962,117,3921,29,4
6,"1",5946,85,3969,16,11
6.14285714285714,"1",5937,67,3996,9,4
6.28571428571429,"1",5925,53,4022,12,4
6.42857142857143,"1",5921,34,4045,4,7
6.57142857142857,"1",5916,28,4056,5,2
6.71428571428571,"1",5915,17,4068,1,0
6.85714285714286,"1",5913,12,4075,2,1
7,"1",5912,11,4077,1,0
7.14285714285714,"1",5911,6,4083,1,0
7.28571428571429,"1",5909,6,4085,2,2
7.42857142857143,"1",5906,4,4090,3,2
7.57142857142857,"1",5906,3,4091,0,0
7.71428571428571,"1",5906,0,4094,0,0
7.85714285714286,"1",5906,0,4094,0,0
8,"1",5906,0,4094,0,0
8.14285714285714,"1",5906,0,4094,0,0
8.28571428571428,"1",5906,0,4094,0,0
8.42857142857143,"1",5906,0,4094,0,0
8.57142857142857,"1",5906,0,4094,0,0
8.71428571428571,"1",5906,0,4094,0,0
8.85714285714286,"1",5906,0,4094,0,0
9,"1",5906,0,4094,0,0
9.14285714285714,"1",5906,0,4094,0,0
9.28571428571428,"1",5906,0,4094,0,0
9.42857142857143,"1",5906,0,4094,0,0
9.57142857142857,"1",5906,0,4094,0,0
9.71428571428571,"1",5906,0,4094,0,0
9.85714285714286,"1",5906,0,4094,0,0
10,"1",5906,0,4094,0,0
