"week","reports"
0.142857142857143,2
0.285714285714286,4
0.428571428571429,8
0.571428571428571,8
0.714285714285714,14
0.857142857142857,14
1,13
1.14285714285714,18
1.28571428571429,39
1.42857142857143,43
1.57142857142857,25
1.71428571428571,28
1.85714285714286,36
2,40
2.14285714285714,55
2.28571428571429,32
2.42857142857143,47
2.57142857142857,51
2.71428571428571,50
2.85714285714286,84
3,38
3.14285714285714,67
3.28571428571429,52
3.42857142857143,90
3.57142857142857,93
3.71428571428571,73
3.85714285714286,102
4,38
4.14285714285714,56
4.28571428571429,128
4.42857142857143,52
4.57142857142857,149
4.71428571428571,56
4.85714285714286,86
5,123
5.14285714285714,30
5.28571428571429,27
5.42857142857143,9
5.57142857142857,24
5.71428571428571,6
5.85714285714286,21
6,12
6.14285714285714,2
6.28571428571429,4
6.42857142857143,5
6.57142857142857,2
6.71428571428571,8
6.85714285714286,0
7,2
7.14285714285714,0
7.28571428571429,2
7.42857142857143,0
7.57142857142857,1
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
