"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9988,8,4,2,4
0.285714285714286,"1",9987,5,8,1,0
0.428571428571429,"1",9985,6,9,2,1
0.571428571428571,"1",9981,8,11,4,0
0.714285714285714,"1",9978,9,13,3,4
0.857142857142857,"1",9973,6,21,5,1
1,"1",9970,5,25,3,0
1.14285714285714,"1",9961,12,27,9,6
1.28571428571429,"1",9952,16,32,9,4
1.42857142857143,"1",9937,25,38,15,5
1.57142857142857,"1",9930,18,52,7,4
1.71428571428571,"1",9912,28,60,18,11
1.85714285714286,"1",9898,32,70,14,5
2,"1",9881,34,85,17,3
2.14285714285714,"1",9864,38,98,17,9
2.28571428571429,"1",9838,51,111,26,12
2.42857142857143,"1",9807,64,129,31,18
2.57142857142857,"1",9778,63,159,29,19
2.71428571428571,"1",9738,72,190,40,29
2.85714285714286,"1",9698,78,224,40,12
3,"1",9654,87,259,44,25
3.14285714285714,"1",9607,99,294,47,23
3.28571428571429,"1",9539,124,337,68,19
3.42857142857143,"1",9460,150,390,79,34
3.57142857142857,"1",9375,172,453,85,20
3.71428571428571,"1",9263,204,533,112,50
3.85714285714286,"1",9151,238,611,112,61
4,"1",9037,256,707,114,59
4.14285714285714,"1",8892,278,830,145,92
4.28571428571429,"1",8759,293,948,133,43
4.42857142857143,"1",8616,308,1076,143,88
4.57142857142857,"1",8444,358,1198,172,112
4.71428571428571,"1",8276,376,1348,168,107
4.85714285714286,"1",8093,402,1505,183,72
5,"1",7928,417,1655,165,109
5.14285714285714,"1",7850,334,1816,78,28
5.28571428571429,"1",7781,283,1936,69,26
5.42857142857143,"1",7725,232,2043,56,18
5.57142857142857,"1",7683,193,2124,42,30
5.71428571428571,"1",7645,151,2204,38,29
5.85714285714286,"1",7619,112,2269,26,18
6,"1",7597,95,2308,22,14
6.14285714285714,"1",7579,81,2340,18,6
6.28571428571429,"1",7561,68,2371,18,5
6.42857142857143,"1",7545,59,2396,16,8
6.57142857142857,"1",7536,46,2418,9,8
6.71428571428571,"1",7521,47,2432,15,12
6.85714285714286,"1",7515,36,2449,6,5
7,"1",7509,28,2463,6,4
7.14285714285714,"1",7504,20,2476,5,2
7.28571428571429,"1",7499,17,2484,5,3
7.42857142857143,"1",7498,13,2489,1,2
7.57142857142857,"1",7491,16,2493,7,4
7.71428571428571,"1",7489,14,2497,2,0
7.85714285714286,"1",7487,8,2505,2,0
8,"1",7486,9,2505,1,1
8.14285714285714,"1",7485,4,2511,1,0
8.28571428571428,"1",7485,1,2514,0,0
8.42857142857143,"1",7485,1,2514,0,0
8.57142857142857,"1",7485,1,2514,0,0
8.71428571428571,"1",7484,2,2514,1,0
8.85714285714286,"1",7484,1,2515,0,0
9,"1",7484,1,2515,0,0
9.14285714285714,"1",7484,1,2515,0,0
9.28571428571428,"1",7484,1,2515,0,0
9.42857142857143,"1",7483,2,2515,1,0
9.57142857142857,"1",7483,0,2517,0,0
9.71428571428571,"1",7483,0,2517,0,0
9.85714285714286,"1",7483,0,2517,0,0
10,"1",7483,0,2517,0,0
