"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9982,14,4,8,7
0.285714285714286,"1",9976,13,11,6,2
0.428571428571429,"1",9969,19,12,7,5
0.571428571428571,"1",9960,18,22,9,7
0.714285714285714,"1",9946,24,30,14,1
0.857142857142857,"1",9937,24,39,9,3
1,"1",9913,31,56,24,18
1.14285714285714,"1",9891,38,71,22,11
1.28571428571429,"1",9858,52,90,33,31
1.42857142857143,"1",9830,56,114,28,14
1.57142857142857,"1",9806,54,140,24,9
1.71428571428571,"1",9773,61,166,33,17
1.85714285714286,"1",9744,62,194,29,23
2,"1",9715,63,222,29,16
2.14285714285714,"1",9664,81,255,51,27
2.28571428571429,"1",9618,98,284,46,9
2.42857142857143,"1",9555,117,328,63,45
2.57142857142857,"1",9495,118,387,60,42
2.71428571428571,"1",9439,127,434,56,37
2.85714285714286,"1",9360,143,497,79,41
3,"1",9275,172,553,85,38
3.14285714285714,"1",9163,217,620,112,74
3.28571428571429,"1",9056,242,702,107,68
3.42857142857143,"1",8918,277,805,138,36
3.57142857142857,"1",8769,310,921,149,52
3.71428571428571,"1",8607,347,1046,162,78
3.85714285714286,"1",8423,383,1194,184,171
4,"1",8208,456,1336,215,144
4.14285714285714,"1",8011,455,1534,197,74
4.28571428571429,"1",7807,466,1727,204,149
4.42857142857143,"1",7609,486,1905,198,127
4.57142857142857,"1",7434,454,2112,175,100
4.71428571428571,"1",7219,484,2297,215,158
4.85714285714286,"1",7025,481,2494,194,67
5,"1",6828,466,2706,197,136
5.14285714285714,"1",6730,403,2867,98,30
5.28571428571429,"1",6650,357,2993,80,38
5.42857142857143,"1",6591,288,3121,59,35
5.57142857142857,"1",6546,248,3206,45,35
5.71428571428571,"1",6495,200,3305,51,37
5.85714285714286,"1",6464,157,3379,31,15
6,"1",6438,117,3445,26,6
6.14285714285714,"1",6421,89,3490,17,9
6.28571428571429,"1",6409,59,3532,12,6
6.42857142857143,"1",6403,42,3555,6,1
6.57142857142857,"1",6398,29,3573,5,2
6.71428571428571,"1",6387,34,3579,11,3
6.85714285714286,"1",6380,32,3588,7,8
7,"1",6377,24,3599,3,3
7.14285714285714,"1",6371,26,3603,6,3
7.28571428571429,"1",6368,22,3610,3,3
7.42857142857143,"1",6361,15,3624,7,1
7.57142857142857,"1",6361,13,3626,0,0
7.71428571428571,"1",6357,13,3630,4,0
7.85714285714286,"1",6355,11,3634,2,2
8,"1",6353,11,3636,2,0
8.14285714285714,"1",6352,10,3638,1,3
8.28571428571428,"1",6351,7,3642,1,0
8.42857142857143,"1",6350,8,3642,1,0
8.57142857142857,"1",6349,4,3647,1,1
8.71428571428571,"1",6348,4,3648,1,1
8.85714285714286,"1",6348,2,3650,0,0
9,"1",6348,2,3650,0,0
9.14285714285714,"1",6346,4,3650,2,1
9.28571428571428,"1",6346,1,3653,0,0
9.42857142857143,"1",6346,1,3653,0,0
9.57142857142857,"1",6346,0,3654,0,0
9.71428571428571,"1",6346,0,3654,0,0
9.85714285714286,"1",6346,0,3654,0,0
10,"1",6346,0,3654,0,0
