"week","reports"
0.142857142857143,7
0.285714285714286,2
0.428571428571429,5
0.571428571428571,7
0.714285714285714,1
0.857142857142857,3
1,18
1.14285714285714,11
1.28571428571429,31
1.42857142857143,14
1.57142857142857,9
1.71428571428571,17
1.85714285714286,23
2,16
2.14285714285714,27
2.28571428571429,9
2.42857142857143,45
2.57142857142857,42
2.71428571428571,37
2.85714285714286,41
3,38
3.14285714285714,74
3.28571428571429,68
3.42857142857143,36
3.57142857142857,52
3.71428571428571,78
3.85714285714286,171
4,144
4.14285714285714,74
4.28571428571429,149
4.42857142857143,127
4.57142857142857,100
4.71428571428571,158
4.85714285714286,67
5,136
5.14285714285714,30
5.28571428571429,38
5.42857142857143,35
5.57142857142857,35
5.71428571428571,37
5.85714285714286,15
6,6
6.14285714285714,9
6.28571428571429,6
6.42857142857143,1
6.57142857142857,2
6.71428571428571,3
6.85714285714286,8
7,3
7.14285714285714,3
7.28571428571429,3
7.42857142857143,1
7.57142857142857,0
7.71428571428571,0
7.85714285714286,2
8,0
8.14285714285714,3
8.28571428571428,0
8.42857142857143,0
8.57142857142857,1
8.71428571428571,1
8.85714285714286,0
9,0
9.14285714285714,1
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
