"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9989,8,3,1,1
0.285714285714286,"1",9981,15,4,8,2
0.428571428571429,"1",9969,18,13,12,9
0.571428571428571,"1",9960,20,20,9,3
0.714285714285714,"1",9947,25,28,13,4
0.857142857142857,"1",9940,18,42,7,4
1,"1",9929,18,53,11,5
1.14285714285714,"1",9911,28,61,18,9
1.28571428571429,"1",9890,31,79,21,11
1.42857142857143,"1",9873,35,92,17,7
1.57142857142857,"1",9855,34,111,18,10
1.71428571428571,"1",9830,44,126,25,10
1.85714285714286,"1",9809,49,142,21,6
2,"1",9775,64,161,34,15
2.14285714285714,"1",9744,73,183,31,9
2.28571428571429,"1",9689,96,215,55,47
2.42857142857143,"1",9635,105,260,54,41
2.57142857142857,"1",9570,118,312,65,52
2.71428571428571,"1",9511,137,352,59,59
2.85714285714286,"1",9441,140,419,70,67
3,"1",9377,135,488,64,21
3.14285714285714,"1",9293,160,547,84,41
3.28571428571429,"1",9186,187,627,107,51
3.42857142857143,"1",9081,194,725,105,37
3.57142857142857,"1",8974,217,809,107,95
3.71428571428571,"1",8855,241,904,119,51
3.85714285714286,"1",8737,264,999,118,66
4,"1",8582,300,1118,155,77
4.14285714285714,"1",8425,337,1238,157,75
4.28571428571429,"1",8247,373,1380,178,109
4.42857142857143,"1",8053,411,1536,194,100
4.57142857142857,"1",7847,451,1702,206,98
4.71428571428571,"1",7630,483,1887,217,114
4.85714285714286,"1",7431,492,2077,199,89
5,"1",7235,491,2274,196,129
5.14285714285714,"1",7127,417,2456,108,55
5.28571428571429,"1",7048,346,2606,79,56
5.42857142857143,"1",6985,279,2736,63,22
5.57142857142857,"1",6949,211,2840,36,29
5.71428571428571,"1",6907,176,2917,42,19
5.85714285714286,"1",6882,141,2977,25,10
6,"1",6859,104,3037,23,10
6.14285714285714,"1",6835,91,3074,24,15
6.28571428571429,"1",6826,65,3109,9,5
6.42857142857143,"1",6817,54,3129,9,4
6.57142857142857,"1",6807,48,3145,10,5
6.71428571428571,"1",6799,35,3166,8,1
6.85714285714286,"1",6792,30,3178,7,3
7,"1",6788,20,3192,4,3
7.14285714285714,"1",6787,19,3194,1,0
7.28571428571429,"1",6784,13,3203,3,2
7.42857142857143,"1",6782,9,3209,2,2
7.57142857142857,"1",6782,2,3216,0,0
7.71428571428571,"1",6782,1,3217,0,0
7.85714285714286,"1",6782,1,3217,0,0
8,"1",6782,0,3218,0,0
8.14285714285714,"1",6782,0,3218,0,0
8.28571428571428,"1",6782,0,3218,0,0
8.42857142857143,"1",6782,0,3218,0,0
8.57142857142857,"1",6782,0,3218,0,0
8.71428571428571,"1",6782,0,3218,0,0
8.85714285714286,"1",6782,0,3218,0,0
9,"1",6782,0,3218,0,0
9.14285714285714,"1",6782,0,3218,0,0
9.28571428571428,"1",6782,0,3218,0,0
9.42857142857143,"1",6782,0,3218,0,0
9.57142857142857,"1",6782,0,3218,0,0
9.71428571428571,"1",6782,0,3218,0,0
9.85714285714286,"1",6782,0,3218,0,0
10,"1",6782,0,3218,0,0
