"week","reports"
0.142857142857143,0
0.285714285714286,6
0.428571428571429,0
0.571428571428571,2
0.714285714285714,5
0.857142857142857,12
1,7
1.14285714285714,7
1.28571428571429,12
1.42857142857143,9
1.57142857142857,6
1.71428571428571,4
1.85714285714286,5
2,6
2.14285714285714,9
2.28571428571429,8
2.42857142857143,3
2.57142857142857,7
2.71428571428571,8
2.85714285714286,12
3,12
3.14285714285714,20
3.28571428571429,20
3.42857142857143,17
3.57142857142857,35
3.71428571428571,50
3.85714285714286,44
4,39
4.14285714285714,34
4.28571428571429,137
4.42857142857143,125
4.57142857142857,137
4.71428571428571,85
4.85714285714286,112
5,92
5.14285714285714,52
5.28571428571429,41
5.42857142857143,79
5.57142857142857,8
5.71428571428571,31
5.85714285714286,20
6,9
6.14285714285714,15
6.28571428571429,4
6.42857142857143,4
6.57142857142857,5
6.71428571428571,8
6.85714285714286,8
7,2
7.14285714285714,4
7.28571428571429,1
7.42857142857143,1
7.57142857142857,1
7.71428571428571,4
7.85714285714286,0
8,1
8.14285714285714,1
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
