"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9986,11,3,4,2
0.285714285714286,"1",9981,11,8,5,0
0.428571428571429,"1",9974,9,17,7,6
0.571428571428571,"1",9967,10,23,7,6
0.714285714285714,"1",9955,19,26,12,6
0.857142857142857,"1",9954,14,32,1,1
1,"1",9950,12,38,4,2
1.14285714285714,"1",9942,15,43,8,2
1.28571428571429,"1",9940,12,48,2,0
1.42857142857143,"1",9928,19,53,12,3
1.57142857142857,"1",9918,19,63,10,6
1.71428571428571,"1",9914,17,69,4,2
1.85714285714286,"1",9904,20,76,10,5
2,"1",9892,24,84,12,2
2.14285714285714,"1",9878,25,97,14,8
2.28571428571429,"1",9864,28,108,14,5
2.42857142857143,"1",9833,48,119,31,17
2.57142857142857,"1",9807,58,135,26,7
2.71428571428571,"1",9774,66,160,33,10
2.85714285714286,"1",9740,71,189,34,12
3,"1",9699,80,221,41,22
3.14285714285714,"1",9653,86,261,46,15
3.28571428571429,"1",9606,103,291,47,12
3.42857142857143,"1",9557,113,330,49,9
3.57142857142857,"1",9497,121,382,60,7
3.71428571428571,"1",9429,140,431,68,23
3.85714285714286,"1",9347,160,493,82,30
4,"1",9259,170,571,88,60
4.14285714285714,"1",9167,199,634,92,100
4.28571428571429,"1",9057,230,713,110,52
4.42857142857143,"1",8927,252,821,130,46
4.57142857142857,"1",8812,250,938,115,48
4.71428571428571,"1",8672,297,1031,140,56
4.85714285714286,"1",8491,344,1165,181,62
5,"1",8309,365,1326,182,90
5.14285714285714,"1",8224,324,1452,85,32
5.28571428571429,"1",8160,257,1583,64,34
5.42857142857143,"1",8100,209,1691,60,31
5.57142857142857,"1",8061,169,1770,39,12
5.71428571428571,"1",8035,139,1826,26,31
5.85714285714286,"1",8000,111,1889,35,28
6,"1",7976,96,1928,24,7
6.14285714285714,"1",7950,86,1964,26,20
6.28571428571429,"1",7936,75,1989,14,7
6.42857142857143,"1",7913,66,2021,23,12
6.57142857142857,"1",7901,46,2053,12,11
6.71428571428571,"1",7893,36,2071,8,1
6.85714285714286,"1",7883,30,2087,10,5
7,"1",7876,25,2099,7,5
7.14285714285714,"1",7872,20,2108,4,3
7.28571428571429,"1",7867,18,2115,5,4
7.42857142857143,"1",7862,18,2120,5,2
7.57142857142857,"1",7854,22,2124,8,1
7.71428571428571,"1",7849,18,2133,5,2
7.85714285714286,"1",7844,16,2140,5,3
8,"1",7842,10,2148,2,0
8.14285714285714,"1",7838,12,2150,4,1
8.28571428571428,"1",7834,9,2157,4,2
8.42857142857143,"1",7833,8,2159,1,0
8.57142857142857,"1",7831,7,2162,2,0
8.71428571428571,"1",7827,9,2164,4,3
8.85714285714286,"1",7826,4,2170,1,0
9,"1",7823,6,2171,3,1
9.14285714285714,"1",7820,6,2174,3,1
9.28571428571428,"1",7820,3,2177,0,0
9.42857142857143,"1",7820,2,2178,0,0
9.57142857142857,"1",7820,2,2178,0,0
9.71428571428571,"1",7820,2,2178,0,0
9.85714285714286,"1",7820,2,2178,0,0
10,"1",7820,2,2178,0,0
