"week","reports"
0.142857142857143,0
0.285714285714286,1
0.428571428571429,7
0.571428571428571,2
0.714285714285714,4
0.857142857142857,5
1,2
1.14285714285714,10
1.28571428571429,4
1.42857142857143,4
1.57142857142857,5
1.71428571428571,6
1.85714285714286,6
2,6
2.14285714285714,5
2.28571428571429,8
2.42857142857143,14
2.57142857142857,20
2.71428571428571,12
2.85714285714286,13
3,6
3.14285714285714,14
3.28571428571429,9
3.42857142857143,19
3.57142857142857,28
3.71428571428571,6
3.85714285714286,27
4,44
4.14285714285714,51
4.28571428571429,37
4.42857142857143,77
4.57142857142857,112
4.71428571428571,56
4.85714285714286,68
5,101
5.14285714285714,37
5.28571428571429,23
5.42857142857143,14
5.57142857142857,17
5.71428571428571,12
5.85714285714286,15
6,18
6.14285714285714,10
6.28571428571429,0
6.42857142857143,2
6.57142857142857,5
6.71428571428571,6
6.85714285714286,2
7,2
7.14285714285714,0
7.28571428571429,1
7.42857142857143,0
7.57142857142857,1
7.71428571428571,0
7.85714285714286,1
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
