"week","reports"
0.142857142857143,0
0.285714285714286,8
0.428571428571429,10
0.571428571428571,1
0.714285714285714,0
0.857142857142857,5
1,5
1.14285714285714,11
1.28571428571429,3
1.42857142857143,1
1.57142857142857,15
1.71428571428571,4
1.85714285714286,11
2,23
2.14285714285714,9
2.28571428571429,18
2.42857142857143,19
2.57142857142857,27
2.71428571428571,18
2.85714285714286,67
3,42
3.14285714285714,72
3.28571428571429,45
3.42857142857143,85
3.57142857142857,54
3.71428571428571,61
3.85714285714286,62
4,64
4.14285714285714,73
4.28571428571429,136
4.42857142857143,106
4.57142857142857,174
4.71428571428571,137
4.85714285714286,64
5,52
5.14285714285714,46
5.28571428571429,31
5.42857142857143,38
5.57142857142857,13
5.71428571428571,14
5.85714285714286,14
6,7
6.14285714285714,12
6.28571428571429,9
6.42857142857143,8
6.57142857142857,8
6.71428571428571,1
6.85714285714286,2
7,1
7.14285714285714,1
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
