"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9987,6,7,3,0
0.285714285714286,"1",9982,6,12,5,0
0.428571428571429,"1",9979,7,14,3,1
0.571428571428571,"1",9976,7,17,3,3
0.714285714285714,"1",9974,6,20,2,1
0.857142857142857,"1",9969,7,24,5,2
1,"1",9968,4,28,1,1
1.14285714285714,"1",9963,6,31,5,5
1.28571428571429,"1",9960,6,34,3,1
1.42857142857143,"1",9958,6,36,2,0
1.57142857142857,"1",9956,5,39,2,0
1.71428571428571,"1",9952,8,40,4,1
1.85714285714286,"1",9950,8,42,2,1
2,"1",9939,15,46,11,2
2.14285714285714,"1",9937,11,52,2,0
2.28571428571429,"1",9926,20,54,11,5
2.42857142857143,"1",9914,20,66,12,4
2.57142857142857,"1",9903,20,77,11,2
2.71428571428571,"1",9895,22,83,8,9
2.85714285714286,"1",9884,20,96,11,4
3,"1",9873,23,104,11,9
3.14285714285714,"1",9865,22,113,8,4
3.28571428571429,"1",9862,14,124,3,0
3.42857142857143,"1",9853,15,132,9,6
3.57142857142857,"1",9847,15,138,6,1
3.71428571428571,"1",9834,21,145,13,11
3.85714285714286,"1",9813,33,154,21,13
4,"1",9802,30,168,11,1
4.14285714285714,"1",9784,37,179,18,8
4.28571428571429,"1",9767,33,200,17,3
4.42857142857143,"1",9749,38,213,18,2
4.57142857142857,"1",9730,42,228,19,9
4.71428571428571,"1",9704,48,248,26,22
4.85714285714286,"1",9683,45,272,21,17
5,"1",9658,56,286,25,8
5.14285714285714,"1",9647,47,306,11,2
5.28571428571429,"1",9634,41,325,13,5
5.42857142857143,"1",9631,28,341,3,1
5.57142857142857,"1",9624,24,352,7,3
5.71428571428571,"1",9620,21,359,4,2
5.85714285714286,"1",9618,16,366,2,0
6,"1",9616,15,369,2,2
6.14285714285714,"1",9611,14,375,5,3
6.28571428571429,"1",9606,14,380,5,2
6.42857142857143,"1",9602,11,387,4,2
6.57142857142857,"1",9596,13,391,6,7
6.71428571428571,"1",9592,13,395,4,3
6.85714285714286,"1",9584,13,403,8,2
7,"1",9583,3,414,1,0
7.14285714285714,"1",9581,5,414,2,3
7.28571428571429,"1",9580,5,415,1,0
7.42857142857143,"1",9579,3,418,1,1
7.57142857142857,"1",9578,3,419,1,0
7.71428571428571,"1",9578,2,420,0,0
7.85714285714286,"1",9578,1,421,0,0
8,"1",9578,1,421,0,0
8.14285714285714,"1",9578,1,421,0,0
8.28571428571428,"1",9578,0,422,0,0
8.42857142857143,"1",9578,0,422,0,0
8.57142857142857,"1",9578,0,422,0,0
8.71428571428571,"1",9578,0,422,0,0
8.85714285714286,"1",9578,0,422,0,0
9,"1",9578,0,422,0,0
9.14285714285714,"1",9578,0,422,0,0
9.28571428571428,"1",9578,0,422,0,0
9.42857142857143,"1",9578,0,422,0,0
9.57142857142857,"1",9578,0,422,0,0
9.71428571428571,"1",9578,0,422,0,0
9.85714285714286,"1",9578,0,422,0,0
10,"1",9578,0,422,0,0
