"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9984,10,6,6,4
0.285714285714286,"1",9980,9,11,4,1
0.428571428571429,"1",9973,10,17,7,3
0.571428571428571,"1",9970,6,24,3,3
0.714285714285714,"1",9965,9,26,5,1
0.857142857142857,"1",9961,10,29,4,4
1,"1",9955,14,31,6,6
1.14285714285714,"1",9942,21,37,13,9
1.28571428571429,"1",9923,31,46,19,10
1.42857142857143,"1",9899,43,58,24,7
1.57142857142857,"1",9875,48,77,24,7
1.71428571428571,"1",9841,56,103,34,14
1.85714285714286,"1",9816,57,127,25,9
2,"1",9785,63,152,31,28
2.14285714285714,"1",9766,59,175,19,12
2.28571428571429,"1",9729,80,191,37,7
2.42857142857143,"1",9654,116,230,75,24
2.57142857142857,"1",9596,120,284,58,33
2.71428571428571,"1",9519,143,338,77,49
2.85714285714286,"1",9449,142,409,70,35
3,"1",9377,154,469,72,24
3.14285714285714,"1",9302,160,538,75,49
3.28571428571429,"1",9201,179,620,101,40
3.42857142857143,"1",9111,200,689,90,49
3.57142857142857,"1",8978,237,785,133,54
3.71428571428571,"1",8866,253,881,112,55
3.85714285714286,"1",8749,245,1006,117,49
4,"1",8612,272,1116,137,108
4.14285714285714,"1",8474,297,1229,138,52
4.28571428571429,"1",8323,317,1360,151,74
4.42857142857143,"1",8188,328,1484,135,61
4.57142857142857,"1",8022,364,1614,166,90
4.71428571428571,"1",7859,394,1747,163,117
4.85714285714286,"1",7662,416,1922,197,115
5,"1",7467,445,2088,195,74
5.14285714285714,"1",7370,366,2264,97,44
5.28571428571429,"1",7282,313,2405,88,71
5.42857142857143,"1",7218,266,2516,64,26
5.57142857142857,"1",7163,212,2625,55,22
5.71428571428571,"1",7112,180,2708,51,23
5.85714285714286,"1",7079,133,2788,33,20
6,"1",7046,113,2841,33,27
6.14285714285714,"1",7029,87,2884,17,5
6.28571428571429,"1",7008,70,2922,21,9
6.42857142857143,"1",7001,57,2942,7,0
6.57142857142857,"1",6991,51,2958,10,5
6.71428571428571,"1",6978,41,2981,13,9
6.85714285714286,"1",6970,35,2995,8,4
7,"1",6969,17,3014,1,0
7.14285714285714,"1",6966,11,3023,3,1
7.28571428571429,"1",6962,11,3027,4,2
7.42857142857143,"1",6959,9,3032,3,0
7.57142857142857,"1",6958,7,3035,1,0
7.71428571428571,"1",6958,6,3036,0,0
7.85714285714286,"1",6957,6,3037,1,0
8,"1",6955,5,3040,2,0
8.14285714285714,"1",6953,5,3042,2,3
8.28571428571428,"1",6953,3,3044,0,0
8.42857142857143,"1",6952,2,3046,1,2
8.57142857142857,"1",6952,2,3046,0,0
8.71428571428571,"1",6952,0,3048,0,0
8.85714285714286,"1",6952,0,3048,0,0
9,"1",6952,0,3048,0,0
9.14285714285714,"1",6952,0,3048,0,0
9.28571428571428,"1",6952,0,3048,0,0
9.42857142857143,"1",6952,0,3048,0,0
9.57142857142857,"1",6952,0,3048,0,0
9.71428571428571,"1",6952,0,3048,0,0
9.85714285714286,"1",6952,0,3048,0,0
10,"1",6952,0,3048,0,0
